"g1_geneID","g1_chr","g1_start","g1_end","g1_width","g1_strand","g1_geneType","g1_geneName","cor_r","g2_geneID","g2_chr","g2_start","g2_end","g2_width","g2_strand","g2_geneType","g2_geneName","distance","transcript","XIST_r","XIST_perct"
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.53896370304267,"ENSG00000184465.16","chr6",169457212,169702067,244856,"-","protein_coding","WDR27",-294410,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.459145030142856,"ENSG00000294737.1","chr6",169654849,169658564,3716,"+","lncRNA","ENSG00000294737",-96773,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.571126179650288,"ENSG00000185127.7","chr6",169702126,169706360,4235,"+","protein_coding","C6orf120",-49496,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.342423084205501,"ENSG00000227704.3","chr6",169724713,169738992,14280,"+","lncRNA","ENSG00000227704",-26909,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.380014625032572,"ENSG00000184786.6","chr6",169740109,169751587,11479,"-","protein_coding","DYNLT2",-11513,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",1,"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.475403703402982,"ENSG00000266896.1","chr6",169770413,169772042,1630,"+","lncRNA","ENSG00000266896",18791,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.465360473274837,"ENSG00000229214.2","chr6",169788790,169799549,10760,"-","lncRNA","LINC00242",37168,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.525661535055445,"ENSG00000231690.6","chr6",169790036,169890808,100773,"+","lncRNA","LINC00574",38414,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000130023.16","chr6",169751622,169781600,29979,"+","protein_coding","ERMARD",0.506619050674198,"ENSG00000236173.1","chr6",169809318,169810102,785,"-","lncRNA","ENSG00000236173",57696,"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",0.263392792944985,86.7152103559871
"ENSG00000171320.15","chr8",27771949,27812640,40692,"+","protein_coding","ESCO2",0.5917244438382,"ENSG00000147419.19","chr8",27733316,27772653,39338,"-","protein_coding","CCDC25",-38633,"ESCO2_chr8_27771949_27812640_+_ENSG00000171320.15_ENSG00000171320.15.unspliced",0.154118415092037,59.3851132686084
"ENSG00000171320.15","chr8",27771949,27812640,40692,"+","protein_coding","ESCO2",1,"ENSG00000171320.15","chr8",27771949,27812640,40692,"+","protein_coding","ESCO2",0,"ESCO2_chr8_27771949_27812640_+_ENSG00000171320.15_ENSG00000171320.15.unspliced",0.154118415092037,59.3851132686084
"ENSG00000171320.15","chr8",27771949,27812640,40692,"+","protein_coding","ESCO2",0.795515927142755,"ENSG00000168078.10","chr8",27809624,27838082,28459,"-","protein_coding","PBK",37675,"ESCO2_chr8_27771949_27812640_+_ENSG00000171320.15_ENSG00000171320.15.unspliced",0.154118415092037,59.3851132686084
"ENSG00000120705.13","chr5",138506095,138543236,37142,"-","protein_coding","ETF1",0.326055757041687,"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",193507,"ETF1_chr5_138506095_138543236_-_ENSG00000120705.13_ENSG00000120705.13.unspliced",0.22899229174832,80.4854368932039
"ENSG00000120705.13","chr5",138506095,138543236,37142,"-","protein_coding","ETF1",0.279195866716859,"ENSG00000289267.2","chr5",138461266,138465012,3747,"-","lncRNA","ENSG00000289267",78224,"ETF1_chr5_138506095_138543236_-_ENSG00000120705.13_ENSG00000120705.13.unspliced",0.22899229174832,80.4854368932039
"ENSG00000120705.13","chr5",138506095,138543236,37142,"-","protein_coding","ETF1",0.330225163216749,"ENSG00000241458.1","chr5",138473744,138474361,618,"+","processed_pseudogene","RPL7P19",68875,"ETF1_chr5_138506095_138543236_-_ENSG00000120705.13_ENSG00000120705.13.unspliced",0.22899229174832,80.4854368932039
"ENSG00000120705.13","chr5",138506095,138543236,37142,"-","protein_coding","ETF1",1,"ENSG00000120705.13","chr5",138506095,138543236,37142,"-","protein_coding","ETF1",0,"ETF1_chr5_138506095_138543236_-_ENSG00000120705.13_ENSG00000120705.13.unspliced",0.22899229174832,80.4854368932039
"ENSG00000120705.13","chr5",138506095,138543236,37142,"-","protein_coding","ETF1",0.266084832425131,"ENSG00000044115.21","chr5",138610967,138935034,324068,"+","protein_coding","CTNNA1",-391798,"ETF1_chr5_138506095_138543236_-_ENSG00000120705.13_ENSG00000120705.13.unspliced",0.22899229174832,80.4854368932039
"ENSG00000174371.17","chr1",241847967,241895148,47182,"+","protein_coding","EXO1",0.341408043621063,"ENSG00000287516.2","chr1",241413716,241468661,54946,"+","lncRNA","ENSG00000287516",-434251,"EXO1_chr1_241847967_241895148_+_ENSG00000174371.17_ENSG00000174371.17.unspliced",0.149879915164263,58.1067961165049
"ENSG00000174371.17","chr1",241847967,241895148,47182,"+","protein_coding","EXO1",0.382237649283707,"ENSG00000091483.8","chr1",241497511,241519799,22289,"-","protein_coding","FH",-350456,"EXO1_chr1_241847967_241895148_+_ENSG00000174371.17_ENSG00000174371.17.unspliced",0.149879915164263,58.1067961165049
"ENSG00000174371.17","chr1",241847967,241895148,47182,"+","protein_coding","EXO1",0.59595103683666,"ENSG00000203668.3","chr1",241628851,241640369,11519,"-","protein_coding","CHML",-219116,"EXO1_chr1_241847967_241895148_+_ENSG00000174371.17_ENSG00000174371.17.unspliced",0.149879915164263,58.1067961165049
"ENSG00000174371.17","chr1",241847967,241895148,47182,"+","protein_coding","EXO1",1,"ENSG00000174371.17","chr1",241847967,241895148,47182,"+","protein_coding","EXO1",0,"EXO1_chr1_241847967_241895148_+_ENSG00000174371.17_ENSG00000174371.17.unspliced",0.149879915164263,58.1067961165049
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.32554644724168,"ENSG00000187091.14","chr3",38007496,38029642,22147,"-","protein_coding","PLCD1",-488631,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.51571231580696,"ENSG00000060971.19","chr3",38103129,38137242,34114,"-","protein_coding","ACAA1",-392998,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.348701407154844,"ENSG00000201965.1","chr3",38125292,38125394,103,"-","misc_RNA","Y_RNA",-370835,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.355386576574151,"ENSG00000299092.1","chr3",38137757,38139759,2003,"-","lncRNA","ENSG00000299092",-358370,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.626759337849708,"ENSG00000172936.18","chr3",38138552,38143024,4473,"+","protein_coding","MYD88",-357575,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.371628798046705,"ENSG00000172940.13","chr3",38265812,38278757,12946,"+","protein_coding","SLC22A13",-230315,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.47189936789892,"ENSG00000144671.11","chr3",38282294,38318575,36282,"+","protein_coding","SLC22A14",-213833,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",1,"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",0,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",0.436511350124679,"ENSG00000230683.1","chr3",38515448,38515830,383,"-","processed_pseudogene","DDTP1",19321,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",0.382169909660246,"ENSG00000232439.1","chr3",38526802,38527325,524,"-","processed_pseudogene","RPL18AP7",30675,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000157036.13","chr3",38496127,38542161,46035,"+","protein_coding","EXOG",-0.337754543510826,"ENSG00000183873.20","chr3",38548057,38649743,101687,"-","protein_coding","SCN5A",51930,"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",0.313335166371175,93.4304207119741
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.411017801580456,"ENSG00000297106.1","chr3",44477691,44533335,55645,"+","lncRNA","ENSG00000297106",-497550,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",-0.564583603531238,"ENSG00000178917.19","chr3",44491766,44510636,18871,"-","protein_coding","ZNF852",-483475,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.311093807267529,"ENSG00000144792.9","chr3",44578223,44599694,21472,"+","protein_coding","ZNF660",-397018,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.56527096353329,"ENSG00000186448.15","chr3",44584888,44648471,63584,"+","protein_coding","ZNF197",-390353,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.332623177496183,"ENSG00000186446.12","chr3",44729596,44737083,7488,"+","protein_coding","ZNF501",-245645,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.454506530722459,"ENSG00000163807.6","chr3",44737661,44761619,23959,"-","protein_coding","KIAA1143",-237580,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.724824527058593,"ENSG00000163808.17","chr3",44761721,44873376,111656,"+","protein_coding","KIF15",-213520,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.368774175518644,"ENSG00000304717.1","chr3",44850447,44861798,11352,"-","lncRNA","ENSG00000304717",-124794,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.314897580400114,"ENSG00000169964.8","chr3",44861904,44865670,3767,"+","protein_coding","TMEM42",-113337,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",-0.507519456038978,"ENSG00000163812.16","chr3",44915257,44976185,60929,"-","protein_coding","ZDHHC3",-59984,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",-0.297006377400187,"ENSG00000227123.1","chr3",44937673,44938482,810,"+","processed_pseudogene","RPL12P44",-37568,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",1,"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.267723557133134,"ENSG00000163814.8","chr3",45082277,45146422,64146,"-","protein_coding","CDCP1",107036,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.440263005925214,"ENSG00000224094.1","chr3",45159774,45160175,402,"-","processed_pseudogene","RPS24P8",184533,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000075914.13","chr3",44975241,45036066,60826,"+","protein_coding","EXOSC7",0.78462962044982,"ENSG00000011376.12","chr3",45388561,45554726,166166,"+","protein_coding","LARS2",413320,"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",-0.00136289759284859,10.8899676375405
"ENSG00000177150.13","chr18",13663347,13726663,63317,"-","protein_coding","FAM210A",1,"ENSG00000177150.13","chr18",13663347,13726663,63317,"-","protein_coding","FAM210A",0,"FAM210A_chr18_13663347_13726663_-_ENSG00000177150.13_ENSG00000177150.13.unspliced",0.0557999234355483,26.0517799352751
"ENSG00000177150.13","chr18",13663347,13726663,63317,"-","protein_coding","FAM210A",0.604307188546247,"ENSG00000288839.1","chr18",13744159,13745777,1619,"+","lncRNA","ENSG00000288839",-19114,"FAM210A_chr18_13663347_13726663_-_ENSG00000177150.13_ENSG00000177150.13.unspliced",0.0557999234355483,26.0517799352751
"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",-0.531785429981871,"ENSG00000094880.11","chr5",138187650,138213343,25694,"-","protein_coding","CDC23",-144285,"FAM53C_chr5_138331935_138349729_+_ENSG00000120709.11_ENSG00000120709.11.unspliced",0.142877378645899,55.873786407767
"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",1,"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",0,"FAM53C_chr5_138331935_138349729_+_ENSG00000120709.11_ENSG00000120709.11.unspliced",0.142877378645899,55.873786407767
"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",0.824186916720271,"ENSG00000120733.15","chr5",138352685,138437028,84344,"+","protein_coding","KDM3B",20750,"FAM53C_chr5_138331935_138349729_+_ENSG00000120709.11_ENSG00000120709.11.unspliced",0.142877378645899,55.873786407767
"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",0.326055757041687,"ENSG00000120705.13","chr5",138506095,138543236,37142,"-","protein_coding","ETF1",174160,"FAM53C_chr5_138331935_138349729_+_ENSG00000120709.11_ENSG00000120709.11.unspliced",0.142877378645899,55.873786407767
"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",-0.470048919768481,"ENSG00000113013.16","chr5",138553756,138575675,21920,"-","protein_coding","HSPA9",221821,"FAM53C_chr5_138331935_138349729_+_ENSG00000120709.11_ENSG00000120709.11.unspliced",0.142877378645899,55.873786407767
"ENSG00000115392.13","chr2",58159243,58241410,82168,"-","protein_coding","FANCL",0.362642727576053,"ENSG00000285755.3","chr2",57289648,57886607,596960,"-","lncRNA","ENSG00000285755",354803,"FANCL_chr2_58159243_58241410_-_ENSG00000115392.13_ENSG00000115392.13.unspliced",0.30584775600934,92.6537216828479
"ENSG00000115392.13","chr2",58159243,58241410,82168,"-","protein_coding","FANCL",0.347992717831523,"ENSG00000293612.2","chr2",57891167,58047268,156102,"-","lncRNA","ENSG00000293612",194142,"FANCL_chr2_58159243_58241410_-_ENSG00000115392.13_ENSG00000115392.13.unspliced",0.30584775600934,92.6537216828479
"ENSG00000115392.13","chr2",58159243,58241410,82168,"-","protein_coding","FANCL",0.644094255786025,"ENSG00000028116.18","chr2",57907629,58159920,252292,"+","protein_coding","VRK2",81490,"FANCL_chr2_58159243_58241410_-_ENSG00000115392.13_ENSG00000115392.13.unspliced",0.30584775600934,92.6537216828479
"ENSG00000115392.13","chr2",58159243,58241410,82168,"-","protein_coding","FANCL",1,"ENSG00000115392.13","chr2",58159243,58241410,82168,"-","protein_coding","FANCL",0,"FANCL_chr2_58159243_58241410_-_ENSG00000115392.13_ENSG00000115392.13.unspliced",0.30584775600934,92.6537216828479
"ENSG00000115392.13","chr2",58159243,58241410,82168,"-","protein_coding","FANCL",-0.276435146475564,"ENSG00000233426.3","chr2",58251440,58252525,1086,"+","processed_pseudogene","EIF3FP3",-11115,"FANCL_chr2_58159243_58241410_-_ENSG00000115392.13_ENSG00000115392.13.unspliced",0.30584775600934,92.6537216828479
"ENSG00000115392.13","chr2",58159243,58241410,82168,"-","protein_coding","FANCL",-0.30948850643064,"ENSG00000231043.3","chr2",58460292,58462032,1741,"-","processed_pseudogene","ENSG00000231043",-220622,"FANCL_chr2_58159243_58241410_-_ENSG00000115392.13_ENSG00000115392.13.unspliced",0.30584775600934,92.6537216828479
"ENSG00000116120.11","chr2",222566899,222656092,89194,"-","protein_coding","FARSB",0.312106979703365,"ENSG00000135903.20","chr2",222199887,222298998,99112,"-","protein_coding","PAX3",357094,"FARSB_chr2_222566899_222656092_-_ENSG00000116120.11_ENSG00000116120.11.unspliced",0.159412668987619,61.326860841424
"ENSG00000116120.11","chr2",222566899,222656092,89194,"-","protein_coding","FARSB",1,"ENSG00000116120.11","chr2",222566899,222656092,89194,"-","protein_coding","FARSB",0,"FARSB_chr2_222566899_222656092_-_ENSG00000116120.11_ENSG00000116120.11.unspliced",0.159412668987619,61.326860841424
"ENSG00000116120.11","chr2",222566899,222656092,89194,"-","protein_coding","FARSB",0.260686313614634,"ENSG00000123983.15","chr2",222860942,222944639,83698,"+","protein_coding","ACSL3",-288547,"FARSB_chr2_222566899_222656092_-_ENSG00000116120.11_ENSG00000116120.11.unspliced",0.159412668987619,61.326860841424
"ENSG00000167196.14","chr15",75903876,75942511,38636,"+","protein_coding","FBXO22",0.52045912124984,"ENSG00000169410.11","chr15",75463251,75579315,116065,"-","protein_coding","PTPN9",-440625,"FBXO22_chr15_75903876_75942511_+_ENSG00000167196.14_ENSG00000167196.14.unspliced",0.0421354779235122,22.2653721682848
"ENSG00000167196.14","chr15",75903876,75942511,38636,"+","protein_coding","FBXO22",0.331752904644503,"ENSG00000140367.12","chr15",75843307,75901078,57772,"+","protein_coding","UBE2Q2",-60569,"FBXO22_chr15_75903876_75942511_+_ENSG00000167196.14_ENSG00000167196.14.unspliced",0.0421354779235122,22.2653721682848
"ENSG00000167196.14","chr15",75903876,75942511,38636,"+","protein_coding","FBXO22",1,"ENSG00000167196.14","chr15",75903876,75942511,38636,"+","protein_coding","FBXO22",0,"FBXO22_chr15_75903876_75942511_+_ENSG00000167196.14_ENSG00000167196.14.unspliced",0.0421354779235122,22.2653721682848
"ENSG00000167196.14","chr15",75903876,75942511,38636,"+","protein_coding","FBXO22",0.272948024598634,"ENSG00000260685.1","chr15",75950464,75951144,681,"-","processed_pseudogene","ENSG00000260685",46588,"FBXO22_chr15_75903876_75942511_+_ENSG00000167196.14_ENSG00000167196.14.unspliced",0.0421354779235122,22.2653721682848
"ENSG00000167196.14","chr15",75903876,75942511,38636,"+","protein_coding","FBXO22",0.441620653397866,"ENSG00000140374.17","chr15",76188555,76311730,123176,"-","protein_coding","ETFA",284679,"FBXO22_chr15_75903876_75942511_+_ENSG00000167196.14_ENSG00000167196.14.unspliced",0.0421354779235122,22.2653721682848
"ENSG00000167196.14","chr15",75903876,75942511,38636,"+","protein_coding","FBXO22",-0.253429397779951,"ENSG00000140386.13","chr15",76347904,76905444,557541,"-","protein_coding","SCAPER",444028,"FBXO22_chr15_75903876_75942511_+_ENSG00000167196.14_ENSG00000167196.14.unspliced",0.0421354779235122,22.2653721682848
"ENSG00000248858.8","chr8",92674978,92879502,204525,"-","lncRNA","FLJ46284",0.447237435417507,"ENSG00000253177.3","chr8",92629124,92707619,78496,"+","lncRNA","ENSG00000253177",171883,"FLJ46284_chr8_92674978_92879502_-_ENSG00000248858.8_ENSG00000248858.8.unspliced",0.485844312709035,99.9190938511327
"ENSG00000248858.8","chr8",92674978,92879502,204525,"-","lncRNA","FLJ46284",1,"ENSG00000248858.8","chr8",92674978,92879502,204525,"-","lncRNA","FLJ46284",0,"FLJ46284_chr8_92674978_92879502_-_ENSG00000248858.8_ENSG00000248858.8.unspliced",0.485844312709035,99.9190938511327
"ENSG00000248858.8","chr8",92674978,92879502,204525,"-","lncRNA","FLJ46284",0.457518613572642,"ENSG00000253577.3","chr8",92765651,92965645,199995,"+","lncRNA","ENSG00000253577",-86143,"FLJ46284_chr8_92674978_92879502_-_ENSG00000248858.8_ENSG00000248858.8.unspliced",0.485844312709035,99.9190938511327
"ENSG00000248858.8","chr8",92674978,92879502,204525,"-","lncRNA","FLJ46284",0.364014189401276,"ENSG00000205133.12","chr8",92883532,93017673,134142,"-","protein_coding","TRIQK",-138171,"FLJ46284_chr8_92674978_92879502_-_ENSG00000248858.8_ENSG00000248858.8.unspliced",0.485844312709035,99.9190938511327
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.419090642043637,"ENSG00000302519.1","chrX",153910686,153914409,3724,"+","lncRNA","ENSG00000302519",460225,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.310682699674242,"ENSG00000235802.2","chrX",153968886,153970087,1202,"+","lncRNA","HCFC1-AS1",404547,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.546915718506003,"ENSG00000169057.26","chrX",154021573,154137103,115531,"-","protein_coding","MECP2",237531,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.507883138016599,"ENSG00000007350.18","chrX",154295795,154330350,34556,"+","protein_coding","TKTL1",44284,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.252408125091737,"ENSG00000231830.2","chrX",154333948,154342182,8235,"-","lncRNA","ENSG00000231830",32452,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",1,"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.381503006848848,"ENSG00000285018.2","chrX",154373643,154377886,4244,"+","lncRNA","ENSG00000285018",-3252,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.577148154623043,"ENSG00000102119.12","chrX",154379273,154381574,2302,"+","protein_coding","EMD",-6940,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.444584564594256,"ENSG00000207165.1","chrX",154400281,154400415,135,"+","snoRNA","SNORA70",-25781,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.293179272629905,"ENSG00000071553.18","chrX",154428633,154436516,7884,"+","protein_coding","ATP6AP1",-61882,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.336979454823424,"ENSG00000203879.12","chrX",154436913,154443467,6555,"+","protein_coding","GDI1",-68833,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.489560837395784,"ENSG00000130827.6","chrX",154458281,154477779,19499,"+","protein_coding","PLXNA3",-103145,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
"ENSG00000196924.19","chrX",154348524,154374634,26111,"-","protein_coding","FLNA",0.471867762788465,"ENSG00000126903.16","chrX",154487306,154490690,3385,"-","protein_coding","SLC10A3",-116056,"FLNA_chrX_154348524_154374634_-_ENSG00000196924.19_ENSG00000196924.19.unspliced",0.206352438369849,74.8381877022654
