"g1_geneID","g1_chr","g1_start","g1_end","g1_width","g1_strand","g1_geneType","g1_geneName","cor_r","g2_geneID","g2_chr","g2_start","g2_end","g2_width","g2_strand","g2_geneType","g2_geneName","distance","transcript","NEAT1_r","NEAT1_perct"
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.419907858239767,"ENSG00000306644.1","chr16",14037,15703,1667,"-","lncRNA","ENSG00000306644",337020,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.303714938449334,"ENSG00000260803.2","chr16",16125,35207,19083,"-","lncRNA","ENSG00000260803",317516,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.286974156971649,"ENSG00000226942.2","chr16",29336,38321,8986,"-","transcribed_unprocessed_pseudogene","IL9RP3",314402,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.269227296784864,"ENSG00000309539.1","chr16",35414,41462,6049,"+","lncRNA","ENSG00000309539",311261,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",-0.291341783721933,"ENSG00000161981.11","chr16",53828,57669,3842,"+","protein_coding","SNRNP25",295054,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",-0.403343635460551,"ENSG00000007384.15","chr16",58059,76355,18297,"-","protein_coding","RHBDF1",276368,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.468384945582778,"ENSG00000103148.17","chr16",84271,138677,54407,"-","protein_coding","NPRL3",214046,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.318590425436442,"ENSG00000130656.6","chr16",142728,154503,11776,"+","protein_coding","HBZ",198220,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.427714933635384,"ENSG00000206177.7","chr16",153892,166764,12873,"+","protein_coding","HBM",185959,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.592993593445009,"ENSG00000188536.13","chr16",172876,173710,835,"+","protein_coding","HBA2",179013,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.389728542555805,"ENSG00000086506.3","chr16",180459,181179,721,"+","protein_coding","HBQ1",171544,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",1,"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.440324938204413,"ENSG00000293702.1","chr16",353796,356575,2780,"+","lncRNA","ENSG00000293702",-3852,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.764061439603564,"ENSG00000129925.11","chr16",370788,387113,16326,"-","protein_coding","PGAP6",-34390,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.585106976048511,"ENSG00000293232.1","chr16",382097,392960,10864,"+","lncRNA","ENSG00000293232",-40237,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",-0.521114480526869,"ENSG00000090565.17","chr16",425649,523011,97363,"+","protein_coding","RAB11FIP3",-170288,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.296252521051001,"ENSG00000161992.6","chr16",560394,565529,5136,"+","protein_coding","PRR35",-212806,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.399156937069945,"ENSG00000007541.17","chr16",566995,584109,17115,"+","protein_coding","PIGQ",-231386,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.597498390163885,"ENSG00000197562.10","chr16",589357,629272,39916,"+","protein_coding","RAB40C",-276549,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.329124191418458,"ENSG00000127578.7","chr16",629239,634117,4879,"+","protein_coding","WFIKKN1",-281394,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",-0.44379634032996,"ENSG00000161996.19","chr16",649311,667833,18523,"+","protein_coding","WDR90",-315110,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",-0.26021196252895,"ENSG00000262528.2","chr16",654611,656194,1584,"-","lncRNA","ENSG00000262528",-303471,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.727874313807364,"ENSG00000140983.15","chr16",668100,674174,6075,"+","protein_coding","RHOT2",-321451,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.536188174359231,"ENSG00000127585.13","chr16",692498,705801,13304,"-","protein_coding","FBXL16",-353078,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",-0.468771546076794,"ENSG00000103260.9","chr16",715118,719655,4538,"+","protein_coding","METRN",-366932,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.374526106966433,"ENSG00000103245.14","chr16",729760,741329,11570,"-","protein_coding","CIAO3",-388606,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000103126.15","chr16",287440,352723,65284,"-","protein_coding","AXIN1",0.287333811731251,"ENSG00000275438.1","chr16",848525,849065,541,"-","lncRNA","ENSG00000275438",-496342,"AXIN1_chr16_287440_352723_-_ENSG00000103126.15_ENSG00000103126.15.unspliced",0.39165708073358,71.1894995898277
"ENSG00000170340.11","chr2",62196115,62224731,28617,"+","protein_coding","B3GNT2",0.44953195387391,"ENSG00000170264.13","chr2",61824848,61854143,29296,"-","protein_coding","FAM161A",-371267,"B3GNT2_chr2_62196115_62224731_+_ENSG00000170340.11_ENSG00000170340.11.unspliced",0.581888239514748,94.8154224774405
"ENSG00000170340.11","chr2",62196115,62224731,28617,"+","protein_coding","B3GNT2",0.677169863593804,"ENSG00000229839.7","chr2",62069447,62196669,127223,"-","lncRNA","ENSG00000229839",-126668,"B3GNT2_chr2_62196115_62224731_+_ENSG00000170340.11_ENSG00000170340.11.unspliced",0.581888239514748,94.8154224774405
"ENSG00000170340.11","chr2",62196115,62224731,28617,"+","protein_coding","B3GNT2",1,"ENSG00000170340.11","chr2",62196115,62224731,28617,"+","protein_coding","B3GNT2",0,"B3GNT2_chr2_62196115_62224731_+_ENSG00000170340.11_ENSG00000170340.11.unspliced",0.581888239514748,94.8154224774405
"ENSG00000170340.11","chr2",62196115,62224731,28617,"+","protein_coding","B3GNT2",-0.253719146645687,"ENSG00000186889.10","chr2",62500218,62511894,11677,"-","protein_coding","TMEM17",304103,"B3GNT2_chr2_62196115_62224731_+_ENSG00000170340.11_ENSG00000170340.11.unspliced",0.581888239514748,94.8154224774405
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",0.287626600786081,"ENSG00000310533.1","chr7",73005552,73030376,24825,"+","lncRNA","ENSG00000310533",491917,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",-0.593620055293459,"ENSG00000293241.2","chr7",73154938,73207296,52359,"+","lncRNA","GTF2IP4",314997,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",-0.272951336898022,"ENSG00000233523.1","chr7",73187969,73188736,768,"-","processed_pseudogene","PHB1P5",333557,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",-0.495242653770758,"ENSG00000290838.2","chr7",73220583,73236006,15424,"+","lncRNA","NCF1B",286287,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",-0.311970023249688,"ENSG00000290839.2","chr7",73242751,73285310,42560,"-","lncRNA","ENSG00000290839",236983,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",-0.427852708844512,"ENSG00000130305.17","chr7",73302516,73308826,6311,"-","protein_coding","NSUN5",213467,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",1,"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",0,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",0.566418725055267,"ENSG00000106638.18","chr7",73567537,73578791,11255,"-","protein_coding","TBL2",-56498,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",0.416875823199909,"ENSG00000176410.8","chr7",73680918,73683453,2536,"-","protein_coding","DNAJC30",-161160,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000009954.11","chr7",73440406,73522293,81888,"-","protein_coding","BAZ1B",-0.267161478253351,"ENSG00000293503.2","chr7",73721700,73736164,14465,"+","lncRNA","ENSG00000293503",-213871,"BAZ1B_chr7_73440406_73522293_-_ENSG00000009954.11_ENSG00000009954.11.unspliced",0.272944291550564,50.8941755537326
"ENSG00000171552.14","chr20",31664452,31723989,59538,"-","protein_coding","BCL2L1",0.349131996901069,"ENSG00000101294.20","chr20",31514428,31577923,63496,"+","protein_coding","HM13",146066,"BCL2L1_chr20_31664452_31723989_-_ENSG00000171552.14_ENSG00000171552.14.unspliced",0.121079511453848,20.8203445447088
"ENSG00000171552.14","chr20",31664452,31723989,59538,"-","protein_coding","BCL2L1",0.319121701728812,"ENSG00000274364.1","chr20",31535263,31535626,364,"+","lncRNA","ENSG00000274364",188363,"BCL2L1_chr20_31664452_31723989_-_ENSG00000171552.14_ENSG00000171552.14.unspliced",0.121079511453848,20.8203445447088
"ENSG00000171552.14","chr20",31664452,31723989,59538,"-","protein_coding","BCL2L1",1,"ENSG00000171552.14","chr20",31664452,31723989,59538,"-","protein_coding","BCL2L1",0,"BCL2L1_chr20_31664452_31723989_-_ENSG00000171552.14_ENSG00000171552.14.unspliced",0.121079511453848,20.8203445447088
"ENSG00000171552.14","chr20",31664452,31723989,59538,"-","protein_coding","BCL2L1",0.316564181794982,"ENSG00000101336.18","chr20",32052197,32101856,49660,"+","protein_coding","HCK",-377867,"BCL2L1_chr20_31664452_31723989_-_ENSG00000171552.14_ENSG00000171552.14.unspliced",0.121079511453848,20.8203445447088
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.390613590206679,"ENSG00000288861.1","chr22",22757217,22759496,2280,"-","lncRNA","ENSG00000288861",-422487,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.494702768493105,"ENSG00000275772.1","chr22",22785643,22787268,1626,"-","processed_pseudogene","ENSG00000275772",-394061,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.445313187039737,"ENSG00000128266.9","chr22",23070519,23125032,54514,"+","protein_coding","GNAZ",-109185,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",1,"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.675892429538328,"ENSG00000240160.3","chr22",23261782,23262071,290,"-","misc_RNA","RN7SL263P",82078,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.750699787660261,"ENSG00000230701.2","chr22",23262767,23265005,2239,"+","processed_pseudogene","FBXW4P1",83063,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.306173027470485,"ENSG00000296232.1","chr22",23286446,23305828,19383,"-","lncRNA","ENSG00000296232",106742,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.399321634781926,"ENSG00000128322.7","chr22",23573125,23580302,7178,"-","protein_coding","IGLL1",393421,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.327056182149778,"ENSG00000272733.1","chr22",23580880,23583859,2980,"-","lncRNA","ENSG00000272733",401176,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.398580744199555,"ENSG00000189269.13","chr22",23608452,23632321,23870,"-","protein_coding","DRICH1",428748,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.527962572357801,"ENSG00000228315.13","chr22",23630618,23717423,86806,"-","lncRNA","GUSBP11",450914,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000186716.21","chr22",23179704,23318037,138334,"+","protein_coding","BCR",0.325594455352995,"ENSG00000244723.3","chr22",23649213,23653334,4122,"-","transcribed_unprocessed_pseudogene","ASLP1",469509,"BCR_chr22_23179704_23318037_+_ENSG00000186716.21_ENSG00000186716.21.unspliced",0.614285985145531,96.8826907301066
"ENSG00000185963.14","chr9",92711363,92764833,53471,"-","protein_coding","BICD2",-0.333874414791535,"ENSG00000198000.12","chr9",92297358,92325636,28279,"-","protein_coding","NOL8",439197,"BICD2_chr9_92711363_92764833_-_ENSG00000185963.14_ENSG00000185963.14.unspliced",0.444900854195244,79.2616899097621
"ENSG00000185963.14","chr9",92711363,92764833,53471,"-","protein_coding","BICD2",0.281785731001271,"ENSG00000300428.1","chr9",92670317,92674543,4227,"+","lncRNA","ENSG00000300428",90290,"BICD2_chr9_92711363_92764833_-_ENSG00000185963.14_ENSG00000185963.14.unspliced",0.444900854195244,79.2616899097621
"ENSG00000185963.14","chr9",92711363,92764833,53471,"-","protein_coding","BICD2",1,"ENSG00000185963.14","chr9",92711363,92764833,53471,"-","protein_coding","BICD2",0,"BICD2_chr9_92711363_92764833_-_ENSG00000185963.14_ENSG00000185963.14.unspliced",0.444900854195244,79.2616899097621
"ENSG00000185963.14","chr9",92711363,92764833,53471,"-","protein_coding","BICD2",0.307410383553147,"ENSG00000294444.1","chr9",92748828,92764147,15320,"-","lncRNA","ENSG00000294444",686,"BICD2_chr9_92711363_92764833_-_ENSG00000185963.14_ENSG00000185963.14.unspliced",0.444900854195244,79.2616899097621
"ENSG00000185963.14","chr9",92711363,92764833,53471,"-","protein_coding","BICD2",0.660445640034043,"ENSG00000127084.19","chr9",92947523,93036236,88714,"+","protein_coding","FGD3",-271403,"BICD2_chr9_92711363_92764833_-_ENSG00000185963.14_ENSG00000185963.14.unspliced",0.444900854195244,79.2616899097621
"ENSG00000185963.14","chr9",92711363,92764833,53471,"-","protein_coding","BICD2",0.289124129909369,"ENSG00000131669.10","chr9",93121496,93134251,12756,"-","protein_coding","NINJ1",-369418,"BICD2_chr9_92711363_92764833_-_ENSG00000185963.14_ENSG00000185963.14.unspliced",0.444900854195244,79.2616899097621
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",0.498246851287115,"ENSG00000002822.16","chr7",1815793,2233243,417451,"-","protein_coding","MAD1L1",322451,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",-0.272730677580951,"ENSG00000122687.19","chr7",2234195,2242205,8011,"-","protein_coding","MRM2",313489,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",-0.288752981094804,"ENSG00000106263.19","chr7",2354086,2380745,26660,"+","protein_coding","EIF3B",174949,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",0.712456629950883,"ENSG00000106003.14","chr7",2512529,2529177,16649,"+","protein_coding","LFNG",26517,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",0.454058839085281,"ENSG00000298051.1","chr7",2529970,2531842,1873,"-","lncRNA","ENSG00000298051",23852,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",1,"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",0,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",0.357309152340154,"ENSG00000106012.19","chr7",2558972,2614733,55762,"+","protein_coding","IQCE",-59039,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000106009.16","chr7",2537810,2555694,17885,"-","protein_coding","BRAT1",0.314525334988066,"ENSG00000198286.11","chr7",2906142,3044228,138087,"-","protein_coding","CARD11",-488534,"BRAT1_chr7_2537810_2555694_-_ENSG00000106009.16_ENSG00000106009.16.unspliced",0.468754699205348,82.4938474159147
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0.277520034063183,"ENSG00000127530.4","chr19",14789260,14835376,46117,"-","protein_coding","OR7C1",497169,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0.277492702119091,"ENSG00000105143.13","chr19",14950033,15022990,72958,"-","protein_coding","SLC1A6",309555,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",-0.497595596640253,"ENSG00000105137.13","chr19",15107401,15114985,7585,"+","protein_coding","SYDE1",217560,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",-0.351897153612213,"ENSG00000105135.16","chr19",15114984,15125786,10803,"-","protein_coding","ILVBL",206759,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",1,"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0.287897558361252,"ENSG00000268189.3","chr19",15379076,15396446,17371,"+","lncRNA","ENSG00000268189",-63901,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0.792725797403162,"ENSG00000011243.19","chr19",15380050,15419141,39092,"-","protein_coding","AKAP8L",-86596,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0.54323698920754,"ENSG00000279716.1","chr19",15398696,15400356,1661,"+","TEC","ENSG00000279716",-67811,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0.73436038488663,"ENSG00000105122.13","chr19",15451624,15464544,12921,"-","protein_coding","RASAL3",-131999,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000141867.19","chr19",15235519,15332545,97027,"-","protein_coding","BRD4",0.320262853426396,"ENSG00000186529.16","chr19",15640897,15662825,21929,"+","protein_coding","CYP4F3",-330280,"BRD4_chr19_15235519_15332545_-_ENSG00000141867.19_ENSG00000141867.19.unspliced",0.343959096108168,63.2813781788351
"ENSG00000131591.18","chr1",1081818,1116361,34544,"-","protein_coding","C1orf159",0.305140443140272,"ENSG00000248527.1","chr1",633696,634376,681,"+","unprocessed_pseudogene","MTATP6P1",481985,"C1orf159_chr1_1081818_1116361_-_ENSG00000131591.18_ENSG00000131591.18.unspliced",0.523803824439174,89.2042657916325
"ENSG00000131591.18","chr1",1081818,1116361,34544,"-","protein_coding","C1orf159",0.335403418500202,"ENSG00000228794.13","chr1",825138,868835,43698,"+","lncRNA","LINC01128",247526,"C1orf159_chr1_1081818_1116361_-_ENSG00000131591.18_ENSG00000131591.18.unspliced",0.523803824439174,89.2042657916325
"ENSG00000131591.18","chr1",1081818,1116361,34544,"-","protein_coding","C1orf159",0.269018584424719,"ENSG00000297224.1","chr1",850902,852130,1229,"-","lncRNA","ENSG00000297224",264231,"C1orf159_chr1_1081818_1116361_-_ENSG00000131591.18_ENSG00000131591.18.unspliced",0.523803824439174,89.2042657916325
"ENSG00000131591.18","chr1",1081818,1116361,34544,"-","protein_coding","C1orf159",0.308493463408457,"ENSG00000272512.1","chr1",995966,998051,2086,"-","lncRNA","ENSG00000272512",118310,"C1orf159_chr1_1081818_1116361_-_ENSG00000131591.18_ENSG00000131591.18.unspliced",0.523803824439174,89.2042657916325
"ENSG00000131591.18","chr1",1081818,1116361,34544,"-","protein_coding","C1orf159",0.384753064207957,"ENSG00000188290.11","chr1",998962,1000172,1211,"-","protein_coding","HES4",116189,"C1orf159_chr1_1081818_1116361_-_ENSG00000131591.18_ENSG00000131591.18.unspliced",0.523803824439174,89.2042657916325
"ENSG00000131591.18","chr1",1081818,1116361,34544,"-","protein_coding","C1orf159",0.327804522494333,"ENSG00000303623.1","chr1",1000715,1001068,354,"+","lncRNA","ENSG00000303623",115293,"C1orf159_chr1_1081818_1116361_-_ENSG00000131591.18_ENSG00000131591.18.unspliced",0.523803824439174,89.2042657916325
