seqName,NEAT1chk1_tuc0.01,NEAT1chk1116_tuc0.01,NEAT1chk22_tuc0.01,NEAT1chk910_tuc0.01,gene_type
MTA1_chr14_105419820_105470729_+_ENSG00000182979.18_ENSG00000182979.18.unspliced,21495,1072,14166,1734,protein_coding
MTCL2_chr20_36777447_36863538_-_ENSG00000149639.15_ENSG00000149639.15.unspliced,8265,7751,2047,4015,protein_coding
MTHFR_chr1_11785723_11806455_-_ENSG00000177000.13_ENSG00000177000.13.unspliced,4237,342,1476,751,protein_coding
MTSS2_chr16_70661204_70686053_-_ENSG00000132613.16_ENSG00000132613.16.unspliced,9844,4676,4015,4185,protein_coding
MYBL2_chr20_43667019_43716495_+_ENSG00000101057.16_ENSG00000101057.16.unspliced,5311,4261,2591,3932,protein_coding
MYO18A_chr17_29071122_29180398_-_ENSG00000196535.20_ENSG00000196535.20.unspliced,24077,3533,14698,5834,protein_coding
NADK_chr1_1751232_1780457_-_ENSG00000008130.15_ENSG00000008130.15.unspliced,7387,2786,8033,1823,protein_coding
NAPA_chr19_47487637_47515091_-_ENSG00000105402.8_ENSG00000105402.8.unspliced,8427,481,4428,767,protein_coding
NARF_chr17_82458180_82490537_+_ENSG00000141562.19_ENSG00000141562.19.unspliced,5374,1240,5967,2376,protein_coding
NBL1_chr1_19596979_19658456_+_ENSG00000158747.15_ENSG00000158747.15.unspliced,6712,12255,796,12031,protein_coding
NCAPD3_chr11_134150113_134225504_-_ENSG00000151503.14_ENSG00000151503.14.unspliced,5041,34971,529,34268,protein_coding
NCL_chr2_231453531_231483641_-_ENSG00000115053.17_ENSG00000115053.17.unspliced,2152,5367,246,6506,protein_coding
NEAT1_chr11_65422278_65445540_+_ENSG00000245532.12_ENST00000501122.3.monoexonic.unspliced,1578,13008,1146,11793,lncRNA
NFIC_chr19_3314403_3469217_+_ENSG00000141905.19_ENSG00000141905.19.unspliced,37625,2603,12321,1443,protein_coding
NISCH_chr3_52455118_52493068_+_ENSG00000010322.16_ENSG00000010322.16.unspliced,8606,1590,830,849,protein_coding
NOL4L_chr20_32443059_32585333_-_ENSG00000197183.15_ENSG00000197183.15.unspliced,32228,8061,18968,6477,protein_coding
NOP14_chr4_2937933_2963406_-_ENSG00000087269.16_ENSG00000087269.16.unspliced,4528,4171,3269,1595,protein_coding
NPLOC4_chr17_81556887_81648465_-_ENSG00000182446.15_ENSG00000182446.15.unspliced,9366,7444,5153,9255,protein_coding
NR1H2_chr19_50329653_50383388_+_ENSG00000131408.15_ENSG00000131408.15.unspliced,11691,4434,924,4899,protein_coding
NSD2_chr4_1871393_1982207_+_ENSG00000109685.19_ENSG00000109685.19.unspliced,4904,21573,414,9955,protein_coding
NUMBL_chr19_40665905_40690972_-_ENSG00000105245.9_ENSG00000105245.9.unspliced,1043,4231,2570,1022,protein_coding
NUP210_chr3_13316235_13420322_-_ENSG00000132182.13_ENSG00000132182.13.unspliced,21449,5798,11199,4831,protein_coding
NUP62_chr19_49906825_49929764_-_ENSG00000213024.13_ENSG00000213024.13.unspliced,3336,986,1325,537,protein_coding
OGDH_chr7_44606572_44709066_+_ENSG00000105953.16_ENSG00000105953.16.unspliced,4271,26787,816,18921,protein_coding
OGFOD3_chr17_82389210_82418637_-_ENSG00000181396.13_ENSG00000181396.13.unspliced,5913,2602,3548,504,protein_coding
PCSK9_chr1_55039445_55064852_+_ENSG00000169174.13_ENSG00000169174.13.unspliced,10835,355,2199,283,protein_coding
PDE8A_chr15_84980440_85139145_+_ENSG00000073417.15_ENSG00000073417.15.unspliced,4395,75455,3127,69470,protein_coding
PDIA6_chr2_10783391_10837977_-_ENSG00000143870.13_ENSG00000143870.13.unspliced,7864,9974,1213,13823,protein_coding
PES1_chr22_30576625_30607083_-_ENSG00000100029.18_ENSG00000100029.18.unspliced,3433,1467,3003,353,protein_coding
PEX6_chr6_42963865_42979181_-_ENSG00000124587.14_ENSG00000124587.14.unspliced,2254,598,2769,543,protein_coding
PFAS_chr17_8247618_8270491_+_ENSG00000178921.14_ENSG00000178921.14.unspliced,4779,2345,2691,1896,protein_coding
PFKP_chr10_3066333_3137718_+_ENSG00000067057.19_ENSG00000067057.19.unspliced,13212,8150,1335,5134,protein_coding
PGAM5_chr12_132710819_132722734_+_ENSG00000247077.8_ENSG00000247077.8.unspliced,4215,738,2830,730,protein_coding
PGS1_chr17_78378649_78425114_+_ENSG00000087157.19_ENSG00000087157.19.unspliced,7747,2768,6580,832,protein_coding
PHKB_chr16_47461123_47701523_+_ENSG00000102893.18_ENSG00000102893.18.unspliced,966,170467,407,167998,protein_coding
PHTF2_chr7_77798773_77957503_+_ENSG00000006576.17_ENSG00000006576.17.unspliced,1980,98041,586,92157,protein_coding
PI4KA_chr22_20707691_20859417_-_ENSG00000241973.11_ENSG00000241973.11.unspliced,4970,18179,6157,19037,protein_coding
PIDD1_chr11_799179_809753_-_ENSG00000177595.19_ENSG00000177595.19.unspliced,5722,841,2078,387,protein_coding
PIP4K2A_chr10_22534854_22714578_-_ENSG00000150867.14_ENSG00000150867.14.unspliced,1629,82355,1564,79112,protein_coding
PIP5K1C_chr19_3630183_3700468_-_ENSG00000186111.11_ENSG00000186111.11.unspliced,36832,1641,21033,823,protein_coding
PITRM1_chr10_3137728_3172841_-_ENSG00000107959.17_ENSG00000107959.17.unspliced,3529,6349,1479,9477,protein_coding
PKM_chr15_72199029_72231819_-_ENSG00000067225.21_ENSG00000067225.21.unspliced,1867,4638,1105,2432,protein_coding
PLEC_chr8_143915153_143976734_-_ENSG00000178209.17_ENSG00000178209.17.unspliced,39871,1650,20489,977,protein_coding
PLXNB3-AS1_chrX_153735626_153766488_-_ENSG00000232725.2_ENSG00000232725.2.unspliced,8225,6314,5347,6153,lncRNA
PODXL2_chr3_127629185_127672802_+_ENSG00000114631.11_ENSG00000114631.11.unspliced,4818,8619,2149,5907,protein_coding
POLD1_chr19_50384204_50418018_+_ENSG00000062822.16_ENSG00000062822.16.unspliced,7675,1118,2003,610,protein_coding
POLE_chr12_132623753_132687376_-_ENSG00000177084.19_ENSG00000177084.19.unspliced,12187,5507,2959,2308,protein_coding
POLR3E_chr16_22297375_22335101_+_ENSG00000058600.16_ENSG00000058600.16.unspliced,8262,6616,2579,5799,protein_coding
PPARGC1B_chr5_149730298_149855022_+_ENSG00000155846.17_ENSG00000155846.17.unspliced,6796,9703,2492,9836,protein_coding
PPM1F_chr22_21919425_21952848_-_ENSG00000100034.14_ENSG00000100034.14.unspliced,9495,1305,2249,1379,protein_coding
PPP1R12C_chr19_55090914_55117637_-_ENSG00000125503.13_ENSG00000125503.13.unspliced,11270,1265,8441,917,protein_coding
PPP1R16A_chr8_144477969_144502121_+_ENSG00000160972.10_ENSG00000160972.10.unspliced,6935,1196,4967,961,protein_coding
PPP2R5C_chr14_101761709_101927989_+_ENSG00000078304.20_ENSG00000078304.20.unspliced,6641,57637,1231,54325,protein_coding
PPP5C_chr19_46347087_46392981_+_ENSG00000011485.15_ENSG00000011485.15.unspliced,13316,8699,3653,6416,protein_coding
PPP6R1_chr19_55229779_55259017_-_ENSG00000105063.19_ENSG00000105063.19.unspliced,13680,2122,5222,1920,protein_coding
PPT2-EGFL8_chr6_32153845_32171978_+_ENSG00000258388.7_ENSG00000258388.7.unspliced,4412,2265,1818,402,protein_coding
PRAME_chr22_22547701_22559361_-_ENSG00000185686.18_ENSG00000185686.18.unspliced,1962,1924,3784,1826,protein_coding
PRKCB_chr16_23835983_24220611_+_ENSG00000166501.14_ENSG00000166501.14.unspliced,3796,91471,295,89687,protein_coding
PRKRIP1_chr7_102363872_102426676_+_ENSG00000128563.13_ENSG00000128563.13.unspliced,5524,12507,1175,12292,protein_coding
PROSER2-AS1_chr10_11849608_11902519_-_ENSG00000225778.6_ENSG00000225778.6.unspliced,5790,724,2142,516,lncRNA
PRR5_chr22_44668547_44737681_+_ENSG00000186654.22_ENSG00000186654.22.unspliced,21088,1933,11747,1437,protein_coding
PSD4_chr2_113157325_113209396_+_ENSG00000125637.16_ENSG00000125637.16.unspliced,8281,4333,729,4669,protein_coding
PSMG4_chr6_3231403_3303373_+_ENSG00000180822.12_ENSG00000180822.12.unspliced,7663,7936,1565,6592,protein_coding
PTDSS2_chr11_448268_491399_+_ENSG00000174915.12_ENSG00000174915.12.unspliced,12630,4025,5099,967,protein_coding
PTPA_chr9_129110950_129148946_+_ENSG00000119383.21_ENSG00000119383.21.unspliced,7266,1592,996,1899,protein_coding
PURA_chr5_140107777_140125619_+_ENSG00000185129.8_ENSG00000185129.8.unspliced,5300,12213,1348,11857,protein_coding
QSOX1_chr1_180154869_180204030_+_ENSG00000116260.17_ENSG00000116260.17.unspliced,12653,3266,5019,1610,protein_coding
RABGEF1P1_chr7_66512393_66592448_-_ENSG00000291136.2_ENSG00000291136.2.unspliced,6567,8767,1665,11711,lncRNA
RABL6_chr9_136807943_136841187_+_ENSG00000196642.19_ENSG00000196642.19.unspliced,14094,615,8637,216,protein_coding
RANBP3_chr19_5916139_5978142_-_ENSG00000031823.14_ENSG00000031823.14.unspliced,8880,3998,3869,3072,protein_coding
RANGAP1_chr22_41244779_41286187_-_ENSG00000100401.21_ENSG00000100401.21.unspliced,4823,1319,5803,1328,protein_coding
RBCK1_chr20_407498_432139_+_ENSG00000125826.22_ENSG00000125826.22.unspliced,4043,5508,2595,4861,protein_coding
RBM10_chrX_47145221_47186813_+_ENSG00000182872.16_ENSG00000182872.16.unspliced,6358,6385,1977,6295,protein_coding
RDH13_chr19_55039108_55071291_-_ENSG00000160439.16_ENSG00000160439.16.unspliced,3457,1181,1644,702,protein_coding
RHEB_chr7_151466012_151520120_-_ENSG00000106615.10_ENSG00000106615.10.unspliced,1649,27559,1046,28719,protein_coding
RIPK1_chr6_3063824_3115187_+_ENSG00000137275.16_ENSG00000137275.16.unspliced,2350,17373,1314,16182,protein_coding
RIPOR3_chr20_50586108_50691542_-_ENSG00000042062.13_ENSG00000042062.13.unspliced,8313,4758,7567,2773,protein_coding
RNASET2_chr6_166922113_166957191_-_ENSG00000026297.17_ENSG00000026297.17.unspliced,5939,5041,2235,5071,protein_coding
RNF123_chr3_49689538_49721529_+_ENSG00000164068.16_ENSG00000164068.16.unspliced,8863,3264,5993,3821,protein_coding
RNF216_chr7_5620047_5781696_-_ENSG00000011275.19_ENSG00000011275.19.unspliced,4280,37100,795,26992,protein_coding
RPS6KA1_chr1_26529761_26575030_+_ENSG00000117676.14_ENSG00000117676.14.unspliced,11174,2417,3176,1580,protein_coding
RREB1_chr6_7107597_7251980_+_ENSG00000124782.21_ENSG00000124782.21.unspliced,6500,34837,2560,36400,protein_coding
RRM2_chr2_10120698_10211725_+_ENSG00000171848.16_ENSG00000171848.16.unspliced,11837,12461,7705,10541,protein_coding
SAFB_chr19_5623035_5668478_+_ENSG00000160633.13_ENSG00000160633.13.unspliced,3507,6258,2145,9857,protein_coding
SCAP_chr3_47413681_47477126_-_ENSG00000114650.21_ENSG00000114650.21.unspliced,7839,9517,2985,5224,protein_coding
SDC3_chr1_30869466_30908758_-_ENSG00000162512.16_ENSG00000162512.16.unspliced,11761,2245,9329,2002,protein_coding
SELENOO_chr22_50201011_50217616_+_ENSG00000073169.15_ENSG00000073169.15.unspliced,6620,2336,2062,1639,protein_coding
SEPTIN7P13_chr1_223992689_224034952_+_ENSG00000290989.2_ENSG00000290989.2.unspliced,1025,17746,381,19909,lncRNA
SERHL2_chr22_42553617_42574382_+_ENSG00000183569.18_ENSG00000183569.18.unspliced,5590,325,3372,423,protein_coding
SESN2_chr1_28259518_28282491_+_ENSG00000130766.5_ENSG00000130766.5.unspliced,588,3242,707,1288,protein_coding
SF1_chr11_64764606_64778786_-_ENSG00000168066.22_ENSG00000168066.22.unspliced,3076,4325,2283,3203,protein_coding
SF3A2_chr19_2236824_2248655_+_ENSG00000104897.10_ENSG00000104897.10.unspliced,3000,864,4176,1216,protein_coding
SFSWAP_chr12_131711081_131799738_+_ENSG00000061936.10_ENSG00000061936.10.unspliced,8373,16671,1383,13657,protein_coding
SH2B3_chr12_111405923_111451623_+_ENSG00000111252.11_ENSG00000111252.11.unspliced,8086,3780,9020,3528,protein_coding
SH3BP5L_chr1_248810446_248825915_-_ENSG00000175137.11_ENSG00000175137.11.unspliced,4750,1170,1973,411,protein_coding
SH3GLB2_chr9_129007036_129028331_-_ENSG00000148341.18_ENSG00000148341.18.unspliced,6135,1053,3916,1181,protein_coding
SKI_chr1_2227388_2310213_+_ENSG00000157933.11_ENSG00000157933.11.unspliced,36922,6594,26213,3484,protein_coding
SLC12A4_chr16_67943474_67969601_-_ENSG00000124067.17_ENSG00000124067.17.unspliced,12430,994,6498,1350,protein_coding
SLC20A2_chr8_42416475_42541926_-_ENSG00000168575.11_ENSG00000168575.11.unspliced,4094,36191,912,30034,protein_coding
SLC25A25_chr9_128068201_128109245_+_ENSG00000148339.13_ENSG00000148339.13.unspliced,8774,4307,6437,3412,protein_coding
SLC38A10_chr17_81244811_81295547_-_ENSG00000157637.13_ENSG00000157637.13.unspliced,19521,3120,8640,1083,protein_coding
SLC43A3_chr11_57406954_57427580_-_ENSG00000134802.18_ENSG00000134802.18.unspliced,2135,2614,812,1268,protein_coding
SLC5A6_chr2_27199587_27212958_-_ENSG00000138074.15_ENSG00000138074.15.unspliced,2680,1770,506,1442,protein_coding
SLC66A1_chr1_19312326_19329300_+_ENSG00000040487.13_ENSG00000040487.13.unspliced,3070,932,1091,1165,protein_coding
SLC6A6_chr3_14402576_14489349_+_ENSG00000131389.18_ENSG00000131389.18.unspliced,16782,2752,3145,3876,protein_coding
SLC7A1_chr13_29509414_29595688_-_ENSG00000139514.13_ENSG00000139514.13.unspliced,8854,21602,1398,14673,protein_coding
SMAD3_chr15_67063763_67195173_+_ENSG00000166949.18_ENSG00000166949.18.unspliced,9485,17822,2786,8315,protein_coding
SMAD6_chr15_66702236_66782849_+_ENSG00000137834.15_ENSG00000137834.15.unspliced,13059,5016,2818,4331,protein_coding
SMARCA4_chr19_10960932_11079426_+_ENSG00000127616.22_ENSG00000127616.22.unspliced,14207,5747,9976,3938,protein_coding
SMG5_chr1_156249224_156282825_-_ENSG00000198952.8_ENSG00000198952.8.unspliced,3938,1563,419,3025,protein_coding
SMPD4_chr2_130151392_130182750_-_ENSG00000136699.20_ENSG00000136699.20.unspliced,10229,1363,1977,665,protein_coding
SMYD5_chr2_73214222_73227221_+_ENSG00000135632.12_ENSG00000135632.12.unspliced,3226,504,1616,1030,protein_coding
SNAP29_chr22_20859007_20891214_+_ENSG00000099940.12_ENSG00000099940.12.unspliced,1923,1714,474,2296,protein_coding
SNAP47_chr1_227728200_227781826_+_ENSG00000143740.15_ENSG00000143740.15.unspliced,10749,6129,5965,2347,protein_coding
SNAPC4_chr9_136375567_136400176_-_ENSG00000165684.6_ENSG00000165684.6.unspliced,8141,1558,3466,1621,protein_coding
SNX9_chr6_157700387_157945077_+_ENSG00000130340.17_ENSG00000130340.17.unspliced,6911,82434,758,83113,protein_coding
SQSTM1_chr5_179806398_179838078_+_ENSG00000161011.20_ENSG00000161011.20.unspliced,6759,2088,591,849,protein_coding
SREBF1_chr17_17810399_17837002_-_ENSG00000072310.18_ENSG00000072310.18.unspliced,12308,278,3543,466,protein_coding
SREBF2_chr22_41833105_41907306_+_ENSG00000198911.13_ENSG00000198911.13.unspliced,5997,9022,3984,4669,protein_coding
SRRM2_chr16_2752626_2772538_+_ENSG00000167978.19_ENSG00000167978.19.unspliced,4701,1937,464,1074,protein_coding
ST3GAL2_chr16_70375977_70439237_-_ENSG00000157350.13_ENSG00000157350.13.unspliced,9621,2797,4153,2625,protein_coding
STEAP1B_chr7_22419444_22727613_-_ENSG00000105889.16_ENSG00000105889.16.unspliced,2963,110428,942,106475,protein_coding
STEAP3_chr2_119223831_119265652_+_ENSG00000115107.20_ENSG00000115107.20.unspliced,2778,2256,2636,1486,protein_coding
STK11_chr19_1177558_1228431_+_ENSG00000118046.18_ENSG00000118046.18.unspliced,16661,553,8075,1451,protein_coding
STK40_chr1_36339624_36385924_-_ENSG00000196182.11_ENSG00000196182.11.unspliced,6660,2473,3359,845,protein_coding
STRBP_chr9_123109500_123268586_-_ENSG00000165209.19_ENSG00000165209.19.unspliced,3816,102633,2655,102044,protein_coding
STRN4_chr19_46719511_46746994_-_ENSG00000090372.15_ENSG00000090372.15.unspliced,15517,341,6515,641,protein_coding
SUN1_chr7_816615_896435_+_ENSG00000164828.18_ENSG00000164828.18.unspliced,18012,10167,8937,7096,protein_coding
SUSD3_chr9_93058688_93085133_+_ENSG00000157303.11_ENSG00000157303.11.unspliced,3412,4611,1259,3306,protein_coding
TANGO2_chr22_20017014_20067164_+_ENSG00000183597.16_ENSG00000183597.16.unspliced,11568,1878,5319,2250,protein_coding
TAOK2_chr16_29973868_29992261_+_ENSG00000149930.18_ENSG00000149930.18.unspliced,7935,895,251,890,protein_coding
TAX1BP1_chr7_27739331_27844564_+_ENSG00000106052.14_ENSG00000106052.14.unspliced,1807,71663,627,70668,protein_coding
TBC1D14_chr4_6909242_7033118_+_ENSG00000132405.19_ENSG00000132405.19.unspliced,12960,14539,2926,9685,protein_coding
TBC1D9B_chr5_179862066_179907897_-_ENSG00000197226.13_ENSG00000197226.13.unspliced,6262,1448,3151,1773,protein_coding
TCF25_chr16_89873570_89913627_+_ENSG00000141002.20_ENSG00000141002.20.unspliced,6019,1870,3875,1881,protein_coding
TCOF1_chr5_150357629_150400308_+_ENSG00000070814.22_ENSG00000070814.22.unspliced,8043,1220,1334,275,protein_coding
TGFB1_chr19_41301587_41353922_-_ENSG00000105329.11_ENSG00000105329.11.unspliced,11633,2647,8453,270,protein_coding
TGM2_chr20_38127385_38166578_-_ENSG00000198959.12_ENSG00000198959.12.unspliced,5481,2375,3453,792,protein_coding
THEMIS2_chr1_27872543_27886685_+_ENSG00000130775.16_ENSG00000130775.16.unspliced,2164,632,811,405,protein_coding
TIMM44_chr19_7926718_7943667_-_ENSG00000104980.8_ENSG00000104980.8.unspliced,5883,691,2675,550,protein_coding
TKT_chr3_53224712_53256052_-_ENSG00000163931.17_ENSG00000163931.17.unspliced,11305,913,1555,877,protein_coding
TMEM120B_chr12_121712752_121783001_+_ENSG00000188735.13_ENSG00000188735.13.unspliced,6368,2340,1392,918,protein_coding
TMEM161A_chr19_19119169_19138513_-_ENSG00000064545.15_ENSG00000064545.15.unspliced,5774,3499,667,2988,protein_coding
TMEM181_chr6_158536436_158635433_+_ENSG00000146433.11_ENSG00000146433.11.unspliced,10881,25612,1189,24779,protein_coding
TMEM63A_chr1_225845536_225882380_-_ENSG00000196187.12_ENSG00000196187.12.unspliced,4517,1923,5662,3822,protein_coding
TMOD1_chr9_97501180_97601743_+_ENSG00000136842.14_ENSG00000136842.14.unspliced,6028,22411,2200,19359,protein_coding
TNFRSF10A_chr8_23190452_23225102_-_ENSG00000104689.10_ENSG00000104689.10.unspliced,1112,10499,1743,9330,protein_coding
TNFRSF1B_chr1_12166991_12209228_+_ENSG00000028137.19_ENSG00000028137.19.unspliced,10684,971,4117,913,protein_coding
TNRC18_chr7_5306790_5425414_-_ENSG00000182095.15_ENSG00000182095.15.unspliced,29973,4046,16549,3024,protein_coding
TRAPPC10_chr21_44012309_44106552_+_ENSG00000160218.13_ENSG00000160218.13.unspliced,2177,24999,2747,16493,protein_coding
TREX2_chrX_153444473_153470587_-_ENSG00000183479.13_ENSG00000183479.13.unspliced,8468,3266,4129,2466,protein_coding
TRIB3_chr20_362835_397559_+_ENSG00000101255.13_ENSG00000101255.13.unspliced,3244,1122,2065,2253,protein_coding
TRIM14_chr9_98069275_98119222_-_ENSG00000106785.15_ENSG00000106785.15.unspliced,726,7968,1088,6850,protein_coding
TRIM52-AS1_chr5_181246463_181295573_+_ENSG00000248275.5_ENSG00000248275.5.unspliced,5912,7938,501,8844,lncRNA
TRIP13_chr5_892884_919357_+_ENSG00000071539.14_ENSG00000071539.14.unspliced,2795,3669,3960,4352,protein_coding
TRPC4AP_chr20_35002404_35092807_-_ENSG00000100991.12_ENSG00000100991.12.unspliced,3754,28461,5109,28668,protein_coding
TRPV2_chr17_16415571_16437003_+_ENSG00000187688.15_ENSG00000187688.15.unspliced,1127,1320,1014,1466,protein_coding
TSPAN14_chr10_80454265_80533124_+_ENSG00000108219.17_ENSG00000108219.17.unspliced,12073,13164,3668,11173,protein_coding
TUBGCP2_chr10_133278635_133318823_-_ENSG00000130640.15_ENSG00000130640.15.unspliced,11823,2178,2770,1159,protein_coding
TXNRD2_chr22_19875517_19941820_-_ENSG00000184470.21_ENSG00000184470.21.unspliced,18250,2782,8749,4146,protein_coding
UBAC1_chr9_135932969_135961373_-_ENSG00000130560.9_ENSG00000130560.9.unspliced,4311,2968,1416,1768,protein_coding
UBE2L3_chr22_21549447_21624034_+_ENSG00000185651.16_ENSG00000185651.16.unspliced,3405,5231,595,2994,protein_coding
UBE2O_chr17_76389456_76453152_-_ENSG00000175931.13_ENSG00000175931.13.unspliced,6978,7554,2525,5079,protein_coding
USP36_chr17_78787381_78841441_-_ENSG00000055483.20_ENSG00000055483.20.unspliced,11425,7011,826,2779,protein_coding
VANGL1_chr1_115641970_115698224_+_ENSG00000173218.15_ENSG00000173218.15.unspliced,2496,12282,1059,13517,protein_coding
VARS1_chr6_31777518_31795752_-_ENSG00000204394.13_ENSG00000204394.13.unspliced,5187,2156,928,1975,protein_coding
VPS37C_chr11_61130257_61161615_-_ENSG00000167987.11_ENSG00000167987.11.unspliced,5142,6470,1790,5307,protein_coding
VPS4A_chr16_69311336_69326939_+_ENSG00000132612.17_ENSG00000132612.17.unspliced,4392,739,846,727,protein_coding
VRK1_chr14_96797304_96954846_+_ENSG00000100749.9_ENSG00000100749.9.unspliced,1461,91532,694,89774,protein_coding
WASH8P_chr12_14522_32015_-_ENSG00000226210.3_ENSG00000226210.3.unspliced,3632,476,944,1330,transcribed_unprocessed_pseudogene
WASHC1_chr9_14475_73865_-_ENSG00000181404.18_ENSG00000181404.18.unspliced,3576,14866,2813,19553,protein_coding
WNK4_chr17_42780610_42797066_+_ENSG00000126562.17_ENSG00000126562.17.unspliced,5003,1337,4445,1156,protein_coding
XYLB_chr3_38346760_38421348_+_ENSG00000093217.11_ENSG00000093217.11.unspliced,1596,19095,1209,16082,protein_coding
YTHDF1_chr20_63195429_63216139_-_ENSG00000149658.18_ENSG00000149658.18.unspliced,1572,5155,991,3346,protein_coding
ZC3H4_chr19_47064187_47113776_-_ENSG00000130749.10_ENSG00000130749.10.unspliced,11765,4007,3272,4619,protein_coding
ZCCHC17_chr1_31296982_31364953_+_ENSG00000121766.16_ENSG00000121766.16.unspliced,368,24709,511,26419,protein_coding
ZDHHC18_chr1_26826688_26857604_+_ENSG00000204160.12_ENSG00000204160.12.unspliced,3337,2779,1251,1179,protein_coding
ZDHHC3_chr3_44915257_44976185_-_ENSG00000163812.16_ENSG00000163812.16.unspliced,2963,10026,1169,11886,protein_coding
ZFYVE21_chr14_103715730_103733668_+_ENSG00000100711.14_ENSG00000100711.14.unspliced,7428,214,8204,600,protein_coding
ZMIZ1_chr10_79068966_79316519_+_ENSG00000108175.19_ENSG00000108175.19.unspliced,48504,3946,29832,2533,protein_coding
ZMIZ2_chr7_44748581_44769881_+_ENSG00000122515.16_ENSG00000122515.16.unspliced,6829,1512,2917,1319,protein_coding
ZNF274_chr19_58183029_58213562_+_ENSG00000171606.18_ENSG00000171606.18.unspliced,2635,4821,689,5158,protein_coding
ZNF275_chrX_153334147_153360110_+_ENSG00000063587.15_ENSG00000063587.15.unspliced,1373,7973,284,5861,protein_coding
ZNF335_chr20_45948660_45972203_-_ENSG00000198026.8_ENSG00000198026.8.unspliced,3507,1166,1779,689,protein_coding
ZNF496_chr1_247297412_247331867_-_ENSG00000162714.13_ENSG00000162714.13.unspliced,1444,8644,2684,4839,protein_coding
ZNF500_chr16_4748239_4767624_-_ENSG00000103199.14_ENSG00000103199.14.unspliced,3451,886,1933,1076,protein_coding
ZNF611_chr19_52702813_52735073_-_ENSG00000213020.10_ENSG00000213020.10.unspliced,735,5258,1159,3128,protein_coding
ZNF696_chr8_143289676_143299952_+_ENSG00000185730.8_ENSG00000185730.8.unspliced,2525,557,2010,307,protein_coding
ZNF746_chr7_149472696_149497817_-_ENSG00000181220.18_ENSG00000181220.18.unspliced,1485,9487,2818,9469,protein_coding
ZNF74_chr22_20394115_20408461_+_ENSG00000185252.19_ENSG00000185252.19.unspliced,2292,3391,1383,2102,protein_coding
ZNF783_chr7_149262171_149297302_+_ENSG00000204946.10_ENSG00000204946.10.unspliced,10723,7876,5199,6962,protein_coding
ZNF7_chr8_144827518_144847509_+_ENSG00000147789.16_ENSG00000147789.16.unspliced,3705,1323,807,525,protein_coding
ZSCAN32_chr16_3382081_3401065_-_ENSG00000140987.21_ENSG00000140987.21.unspliced,717,4049,494,4815,protein_coding
ZXDC_chr3_126437601_126475891_-_ENSG00000070476.15_ENSG00000070476.15.unspliced,3057,4557,248,3310,protein_coding
