query,query_coords,top5RBP,top5RBP_adjpval,top5RBP_pval,top5hitpct,top5rpm,top5fc,hit_totalcount,transcript_totalcount,medlen,AARS,AATF,ABCF1,ADAT1,AGGF1,AKAP1,AKAP8L,APEX1,APOBEC3C,AQR,BUD13,CPEB4,CPSF6,CSTF2T,DDX1,DDX21,DDX24,DDX3X,DDX42,DDX43,DDX47,DDX51,DDX52,DDX55,DDX6,DGCR8,DHX30,DROSHA,EEF2,EFTUD2,EIF3G,EIF4E,EIF4G2,ELAC2,ELAVL1,EWSR1,EXOSC10,EXOSC5,FAM120A,FASTKD2,FMR1,FTO,FUS,FXR1,FXR2,GARS,GEMIN5,GNL3,GPKOW,GRWD1,GTF2F1,HLTF,HNRNPA1,HNRNPC,HNRNPK,HNRNPL,HNRNPM,HNRNPUL1,HNRNPU,IGF2BP1,IGF2BP2,ILF3,KHDRBS1,KHSRP,LARP4,LARP7,LIN28B,LSM11,MATR3,MBNL1,METAP2,METTL1,MORC2,MTPAP,NCBP2,NIPBL,NOLC1,NONO,NPM1,NSUN2,PABPC4,PCBP1,PHF6,PPIL4,PRPF8,PTBP1,PUM1,PUM2,PUS1,QKI,RBFOX2,RBM15,RBM22,RNF187,RPS10,RPS11,RPS3,RPS6,RYBP,SAFB2,SAFB,SBDS,SDAD1,SERBP1,SF3B1,SF3B4,SLBP,SLTM,SMNDC1,SND1,SRSF1,SRSF7,SRSF9,SSB,SUPV3L1,TAF15,TARDBP,TBRG4,TIA1,TRA2A,TROVE2,U2AF1,U2AF2,UCHL5,UPF1,UTP18,UTP3,WDR3,WDR43,WRN,XRCC6,XRN2,YBX3,YWHAG,ZC3H11A,ZC3H8,ZNF622,ZNF800,ZRANB2
NEAT1chk8,NEAT1chk8_7000_8000,HNRNPM;TIA1;NONO;U2AF2;EIF4G2,3.78455893860542e-196;7.68507473501102e-43;6.30585611725e-47;2.15851956379751e-07;0.143767771,7.56911787721084e-197;4.61104484100661e-43;2.5223424469e-47;1.72681565103801e-07;0.143767771,0.8,1291.8681;1043.8537;998.2927;894.4387;750.2458,31.8763;25.9487;24.8597;22.3776;18.9313,3580,1735,506.5,0.999920971,0.953068989,0.999637066,1.73722686985274e-28,0.999999997,0.791555213,0.999999894,0.273168351,0.989498986,1,0.999998277,0.691965191,0.925191899,0.306237501,0.380600529,0.786867075,0.879124145,0.036079688,0.998344056,0.999896512,0.049616448,0.935756056,3.03502617966678e-06,0.641882273,0.936516146,0.0023347,0.674859439,0.689605539,0.99873811,1,0.891419576,0.999904352,0.143767771,1.93868800015891e-20,1.7775054371808e-87,0.087422908,0.99958794,2.6131590487337e-138,0.860587723,0.999702428,0.321744585,0.918860498,0.970010145,0.340565625,0.962738545,0.877012705,0.079877082,0.676022452,0.999753635,0.999246563,0.999984752,1,1,0.032324324,1.67810065158353e-42,1,7.56911787721084e-197,0.236922154,1,0.255562161,0.975605198,0.080247263,1,6.56440286507525e-38,1,0.978621954,0.640356513,0.93838044,2.16862156943914e-241,0.96267972,0.98103219,1,0.00082433,0.984120855,0.355572562,0.999999987,0.957403556,2.5223424469e-47,0.261399544,0.530305322,0.977872724,0.101572572,0.899161701,1,0.999999937,8.26321955701983e-117,0.994230337,0.247606454,1.53914506750348e-06,0.000119168,6.88962625041448e-28,1,0.999988751,1,0.018531322,0.996722294,0.999942722,0.828605603,1,1,1,0.342860117,0.999995243,0.999948043,0.998199389,1,0.570536988,1,0.963092472,0.000119992,0.872729536,0.941112914,0.999998893,0.862586721,0.98904733,1,4.8031779473072e-28,0.028016932,4.61104484100661e-43,0.999941688,2.85243448707676e-09,5.40423658308747e-05,1.72681565103801e-07,0.999617836,0.713596056,0.959928468,0.826174936,0.999998728,0.999883639,0.439197116,0.999148182,0.999891616,0.807960883,0.797241227,0.999956258,0.840279372,0.998313743,0.99668558,2.5962906395491e-06
NEAT1chk9,NEAT1chk9_8000_9000,KHSRP;MATR3;ELAVL1;HNRNPL;U2AF2,0;0;0;0;6.8078187476503e-202,0;0;0;0;6.8078187476503e-202,1,353.4404;269.3047;244.1902;220.9785;144.8426,9.8276;7.7262;7.099;6.5192;4.6176,113792,4545,664,1,1,1,1,1,1,1,1,1,1,1,9.03760847176303e-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2.48041073179257e-175,1,1,1,1,1,1,1,1,1,1,4.16430343811943e-37,1,1,0.999916266,1,6.47318713194009e-203,1,0,1,1,1,8.71239967567045e-10,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.1827176633206e-80,1,0,1,1,0.999997421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.8078187476503e-202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk10,NEAT1chk10_9000_10000,KHSRP;ELAVL1;U2AF2;MATR3;CPEB4,0;0;7.48914903231408e-260;0;9.62449844153769e-08,0;0;5.99131922585127e-260;0;9.62449844153769e-08,1,1547.081;469.0702;377.5445;334.5221;330.3868,54.3079;17.1628;14.0091;12.5267;12.3842,132326,4575,533,1,1,1,1,1,1,1,1,1,1,1,9.62449844153769e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.35738270504967e-199,1,1,1,1,1,1,1,1,1,1,7.26914102376242e-63,1,1,0.999999691,1,1.49592497133436e-222,1,0,1,1,1,5.79051204374434e-14,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.007043571297e-80,1,0,1,1,0.99985355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.99131922585127e-260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk11,NEAT1chk11_10000_11000,U2AF2;ELAVL1;KHSRP;HNRNPL;TIA1,1.36948333965486e-170;0;0;0;1,1.09558667172389e-170;0;0;0;1,0.8,281.8054;270.1972;264.5384;220.3685;53.3604,10.1112;9.7359;9.5529;8.1249;2.7252,111249,4441,645,1,1,1,1,1,1,1,1,1,1,1,0.000243719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2.58149019704796e-116,1,1,1,1,1,1,1,1,1,1,4.8490378454509e-12,1,1,1,1,6.63672937441395e-198,1,0,1,1,1,0.005628093,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.31777079248186e-53,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.09558667172389e-170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk12,NEAT1chk12_11000_12000,U2AF2;KHSRP;U2AF1;ZRANB2;TIA1,1.16910350248494e-124;0;1;1;1,4.67641400993976e-125;0;1;1;1,0.4,1796.6423;1071.7175;899.1213;572.4953;551.0676,48.2297;29.1731;24.6359;16.0496;15.4863,47834,3883,1239,1,1,1,1,1,1,1,1,1,1,1,0.999990812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9.9879032384114e-165,1,1,1,1,1,1,1,1,1,1,2.25386248231779e-06,1,1,1,1,0,1,0,1,1,1,0.999999992,1,1,3.1312519365418e-158,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.705488759,1,6.73405396751922e-08,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.67641400993976e-125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk13,NEAT1chk13_12000_13000,KHSRP;U2AF2;TIA1;ZRANB2;U2AF1,0;1.67294423027013e-52;1;1;1,0;6.69177692108054e-53;1;1;1,0.4,525.4023;476.1959;308.199;299.9435;270.3927,19.9457;18.1713;12.1135;11.8158;10.7502,23579,3124,912,1,1,1,0.629507691,1,1,1,1,1,1,1,1.5552181719e-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.094893073,1,1,1,1,5.66090900464255e-40,1,3.4994543000344e-148,4.78381128304793e-14,1,1,0.660965772,1,1,5.73797965750755e-86,0,1,1,0.999999418,1,8.75908408405361e-206,1,1,1,1,1,1,1,1,1,1,0.999641623,1,1,1,1,1,1,1,1.8766502377127e-20,1,5.96765009360465e-196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.69177692108054e-53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk14,NEAT1chk14_13000_14000,NONO;TIA1;IGF2BP2;HNRNPM;U2AF2,4.34608759765842e-11;8.03564698405653e-06;0.48472626375;3.10819019709119e-12;0.62874747,1.73843503906337e-11;4.82138819043392e-06;0.387781011;6.21638039418237e-13;0.62874747,0.6,630.9654;587.6864;354.2169;281.6197;267.9616,23.8158;22.2509;13.8086;11.1834;10.6895,463,406,463,0.790173199,0.281638031,0.650943838,0.019608881,0.959231586,0.678887086,0.443862004,0.016212573,0.783214111,0.39855753,0.38263656,0.664400528,0.897011828,0.004274844,0.015278079,0.225289955,0.104205753,0.190660935,0.06906656,0.283118467,0.026253516,0.236840199,4.10999417268011e-07,0.156623541,0.677865635,0.086447522,0.000365127,0.727159336,0.193119212,0.246134606,0.29602503,0.035777912,0.000624699,0.000254856,0.454929195,9.20271646129861e-05,0.394452094,0.000373739,0.86476567,0.908869502,0.231502639,0.03970662,0.183843584,0.004198036,0.174740883,0.155667718,0.264905622,0.059876486,0.840806139,0.801044629,0.135234507,0.982057142,0.117715264,0.445914496,1.56690233360452e-16,0.003347361,6.21638039418237e-13,0.107896502,0.165227556,0.495552716,0.387781011,0.218392863,0.999999993,0.905544979,0.969651678,0.135383304,0.910400264,0.015625466,1.17069628433053e-21,0.045576558,0.011112193,0.998679403,0.050466833,0.473060299,0.404310025,0.940338823,0.572982395,1.73843503906337e-11,0.177457363,0.050174123,0.613560316,0.129871005,0.002799437,0.999220841,0.447553712,2.31724383966728e-11,0.479185546,0.704714569,0.250761259,0.002636114,0.000228514,0.984533203,0.838883508,0.999996192,0.134150401,0.563372381,0.244354222,0.070058023,0.998341427,0.999999997,0.995219044,0.614929647,0.93485297,0.77656359,0.225881423,0.354121369,0.058631,0.847026613,0.007723684,0.00342366,0.073713127,0.836588932,0.441712887,0.826872767,0.351106764,0.859093135,4.20778194119051e-08,0.262874995,4.82138819043392e-06,0.467836458,0.023168467,0.666040142,0.62874747,0.836575988,0.659504175,0.468177713,0.207008968,0.650937834,0.831433717,0.244002113,0.69365219,0.005043627,0.915948719,0.390863526,0.960671749,0.276719398,0.554946666,0.122685481,0.150873754
NEAT1chk15,NEAT1chk15_14000_15000,QKI;ELAVL1;U2AF2;TIA1;KHSRP,0;0;2.26225309315555e-212;1;0,0;0;1.80980247452444e-212;1;0,0.8,217.7165;140.9997;127.7074;109.8246;94.2579,6.6941;4.6876;4.34;3.8723;3.4652,74521,3935,693,1,1,1,1,1,1,1,1,1,1,1,7.36145963976544e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9.25410005059287e-184,1,1,1,1,1,1,1,1,1,1,1.1367009847852e-08,1,1,1,1,4.89922635305369e-224,1,0,1,1,1,0.249890776,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.40364670528289e-41,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.80980247452444e-212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk16,NEAT1chk16_15000_16600,KHSRP;TIA1;HNRNPL;HNRNPC;NONO,0;1;0;0;1,0;1;0;0;1,0.6,424.7986;305.8014;167.16;132.0863;130.2821,9.6385;7.2187;4.3993;3.6861;3.6494,84524,4417,718,1,1,1,1,1,1,1,1,1,1,1,5.01583484572682e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3.20818396334875e-285,1,1,1,1,1,1,1,1,1,1,7.23389572093743e-29,1,1,1,1,0,1,0,1,1,1,5.87450198935428e-12,1,1,0,0,1,1,0.999999992,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.25618822754551e-100,1,0,1,1,0.317762958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.63089698387289e-298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEAT1chk17,NEAT1chk17_16600_17624,HNRNPM;HNRNPA1;HNRNPU;DDX42;TAF15,5.63515920363168e-14;4.36425698694006e-79;2.55909389359687e-36;1;1.01161272770951e-13,3.38109552217901e-14;8.72851397388012e-80;1.02363755743875e-36;1;8.09290182167609e-14,0.8,414.7809;215.5875;110.5126;87.8741;76.3272,13.4539;7.4731;4.3182;3.6384;3.2917,4427,1986,2201,0.987667752,1,1,0.999999822,0.999999997,1,1,1,1,0.999999974,0.998473049,0.714755571,0.999994475,1,1,1,0.350280408,0.999989831,1,0.999939239,1,1,1,1,1,1,1,1,1,0.999999398,0.996750387,1,1,1,2.65318618831493e-34,1,0.995172371,4.81257998971847e-62,1,0.999999924,0.999999843,0.628693083,1,0.999988897,0.999999982,0.999999999,1,0.035225667,1.38780675370737e-56,0.002286856,1,2.0093031305207e-19,8.72851397388012e-80,0.999655205,1,1,3.38109552217901e-14,0.999997202,1.02363755743875e-36,0.990071441,1,1.97814321913577e-06,2.52122756758013e-24,3.8171496797718e-135,0.999997962,1,1.68222367729213e-10,1,1,1,1,1,1,1,1,1,1,1,0.001528708,0.929412374,1,1,1,0.979050254,0.999870138,1,0.99625825,0.820887498,0.999999918,0.222601289,0.999999013,1,5.23957756865253e-06,1,1,1,0.999598242,1,1,1.00501034035649e-11,3.14886906096586e-16,0.998329294,1,1,0.000145896,0.99980843,0.889248554,1,1,0.967204103,0.999999999,0.964425864,1,0.769080238,0.527520282,8.09290182167609e-14,0.938470467,0.999999968,1,0.881879402,1,0.912013317,3.47689366576445e-05,0.138829972,1,1,1,0.999921384,0.999999318,1,0.999977017,1,0.999999999,1,0.999996841,0.999999161,0.049475275,0.819004658,1
NEAT1chk18,NEAT1chk18_17624_18648,HNRNPA1;HNRNPU;DDX42;HNRNPUL1;TAF15,0.0963570316666667;0.380139649;0.0963570316666667;0.380139649;0.0963570316666667,0.057814219;0.309611292;0.057262789;0.380139649;0.023426762,0,358.974;172.671;118.4438;89.0551;81.3072,12.1192;6.3485;4.6688;3.7585;3.5185,385,352,380,0.277866665,0.934184539,0.17765028,0.981980157,0.604018031,0.63768566,0.520301793,0.014573472,0.529082343,0.991224172,0.358871153,0.596426856,0.106205715,0.469530388,0.914331587,0.97218525,0.09282563,0.354388355,0.057262789,0.204593692,0.044169207,0.650944301,0.977226615,0.925250699,0.89815626,0.933985886,0.928429888,0.928070113,0.733366394,0.709236278,0.38654386,0.586614151,0.291597923,0.560117779,0.999629571,0.88645039,0.225187034,0.793566813,0.485893425,0.638334045,0.261123696,0.715384735,0.001877417,0.217286497,0.613039247,0.200994236,0.806134848,0.374396682,0.61206445,0.280015051,0.439627613,0.015660372,0.057814219,0.999993632,0.996309077,0.99987768,0.262152895,0.380139649,0.309611292,0.609475413,0.842606837,8.64661624307487e-09,0.698180621,0.999999947,0.449212313,0.620858872,0.552776728,0.326660253,0.999998614,0.76186013,0.805406523,0.828578019,0.888772805,0.72994027,0.921416478,0.755653512,0.805665686,0.934351933,0.897993763,0.663698091,0.934975025,0.92599126,0.735981729,0.839100629,0.999960521,0.860075288,0.125451798,0.841213,0.052009609,0.954536139,0.869740182,0.982105271,0.991305392,0.50229115,0.620494908,0.839142109,0.204169241,0.034701202,0.785685801,0.166731862,0.892630323,0.279754587,0.401235827,0.482270692,0.066546552,0.6191502,0.842896856,0.206545659,0.68109488,0.543081571,0.260678583,0.846138458,0.277455108,0.723191504,0.017417671,0.023426762,0.685095074,0.390659623,0.949683251,0.629258551,0.956194616,0.828920239,0.999256457,0.540793972,0.763175561,0.465872569,0.950224603,0.218149531,0.669070879,0.838521291,0.512353073,0.717961779,0.901247129,0.979845779,0.272277074,0.30604494,0.437820838,0.531739017,0.742641101
NEAT1chk19,NEAT1chk19_18648_19672,HNRNPC;HNRNPA1;GPKOW;DDX42;XRCC6,2.45939718795307e-30;0.0244023975;0.10237453875;0.669935248;0.0797441433333333,4.91879437590615e-31;0.009760959;0.081899631;0.669935248;0.047846486,0.4,295.8776;104.5842;84.4119;81.0347;76.1316,6.6808;3.008;2.6207;2.5559;2.4617,753,602,1237,0.935567686,0.907621062,0.999999594,9.04169663609568e-11,0.999999995,0.999851089,0.999940017,0.997498799,0.999992106,0.999999955,0.999999809,0.995450438,0.999999984,0.999653547,0.999749789,0.983812423,0.870241744,0.105621685,0.669935248,0.999992903,0.402403222,0.968092541,0.006144379,0.999998016,0.997824997,0.985688644,0.999998093,0.581592692,0.998494683,0.999977403,0.936414251,0.998800507,0.998093193,0.186798258,2.56928737845076e-50,0.966203565,0.978426616,2.11235649305342e-37,0.999708055,0.966106567,0.927010501,0.019470986,0.994530239,0.977124808,0.991362341,0.930176781,0.999996037,0.706367063,0.081899631,0.998546551,0.999427342,0.999811549,0.009760959,4.91879437590615e-31,1,1,4.47018978318458e-39,0.999330273,0.897279442,0.999840356,0.999889656,0.691666028,1,1.0251827397572e-11,0.999999977,0.953042409,0.976843077,0.999999313,1.66429758312546e-20,1,0.999999466,1,0.571486242,0.999706278,0.99973336,0.99999925,0.999999978,0.002741365,0.565535175,0.185546685,0.999999699,0.999996682,0.999972788,0.999998409,0.999998636,0.7977901,0.977762686,0.817362592,0.841560019,0.902676013,0.007725738,0.999999999,0.957355553,1,0.003383128,0.864362485,0.999269172,0.999899042,1,1,0.999999901,0.987286759,0.9999731,0.994760125,0.481723817,0.999999999,0.02502037,0.99999925,0.999999084,0.159918496,0.962642141,0.999974466,0.999872263,0.583032293,0.678187192,0.995666688,0.00381825,0.570925717,0.024520637,0.999607298,0.000135091,0.267101285,0.673660329,0.999672456,0.974724429,0.999993879,0.741839545,0.793639783,0.992896753,0.109016394,0.047846486,0.999998927,0.999970233,0.999666432,0.999999926,0.994569896,0.988575723,0.997017584,0.443551285
NEAT1chk20,NEAT1chk20_19672_20696,NONO;TIA1;HNRNPUL1;EWSR1;CSTF2T,0.02217277;0.097399105;0.605657052;0.417629566666667;0.497163775,0.004434554;0.038959642;0.605657052;0.25057774;0.39773102,0.2,837.1989;516.6486;290.2351;230.8862;176.735,32.2241;20.2689;11.8246;9.6111;7.5915,126,121,714,0.863061315,0.728971372,0.133016455,0.005968867,0.502494128,0.11822551,0.254357367,0.446883211,0.261701521,0.815357122,0.433971733,0.66322152,0.763117269,0.39773102,0.488274853,0.202675455,0.538465476,0.252633625,0.144338166,0.656864227,0.497216403,0.026719921,0.002924347,0.463862104,0.320317311,0.2384977,0.458476372,0.606532114,0.663022467,0.345354978,0.184781295,0.524535291,0.143582705,0.029400036,7.85743043443925e-05,0.25057774,0.537257788,3.65535883261963e-05,0.627162715,0.697829137,0.095507918,0.242160914,0.19404,0.177970931,0.259351488,0.232722401,0.401265342,0.711835702,0.234834785,0.411417935,0.430922,0.875331442,0.896986879,0.000849488,0.516344613,0.745639141,3.17313804399901e-06,0.605657052,0.875350799,0.895288445,0.335543099,0.002637133,0.99997831,0.063824251,0.957311761,0.908284691,0.22674803,0.003453976,0.000103455,0.154881723,0.207684315,0.812229593,0.454683718,0.175483407,0.806594374,0.858657629,0.945193076,0.004434554,0.070154617,1,0.78100188,0.975010046,0.364079129,0.807078232,0.638353145,0.064834742,0.223406485,0.252352635,0.00297103,0.231851658,0.065830109,0.414430449,0.89016133,0.987241301,0.08616957,0.870756974,0.986354695,0.09076979,0.989016356,0.987818199,0.96222715,0.312417434,0.276038443,0.814453315,0.415162129,0.313313593,0.171626281,0.549752727,0.094788243,0.109404659,0.208561061,0.30604567,0.55197958,0.977249868,0.018335647,0.960868785,0.000784693,0.099710832,0.038959642,0.378332526,0.042400897,0.24054402,0.458953744,0.396937052,0.11246324,0.521458252,0.549108795,0.972693228,0.046589456,0.065932624,0.080985047,0.016592897,0.56426938,0.508625737,0.623234716,0.525887354,0.699956993,0.074160275,0.010647426
NEAT1chk21,NEAT1chk21_20696_21720,EIF4G2;ELAC2;CSTF2T;NONO;IGF2BP1,8.90922384235323e-183;1.19529939548447e-213;9.50102541219399e-271;3.09743344588295e-303;1.39696261930077e-08,7.12737907388259e-183;7.17179637290685e-214;3.8004101648776e-271;6.19486689176591e-304;1.39696261930077e-08,1,3421.2267;2138.5286;1383.3751;1185.3508;1054.8804,100.6795;63.3073;41.3055;35.5359;31.7346,3227,1295,1058,2.00968800891657e-76,1.14621904861651e-110,2.77387157993316e-71,5.24581375905421e-88,7.69363638481485e-13,4.15775336323303e-71,2.94849032491099e-214,3.21019435238802e-81,2.58449641040129e-27,1.13703968186463e-119,2.69241555828141e-89,0.150243989,5.52247112528662e-27,3.8004101648776e-271,8.73415625072963e-271,4.32035704992872e-103,1.42852150585294e-64,6.61722415831638e-05,6.60210540916434e-161,1.25030482803919e-48,5.6317265218299e-148,2.35703961356428e-195,8.51806213875505e-178,3.07478017434945e-67,5.77895690280728e-131,1.67405973994942e-173,1.21829976802212e-155,8.22792934816741e-160,8.93201413014276e-59,6.32920209776392e-136,2.77906648086057e-27,1.16937890920758e-66,7.12737907388259e-183,7.17179637290685e-214,1,3.32370745606157e-305,1.0122525002318e-37,1.06956451793562e-23,7.56461461767293e-109,1.41088650620926e-44,2.29959389920991e-82,1.7888309708901e-72,2.5555580990664e-269,6.80190131366426e-62,7.52085879730518e-100,1.19467828951956e-26,4.40518474128137e-126,6.78851409253584e-09,0.000607052,6.04803656842219e-11,2.97319933936699e-235,1,1.783312747778e-54,1,1.20911032622414e-215,1,2.86868136812813e-225,1.28418340299085e-129,5.67354795468393e-144,1.39696261930077e-08,1.29161870097376e-77,4.98749309116921e-23,1,1,8.06109699182266e-15,3.50257561121419e-70,3.16054416282749e-07,2.09870101849957e-172,0.000132464,4.24958342006655e-89,1.1389171755702e-125,7.35645905665575e-15,6.83436871289232e-178,6.49935939792367e-126,1.29395027524621e-124,1.61760376388224e-42,1.63571246883328e-168,6.19486689176591e-304,3.45826254788465e-05,0.031679705,3.52697161941111e-25,2.38409124195729e-129,1.16350339003587e-173,0.159038336,2.6227138156151e-99,5.22212590050197e-70,2.47540807456755e-30,0.135454639,4.07846924808081e-39,1,5.78154416961345e-152,5.95303710898985e-25,3.11720916298178e-10,0.008604216,1.01062976129596e-72,9.35465004225123e-33,3.25962686141843e-20,9.56974166450441e-135,2.49651872381829e-14,0.993700202,0.999951078,6.09135271199824e-08,1.47218755904304e-42,8.80600713192144e-13,4.70036204214641e-60,7.09172505873856e-121,2.15229530417057e-20,1.5580003449867e-232,1.65175434054092e-255,4.64135018026697e-10,4.01457326903845e-92,3.01317398524561e-31,9.75329810874435e-53,1.20980880724871e-06,1.35908821714974e-35,1.99132415021494e-131,4.07256220448035e-100,1.03668603487494e-135,3.10360320062009e-210,2.76941434533016e-37,1.37743700432097e-57,1.45831113220534e-23,0.003673928,1.21976682207003e-21,3.73871142433657e-40,4.04842905793642e-97,6.52978299909e-119,7.25938781453389e-28,1.21407693340727e-49,3.31949020617219e-110,3.86444659047051e-54,2.51261622161803e-279,4.02967876028955e-30,1.39614500293716e-109,2.19174113083696e-54,1.36001914847813e-89,9.16461205123345e-13,1.40798640664374e-20,4.49390101098304e-157
NEAT1chk22,NEAT1chk22_21720_22744,EIF4G2;CSTF2T;NONO;EWSR1;TIA1,0;0;0;0;0,0;0;0;0;0,1,1361.2964;1153.2625;682.3948;677.5129;658.7482,40.5357;34.4938;20.8186;20.6768;20.1318,13484,3028,742,0,0,0,2.65803515831408e-266,8.28914975121194e-63,0,0,0,6.65401734077899e-174,0,0,3.13854702878928e-12,2.17367255894121e-207,0,0,0,5.67674333762076e-302,2.8965108040404e-60,0,0,0,0,0,0,0,0,0,0,0,0,9.76660304943141e-128,0,0,0,1,0,3.20345195530405e-261,1.47295952169594e-05,0,3.56433953173521e-225,0,7.78548053175968e-263,0,0,0,1.69263412136667e-144,0,1.14178189923312e-29,1.86094675742124e-35,6.17713290340551e-146,0,1,9.0314784147594e-192,1,0,1,0,0,0,2.2023042495813e-06,0,1.01768271129449e-13,1,1,6.74704959496669e-115,0,1.6493499721151e-30,0,1,0,0,1.8715782207334e-82,0,0,0,1.28808683163511e-269,0,0,4.47914937285663e-16,8.61976220901961e-05,1.89483132390911e-170,0,0,5.30593633378812e-23,0,4.91084600652101e-141,5.19942518027315e-236,0.974078834,1.19467363464063e-117,1,0,0,3.88196202434941e-40,5.54611428642978e-39,0,4.87954684764504e-197,8.16152225872673e-165,0,4.71476484044269e-168,6.96642001376064e-19,0.999936531,9.42857780679977e-51,1.02438852479226e-292,1.33502851852666e-91,1.16168152753642e-245,0,5.10443660141923e-61,0,0,7.3222772527364e-30,0,4.99551582184376e-207,0,8.95390068275517e-29,1.38795820329766e-101,0,9.09395422976597e-219,0,0,2.17736812078228e-237,1.781304876982e-122,7.3665180928255e-171,3.46548815649619e-26,2.52899439222663e-168,5.56813363463792e-150,0,0,5.39515381912991e-149,1.9244340053307e-208,0,7.45618078742255e-272,0,3.8586153972726e-190,0,8.53666169584514e-253,0,9.51877319939131e-144,9.45643500239102e-179,0
MALAT1chk1,MALAT1chk1_0_923,TRA2A;HLTF;RBM15;KHDRBS1;BUD13,0.99999999;4.03832135260872e-146;0.99999999;0;0.99999999,0.665701577;1.61532854104349e-146;0.999977277;0;0.99999999,0.4,57206.1949;40553.7397;15069.5198;12772.9501;11897.523,49.3284;35.2602;13.7309;11.7907;11.0512,22473,3001,284,0.058440433,1,1,1,0.22429322,1,0.999539269,1,1,1,0.99999999,1.74248188958935e-23,0.795780781,1,1,1,0.965346384,1,1,0.999999791,1,1,1,1,1,1,1,1,1,0.999999981,0.999999787,1,1,1,1,1,0.998685778,1,1,1.64735709710961e-15,1,0.999999994,1,1,1,1,1,1,5.16538801835173e-48,0.975039105,1,1.61532854104349e-146,2.84044802553096e-23,1,1,1,1,0.00102708,1,0.999999157,1,1,0,3.51852386940622e-09,1.09960120657542e-86,1,0.999998562,1,1,0.00014735,1,3.54542789775315e-133,1,1,1,9.18709584466269e-10,1,1,0.979722001,0.387192309,1,1,1,0.019087844,1,1,0.980443017,0.999999981,1,0.024083259,1,0.999977277,1,1.74735115006538e-173,1,1,1,1,3.40907066631608e-14,0,1.22480620357549e-06,1,0.999993073,1,0.000408232,1,0.999999999,1,1,1,1,0.996021269,1,1,0.710981471,4.7808278276418e-06,1,1,1,0.665701577,1,1,1,0.016338038,1,1,1,0.022831847,0.01044332,1,1,1,1,1,1.40940691351825e-20,0.994304558,0.988865372,0.67265508,1
