"query","query_coords","top5RBP","top5RBP_adjpval","top5RBP_pval","top5hitpct","top5rpm","top5fc","hit_totalcount","transcript_totalcount","medlen","AARS","AATF","ABCF1","ADAT1","AGGF1","AKAP1","AKAP8L","APEX1","APOBEC3C","AQR","BUD13","CPEB4","CPSF6","CSTF2T","DDX1","DDX21","DDX24","DDX3X","DDX42","DDX43","DDX47","DDX51","DDX52","DDX55","DDX6","DGCR8","DHX30","DROSHA","EEF2","EFTUD2","EIF3G","EIF4E","EIF4G2","ELAC2","ELAVL1","EWSR1","EXOSC10","EXOSC5","FAM120A","FASTKD2","FMR1","FTO","FUS","FXR1","FXR2","GARS","GEMIN5","GNL3","GPKOW","GRWD1","GTF2F1","HLTF","HNRNPA1","HNRNPC","HNRNPK","HNRNPL","HNRNPM","HNRNPUL1","HNRNPU","IGF2BP1","IGF2BP2","ILF3","KHDRBS1","KHSRP","LARP4","LARP7","LIN28B","LSM11","MATR3","MBNL1","METAP2","METTL1","MORC2","MTPAP","NCBP2","NIPBL","NOLC1","NONO","NPM1","NSUN2","PABPC4","PCBP1","PHF6","PPIL4","PRPF8","PTBP1","PUM1","PUM2","PUS1","QKI","RBFOX2","RBM15","RBM22","RNF187","RPS10","RPS11","RPS3","RPS6","RYBP","SAFB2","SAFB","SBDS","SDAD1","SERBP1","SF3B1","SF3B4","SLBP","SLTM","SMNDC1","SND1","SRSF1","SRSF7","SRSF9","SSB","SUPV3L1","TAF15","TARDBP","TBRG4","TIA1","TRA2A","TROVE2","U2AF1","U2AF2","UCHL5","UPF1","UTP18","UTP3","WDR3","WDR43","WRN","XRCC6","XRN2","YBX3","YWHAG","ZC3H11A","ZC3H8","ZNF622","ZNF800","ZRANB2"
"NEAT1chk5","NEAT1chk5_4000_5000","CSTF2T;NONO;TIA1;EWSR1;HNRNPUL1","5.22234391842192e-167;3.46430104673303e-247;1.03415430987429e-229;3.49752679899506e-161;1.49023473028605e-54","3.13340635105315e-167;6.92860209346607e-248;4.13661723949715e-230;2.79802143919605e-161;1.49023473028605e-54",1,"2906.7359;1664.353;1515.4141;1239.8886;1154.4105","72.646;42.0234;38.3523;31.5611;29.4542",18363,4379,302,5.11553937321692e-26,1.13209979247413e-46,2.48382398401526e-17,3.98480761174095e-120,0.0200126018025497,1.2365611089664e-12,2.94982959241642e-38,1.46882601005589e-19,1.46805202191421e-26,6.03410891019238e-46,6.59046454225296e-22,0.225316393728467,5.16689496349612e-12,3.13340635105315e-167,1.56956986925772e-120,1.12135507703931e-41,2.12631516357957e-15,4.73157730749791e-10,1.13128907024979e-93,1.49148135426006e-10,1.00097380361853e-51,1.63343924808426e-97,6.76650265110335e-119,6.84820271415673e-36,3.18774603163926e-49,2.64474041196909e-84,4.80612520692092e-79,2.13676397826446e-62,2.94597353614766e-19,2.99288383086987e-62,8.74323885342272e-15,2.38971618416642e-09,1.60701666027568e-70,6.59481380395096e-130,3.18844765395406e-51,2.79802143919605e-161,9.84579338261009e-09,3.37526546036648e-173,8.38859817808101e-51,1.21048100289137e-16,1.77125765253792e-22,5.49598749023288e-27,2.10483167289961e-103,6.88329956402508e-21,4.50722017432061e-42,1.89123015854349e-11,3.20234955662755e-61,9.9755350594087e-14,8.23983468831444e-08,0.00049839671062263,3.15389535500086e-120,1,8.21406504445888e-28,0.999904982537816,7.37290734271053e-88,0.999602945121659,0,1.49023473028605e-54,3.93694813663587e-89,1.17167051683207e-12,6.69424970192318e-38,1.19869806265436e-08,1,3.53879464870064e-18,0.00547990170486395,3.85295152068039e-28,7.58269987174727e-13,1.98230891943065e-69,1.43245662914911e-194,4.78185129127806e-23,8.18777146572084e-26,0.589963492590497,6.12031853743881e-112,2.52252910575876e-29,9.53731033570991e-49,9.52465946034021e-05,2.54968600301248e-51,6.92860209346607e-248,1.04112375317638e-08,0.120535936544531,5.12531891674463e-15,2.04984278558875e-42,1.58870097811055e-71,0.00547771134133253,3.35900530237999e-71,1.11836829008385e-94,0.000448056184599754,6.50951705374508e-14,2.31408723979076e-30,0.000208988335744953,6.42025976610052e-97,0.00295665184022583,2.0730676361769e-16,1,3.17713363937385e-16,9.33319994739194e-17,6.37817820666159e-21,4.54541392895693e-33,0.984152804484071,0.999999630336643,0.957249310881094,3.90581190919174e-11,0.0190761374594314,1.05528988734256e-07,1.05716619835282e-27,2.9785792628038e-32,3.7107984793168e-10,1.05233328515971e-48,2.96864583211707e-98,9.04839030356709e-29,1.03117178055582e-23,1.62210856682901e-09,4.44333451991196e-10,0.0174811573357393,3.57020646569143e-10,9.5503672428436e-64,8.16083047443201e-76,1.18235748425083e-65,4.13661723949715e-230,1.61723222789786e-09,2.51335226088314e-69,6.24110192667866e-66,6.39750797833872e-61,2.10339055879316e-05,4.44458356063962e-19,2.06260195845128e-17,1.88002073702974e-36,7.85411576723124e-07,2.33048364368181e-05,6.59559190348706e-56,6.29069717402975e-13,3.62280509371649e-116,6.23573400748641e-20,2.51904131905395e-34,2.7610060087879e-15,2.05355606002637e-26,8.90861616655334e-07,0.0136908372915899,8.65095414313887e-94
"NEAT1chk6","NEAT1chk6_5000_6000","CSTF2T;NONO;QKI;HNRNPUL1;TIA1","0.477174275793106;7.5652544754764e-07;6.7465343929958e-08;5.9927506919723e-21;0.267774101718601","0.477174275793106;4.53915268528584e-07;2.69861375719832e-08;1.19855013839446e-21;0.214219281374881",0.6,"682.2612;660.2617;525.9246;424.1044;353.2683","21.9613;21.2854;17.1581;14.0299;11.8536",15734,3852,282,7.49854833129873e-06,0.127991414122724,0.497664697330844,0.308074684426442,0.551861088697613,0.999904960144102,0.126656332950832,0.99995437124452,0.162157041249057,0.0182408683902461,0.013668831098604,0.131161735138915,2.03768363675073e-05,0.477174275793106,0.11449389769534,0.132935570724767,0.000581995848770052,0.958870275398986,0.00167216889937778,0.0551792317599321,0.996062810188314,0.631184072054491,0.816592382784788,0.121775653134591,9.68634189306232e-05,0.156036451259197,0.0066671408622046,0.110044233609247,0.901693134378707,3.96637437222302e-05,0.339880142793958,0.999989979024643,0.587300713433572,9.36879544209338e-05,1,0.708372468696741,0.108207637141213,2.76101820694914e-26,0.00102323072707346,0.000192382580041517,0.500640783341288,0.229155848848282,1.74354571982871e-16,0.112904441919561,0.0364708544376338,0.998800031838388,0.851720523516821,0.00022852267840164,6.55353431553558e-08,0.00290105017588396,0.727601976991088,0.00122157792067015,1.84480354863271e-66,1,1,0.0951709350345304,4.68099542513091e-30,1.19855013839446e-21,2.58284408790828e-55,9.13674898339706e-06,0.0830555053213108,0.999999763150276,3.3647246731561e-23,2.52274568598881e-41,1.93475626912187e-05,0.999970026707235,5.47424983412206e-08,0.0140288815430746,0.999997648636235,0.276928433202551,0.179537135285187,4.25097119913657e-16,0.173326847542675,0.0449890814933484,0.57415855930037,0.146025547390072,8.71190545152645e-07,4.53915268528584e-07,0.112254068997187,0.638901851738862,0.331327885488009,0.999668265323803,0.881970809793095,2.8186351050929e-10,0.00428865381154609,0.999999999974941,0.431030168250555,0.0209574267657234,0.19004340350638,2.69861375719832e-08,2.04974504530452e-15,0.377113849994249,5.31900920659109e-05,1.20142867705672e-05,0.940903929964631,0.493175488376758,0.245005507141226,0.907354290847992,0.79148831381482,3.79944908121922e-36,7.16379752934613e-16,0.392162356142226,0.99982115123643,0.901328265523742,0.00796868340274466,0.0241484546368819,0.0039201540585426,0.997133232556905,0.0411423175039892,0.00694322142068929,0.891721275002112,0.000173369924706486,0.996661644213807,0.998936666597576,0.00557935059148658,5.40125618346112e-50,0.470032375775398,2.46954548443695e-06,0.214219281374881,0.0485432703249318,0.300861061729636,0.194434246827508,0.0244615346772593,0.000236068298439953,0.0945089609309989,0.177679075720052,0.179266247000759,0.00265219507549611,0.328011395559308,0.914438099146876,0.463323834398917,0.291539462979879,9.60886873350801e-05,0.359387996847303,1.76464531505517e-06,0.00101815381762525,0.0120513061719863,0.627135740844484,1.92437709325405e-09
"NEAT1chk7","NEAT1chk7_6000_7000","TARDBP;ELAC2;IGF2BP1;EIF4G2;TIA1","1;1;1.47402381407636e-46;1;1","1;1;2.94804762815271e-47;1;1",0.2,"953.6516;816.6998;264.9387;232.8981;172.9859","25.8251;22.2601;7.8968;7.0627;5.5031",145999,4983,550,1,1,1,1,1,1,1,1,1,1,1,3.48302047055967e-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.82675650181556e-282,1,1,1,1,1,1,1,1,1,1,1.06746136520854e-67,1,1,6.54582335081449e-10,1,4.89589076127815e-33,1,0,1,1,1,2.94804762815271e-47,1,1,0,0,1,1,0.00961372881338309,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.03204879687825e-61,1,0,1,1,0.694665670194459,1,1,1,1,1,1,1,0.974932250303025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.84639057955993e-179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk8","NEAT1chk8_7000_8000","HNRNPM;TIA1;NONO;U2AF2;EIF4G2","5.7275689542133e-306;4.29134114268323e-96;9.04826239048842e-131;2.82872212023936e-43;1.38090645936389e-08","1.14551379084266e-306;2.57480468560994e-96;3.61930495619537e-131;2.26297769619149e-43;1.38090645936389e-08",1,"1291.8681;1043.8537;998.2927;894.4387;750.2458","31.8763;25.9487;24.8597;22.3776;18.9313",27228,4540,329,0.609538707642264,0.0222373734888574,0.550950612075837,7.60791432605508e-24,0.976570532952002,0.953142139028779,0.996302586505278,0.859850079506868,0.000360676059805289,0.0189434653440681,0.0153779215794131,0.266881346088963,0.0436657254388476,2.05935677023929e-13,1.15224930360532e-11,0.000547797055715367,7.85561677025862e-07,0.00338216791963685,0.000279010031768245,0.223192044356723,6.77431386334558e-05,0.000133281104568073,4.06682125457466e-11,0.0158913825977481,5.39708330187599e-05,2.06592098379374e-28,1.73921571119045e-06,0.00613559697243776,0.997660250736269,0.0774356802287054,0.571934919466898,0.999676698827022,1.38090645936389e-08,9.09938847479607e-50,3.43719972398457e-21,6.40110972826207e-18,0.194578810392547,1.67391374880929e-215,1.06018168602864e-10,0.99840764574519,1.94311185533122e-05,0.0384373742833778,1.85750833751505e-07,0.000249108608477205,0.0367664968447126,0.611423843353067,1.89917323005927e-07,0.0100357323424923,0.022513968103852,0.202911099321884,0.735419833891014,0.999999999999999,0.0119248112469387,1,1.3973360310032e-98,1.61825310083052e-18,1.14551379084266e-306,1.08611252203773e-24,8.59167359631635e-06,9.99263911536948e-23,7.38951738558126e-11,0.98173059781537,1,2.43967013218364e-283,0.999999999998043,0.837698419055038,5.09595810749645e-11,1.30438643918774e-06,2.16037190003244e-202,0.0612583994835558,0.00796746402384819,0.999999999999996,1.02736092571763e-17,0.0259631676048287,0.000408412043293584,0.997365802583096,3.24626608298399e-09,3.61930495619537e-131,0.0206416428393282,0.980463369205165,9.63690800033431e-05,0.000202342145076891,0.00162236045976686,0.999439989047119,1.69209112927019e-07,8.15863324726537e-33,0.436593324681614,6.88760518267975e-14,5.24374785774409e-08,6.53538086969215e-25,1.52574614767738e-43,0.999997450344946,7.75198048787866e-07,1,0.0234732062276857,0.0550171199457584,0.683661935131064,0.0381509528389463,1,1,0.999999988663516,0.0243679557148128,0.99852723468998,0.905155149153995,0.00470984037377581,0.00289397669570392,0.0530969994775266,0.999999998943671,2.15736101527993e-13,5.21423908950272e-11,0.011159194268839,0.0224877227814848,0.997825204689254,0.932886858726736,0.360644567892282,2.20149992989023e-06,5.24983100094719e-49,1.5416683507742e-06,2.57480468560994e-96,0.855613948424295,1.4727867024746e-18,8.83509175682809e-15,2.26297769619149e-43,0.600297646221687,0.000134868904621031,0.81323700168913,0.0127235313339549,0.70492091924088,0.503415224999911,0.000285107618686452,0.999791738751596,0.000519738646477061,8.33464375726437e-09,0.420386431289864,0.198294097785359,0.0851553038870375,0.00799610195538137,0.314715683246224,2.87194154853673e-36
"NEAT1chk9","NEAT1chk9_8000_9000","KHSRP;MATR3;ELAVL1;HNRNPL;U2AF2","0;0;0;0;1.04006207444742e-72","0;0;0;0;1.04006207444742e-72",1,"353.4404;269.3047;244.1902;220.9785;144.8426","9.8276;7.7262;7.099;6.5192;4.6176",142492,5010,609,1,1,1,1,1,1,1,1,1,1,1,0.00018545493002611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2.7030616453899e-170,1,1,1,1,1,1,1,1,1,1,6.35925158713609e-38,1,1,1.93438515136728e-05,1,5.19901798375597e-14,1,0,1,1,1,1.23338264371296e-06,1,1,0,0,1,1,0.99999970850072,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.28369925760404e-37,1,0,1,1,0.999999999999355,1,1,1,1,1,1,1,0.999951901621915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.04006207444742e-72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk10","NEAT1chk10_9000_10000","KHSRP;ELAVL1;U2AF2;MATR3;CPEB4","0;0;3.70932347706136e-143;0;2.47834626600185e-10","0;0;2.96745878164909e-143;0;2.47834626600185e-10",1,"1547.081;469.0702;377.5445;334.5221;330.3868","54.3079;17.1628;14.0091;12.5267;12.3842",152188,5056,556,1,1,1,1,1,1,1,1,1,1,1,2.47834626600185e-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3.28309643254187e-246,1,1,1,1,1,1,1,1,1,1,1.24662271212572e-47,1,1,1.50577699140539e-07,1,3.22469155892778e-33,1,0,1,1,1,2.59166038537969e-24,1,1,0,0,1,1,0.956207998096499,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.14077015922794e-47,1,0,1,1,0.999959408003419,1,1,1,1,1,1,1,0.281140061958116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.96745878164909e-143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk11","NEAT1chk11_10000_11000","U2AF2;ELAVL1;KHSRP;HNRNPL;TIA1","1.9900726746195e-131;0;0;0;1","1.5920581396956e-131;0;0;0;1",0.8,"281.8054;270.1972;264.5384;220.3685;53.3604","10.1112;9.7359;9.5529;8.1249;2.7252",142609,5011,601,1,1,1,1,1,1,1,1,1,1,1,0.0185559601917683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5.67012864018373e-101,1,1,1,1,1,1,1,1,1,1,5.53080441303102e-22,1,1,0.000543417606953271,1,6.41345299458507e-177,1,0,1,1,1,5.06156182159303e-15,1,1,0,0,1,1,0.999999971193736,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.91539275001279e-41,1,0,1,1,0.999999999999992,1,1,1,1,1,1,1,0.978035350215427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5920581396956e-131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk12","NEAT1chk12_11000_12000","U2AF2;KHSRP;U2AF1;ZRANB2;TIA1","1.97822519482361e-204;0;1;1;1","7.91290077929446e-205;0;1;1;1",0.4,"1796.6423;1071.7175;899.1213;572.4953;551.0676","48.2297;29.1731;24.6359;16.0496;15.4863",123886,5021,541,1,1,1,1,1,1,1,1,1,1,1,3.09777084374962e-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2.55712543304291e-45,1,1,0.990884790664764,1,1,1,0,1,1,1,3.29869407498121e-37,1,1,5.0460656521143e-270,0,1,1,0.0308063380664085,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999999974,1,2.2141740480133e-45,1,0,1,1,0.00243408568134768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999953687,1,1,1,1,1,1,1,1,1,1,1,1,7.91290077929446e-205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk13","NEAT1chk13_12000_13000","KHSRP;U2AF2;TIA1;ZRANB2;U2AF1","0;8.29870376133975e-55;1;1;1","0;3.3194815045359e-55;1;1;1",0.4,"525.4023;476.1959;308.199;299.9435;270.3927","19.9457;18.1713;12.1135;11.8158;10.7502",97762,4754,521,1,1,1,1,1,1,1,1,1,1,1,2.10724874088564e-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9.78225124474707e-269,1,1,1,1,1,1,1,1,1,1,7.02040178166895e-23,1,1,0.996769261168173,1,1,1,0,0.999957681675837,1,1,5.32351799834695e-21,1,1,0,0,1,1,1.26872777664644e-05,1,3.42303660542038e-214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.23002822489592e-30,1,0,1,1,0.0993723064632534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999096,1,1,1,1,1,1,1,1,1,1,1,1,3.3194815045359e-55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk14","NEAT1chk14_13000_14000","NONO;TIA1;IGF2BP2;HNRNPM;U2AF2","1.97099155368624e-144;5.0668005457782e-69;4.72883629745268e-14;3.6865106901686e-228;1.04833410239307e-14","7.88396621474498e-145;3.04008032746692e-69;4.72883629745268e-14;7.37302138033721e-229;8.38667281914457e-15",1,"630.9654;587.6864;354.2169;281.6197;267.9616","23.8158;22.2509;13.8086;11.1834;10.6895",27847,4697,325,0.475589664408926,0.00565024479670789,1.1415113435193e-07,6.55669679143799e-13,0.925322586864863,0.338952463941527,0.642150494893023,0.00233841912521479,0.00327522787075482,0.000179933839466941,0.000216044810829394,0.958943792282916,0.249821842370773,1.27739069441102e-13,9.02844715121553e-18,1.78630248065831e-05,4.59366257954823e-07,0.657542352307742,0.000419132957799465,0.000108184253081909,1.64619490633161e-12,6.49600340146806e-10,1.18455947742028e-16,1.21946102593666e-06,0.00633398766032854,1.66574776843733e-29,8.19833790128232e-10,0.877469514842498,0.306445819409383,0.0699718466322262,0.997063067072479,0.247422233193476,1.24771933339509e-07,6.97132279680015e-27,0.143514662950427,1.92351590550096e-28,0.300912877246061,3.53355718078278e-121,0.00253339511156067,0.999994682576443,1.51582308555033e-11,0.743399015689175,1.0284161459465e-08,7.95969056882095e-11,9.95920322338055e-14,0.009886300914285,1.34733858902264e-05,0.0194209613916911,0.9994683585378,0.458447010097301,0.030677694574447,1,7.11879038998096e-16,1,3.35125601023523e-130,3.56078002972909e-54,7.37302138033721e-229,9.37651826237625e-10,2.89704309264982e-08,8.21933855511636e-11,4.72883629745268e-14,0.998919943157508,1,1.67063362508846e-90,0.999999999999103,0.0970616142805465,4.02448787220713e-05,1.41946262735115e-13,1.27270161960796e-238,1.60178405261493e-08,5.87593398318456e-08,0.999999999999999,5.86770581368779e-14,0.0018733615423715,0.000193596953992953,0.999988648684589,4.31030378992083e-10,7.88396621474498e-145,0.0143684917758968,0.273923666829934,0.000426699487576348,2.82500219343015e-10,7.39811271253282e-18,0.999978493058607,1.80459537523667e-07,3.92080464067737e-65,0.0118619200089646,0.0100822242003298,4.22407029970471e-07,9.51632985401688e-17,9.49011330969427e-24,0.999961365199897,0.00198697981988691,1,2.33868850413715e-06,0.00762617212169073,0.041518496472801,1.69721416508937e-13,0.999999999998833,1,0.999999999995647,0.0852309591926796,0.303410087458657,0.0506787245531697,0.216113534364377,0.000143271938940279,0.369574745640306,0.866458063086262,8.65550803072997e-23,6.39399202547267e-09,7.75905264871079e-10,0.000430636943901113,0.0025797192932573,0.999906806888162,0.571416213584747,0.000236914355196128,7.80417803486325e-36,0.00010987418224154,3.04008032746692e-69,0.839504499842539,1.50961947460148e-07,1.67324993568703e-08,8.38667281914457e-15,0.55457608297381,0.01247515095179,0.00251010324686807,3.49894820121176e-05,0.7585289371828,0.984518232648107,0.0439752624914722,0.999994329405223,9.22567564102325e-07,1.82840023991622e-13,0.000701464762337599,0.960432809519691,0.00112328463295864,0.010597471888168,0.116544840660362,7.95606423522615e-28
"NEAT1chk15","NEAT1chk15_14000_15000","QKI;ELAVL1;U2AF2;TIA1;KHSRP","0;0;1.01517690372926e-83;1;0","0;0;8.12141522983406e-84;1;0",0.8,"217.7165;140.9997;127.7074;109.8246;94.2579","6.6941;4.6876;4.34;3.8723;3.4652",133133,4887,481,1,1,1,1,1,1,1,1,1,1,1,1.48957881753621e-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.60247836220162e-213,1,1,1,1,1,1,1,1,1,1,4.31428692438682e-17,1,1,0.418472206350449,1,1,1,0,1,1,1,9.36615137800582e-22,1,1,0,0,1,1,0.154038252165214,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.62203986165473e-40,1,0,1,1,0.990407648559799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.12141522983406e-84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk16","NEAT1chk16_15000_16600","KHSRP;TIA1;HNRNPL;HNRNPC;NONO","0;1;0;1;1","0;1;0;1;1",0.4,"424.7986;305.8014;167.16;132.0863;130.2821","9.6385;7.2187;4.3993;3.6861;3.6494",161456,5286,429,1,1,1,1,1,1,1,1,1,1,1,3.7492772674981e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,4.1027113717485e-23,1,1,0.999999999848194,1,1,1,0,0.999991879011622,1,1,2.33607200501982e-28,1,1,0,0,1,1,2.37882746859551e-14,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1852996650771e-60,1,0,1,1,0.000639939923169438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999989,1,1,1,1,1,1,1,1,1,1,1,1,5.67175579327245e-152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NEAT1chk17","NEAT1chk17_16600_17624","HNRNPM;HNRNPA1;HNRNPU;DDX42;TAF15","1;1;1;1;1","1;1;1;0.999999756281781;1",0,"414.7809;215.5875;110.5126;87.8741;76.3272","13.4539;7.4731;4.3182;3.6384;3.2917",22425,4272,237,0.999999996143604,1,0.999884415576497,1,0.999999999949421,0.999993374545778,1,0.0375399667787967,0.998728966803628,1,0.999915786469923,0.999999999999995,0.999981472230442,1,1,0.999999871822084,0.741022687685643,0.00555026024819852,0.999999756281781,0.817306157788997,0.482254695664439,1,1,0.999999999438156,1,1,1,1,0.618641210819057,1,0.999988174800664,0.318952286460333,0.999300742758958,1,1,1,0.145498252009595,1,1,1,0.207591023382301,0.999999998134211,1,0.720989647740734,0.820382703271565,0.490226936713929,1,0.999954043731897,1,0.155736510587831,1,4.1838381467528e-13,1,1,1,1,1,1,1,0.999999415071981,0.999954078877917,1.04761710603987e-171,1,1,1,0.998985649470454,0.0256734166025514,1,1,1,0.999982169593943,1,1,0.999999999999695,1,0.928492078299346,1,1,0.999998656360284,0.660025910729849,0.999954516356995,1,1,1,1,1,0.231565957849234,1,1,1,1,1,1,1,0.908728203816279,0.999999956224182,0.182920757293205,0.225917886684405,0.999999999984471,1,1,0.999999773426333,0.990680858860502,0.999971472717566,1,1,0.999907914695851,0.998497997137931,1,0.999990274225949,0.0310161755628688,0.999838876793077,0.984919072008054,1.78035791560867e-16,0.999999337497231,1,0.958827118068302,1,1,0.630165566193692,1,1,1,0.950997144675241,0.999999998503908,0.999999993928282,1,0.999999998209678,0.999999999996514,1,0.999999999999999,1,0.944275638177652,1,0.999999997794691,0.999999944533603,0.657435077617701,0.121814452166854,1
"NEAT1chk18","NEAT1chk18_17624_18648","HNRNPA1;HNRNPU;DDX42;HNRNPUL1;TAF15","1;1;1;1;1","1;1;1;1;1",0,"358.974;172.671;118.4438;89.0551;81.3072","12.1192;6.3485;4.6688;3.7585;3.5185",19147,4171,259,0.999972933177374,1,0.970302489217408,1,0.999995088159334,0.999586502509311,1,4.29870858685478e-07,0.947036807673934,1,0.451979467911512,0.999999999798699,0.999954663240144,1,1,0.987555269446556,0.208619954446378,1.03832885887249e-06,1,0.0209659334648504,0.187756137032675,1,1,0.999848906527213,1,1,1,1,0.51819870919213,1,0.980928320679398,0.00938817812508454,0.993584150923726,0.999999999921146,1,1,7.94107944953774e-05,1,1,0.999927617483603,0.0332021714954002,0.999035492755894,1,0.0734387940075969,0.656548696887052,0.00104490292182672,0.999999999999967,0.98029226104689,1,0.053698654489593,1,2.01840673003502e-16,1,1,1,1,1,1,1,0.999999982166657,0.999917688121256,0.369953781154727,1,1,1,0.998599668446338,0.0275824860975985,1,1,0.999998799878179,0.324652072077211,1,1,0.990595712878693,0.999999864793611,0.978765539168582,1,1,0.997681261747279,0.585365166738725,0.95475456390677,0.999999999999998,1,1,1,1,0.00986116676563465,1,0.999999999936682,1,1,0.999998067237334,1,1,0.0384027626378125,0.960775385256788,0.00243050236132582,0.0132404953952791,0.999999999945923,1,1,0.973353534548597,0.932033298988376,0.999995104916647,1,0.999999999984443,0.999752528926674,0.999999996257907,0.999999285100902,0.998621177927926,0.00180882504893247,0.697610526815665,0.0221842231078594,3.15660346980767e-15,0.999999798516694,1,0.44554747108611,1,1,0.56811462743875,1,1,1,0.622397036849679,0.992272282958052,0.967610776353511,1,1,0.999864738857479,1,0.99999999999736,1,0.944339432918507,1,0.999999999950662,0.999999870156224,0.592901057313905,0.000725906841394955,1
