chr11	65442469	65443492	NEAT1chk20	0	+	2	23	5	61	0	0	53	25	0	0	0	6591	0	4	2339	505	119	42	107	59	2	5	45	406	65	27	581	2	7	23	0	12	8	4	43	1704	1732	0	81	2	2	27	0	2295	0	0	32	102	28	20	2	0	6	255	716	937	201	411	2187	987	0	996	557	166	2841	19	35	424	441	38	439	2	4	83	211	16	19	48	10361	6	8	0	54	196	118	0	57	32	31	40	0	132	8	39	77	108	0	14	17	0	0	277	9	0	3	0	6	6	177	568	378	120	0	25	11	16	528	9	203	8846	1	361	63	0	6	0	17	23	2	0	12	37	616	696	154	30	66	6	0	26
chr11	65443493	65444516	NEAT1chk21	0	+	419	856	46	439	572	153	1369	96	57	298	704	8437	33	192	16291	2851	895	255	157	1031	344	283	539	1500	314	497	1103	736	580	70	386	141	35	12176	32192	570	6598	69	880	720	394	37	471	12357	40	55	53	489	78	86	272	344	76	632	984	1192	411	3949	4709	8263	5314	2206	1016	2	315	234	132	720	1276	115	446	291	447	1207	2223	350	98	894	14626	64	85	0	161	912	997	143	363	69	96	60	0	1294	116	18	226	128	129	241	72	48	384	1697	10	7	0	58	96	53	875	1442	858	399	853	41	14	81	2806	3347	735	14736	418	626	627	1395	822	263	234	83	109	130	119	422	2059	1523	188	216	222	184	69	189
chr11	65444517	65445540	NEAT1chk22	0	+	272	602	55	617	538	216	3413	150	18	180	581	8464	135	114	13648	2143	865	258	0	981	1018	418	758	1396	194	505	661	656	543	155	475	124	79	4918	9622	19	4785	295	11	710	345	188	474	12649	100	226	38	436	42	110	311	299	359	2683	2	1868	555	2915	3578	13533	1013	2418	575	925	192	153	239	89	845	76	167	476	1133	1283	1790	429	134	1595	8596	14	85	7	267	755	439	27	267	30	14	131	0	2468	285	83	294	204	71	339	189	345	757	1338	0	11	14	77	86	6	1052	1043	639	844	291	24	44	23	3191	480	734	11283	369	386	227	17	680	174	279	104	128	215	176	654	2315	556	199	153	268	304	57	493
chr11	65499028	65499950	MALAT1chk1	0	+	5971	56	328	13305	92475	3	38277	3023	2716	0	224704	290973	5785	24707	125	8097	2978	14298	1735	1375	66347	903	0	1578	3120	2600	295	3553	3119	4714	5188	1370	11442	2377	20819	113	907	24981	4278	36	21794	14678	11595	108	1559	6657	507	1442	956	33185	16114	1828	454064	26652	20104	880	2709	1250	12588	15115	317	865	1857	282164	582	46695	1244	2068	5894	0	51137	21963	129636	21202	37071	4277	31347	11996	959	2072	4479	2	0	380	111231	60	2320	1080	1061	333	2095	5861	107249	1174	92697	19968	747	6571	1903	40852	214154	93754	270	2200	158	1894	13440	43	8323	1631	11025	22762	27441	10085	0	895	31581	5154	6801	1276	246547	5494	4564	6510	100694	3573	370	309	7069	11379	190	33518	6116	792	13796	13301	2206	37392	10462	427
chr11	65499951	65500873	MALAT1chk2	0	+	9432	934	2184	28946	130806	2478	91197	6455	4021	0	403596	390059	6600	40271	8962	34555	4622	42355	2783	10345	328968	11575	0	3492	7977	6746	2874	10416	24923	8093	12258	1394	14336	12981	57199	60314	6326	97888	20308	3284	37907	24911	31827	106237	4339	13908	5530	10551	2931	55726	131318	8595	811469	12252	45382	4296	4428	14078	23587	9576	2572	2953	5751	54004	50813	69402	3279	3884	10433	0	48902	45002	239798	40118	108057	10966	62360	43952	6275	6283	10415	188	831	0	347701	6769	11489	11711	2328	1011	2720	35250	263546	1732	116743	41606	3320	14302	19902	58239	525034	347012	927	5369	415	4961	26460	217	58223	7174	18451	73759	44512	10488	0	1308	71184	10049	13033	47165	350032	11419	18025	19103	326462	10897	6177	5668	13677	22419	2225	104698	13862	3788	37611	17871	4768	145911	20705	5552
chr11	65500874	65501796	MALAT1chk3	0	+	7974	4327	351	39453	24678	3849	31995	3533	7726	0	104510	424244	4234	25367	26937	28750	5331	10510	13124	22394	20282	10209	0	4311	14645	11416	15534	11625	31865	7682	16607	4750	2902	3977	34059	171371	13763	10987	36515	11923	20665	2878	41540	28950	3454	14582	5955	15014	6232	34691	9221	19322	22976	55833	117468	7040	32720	16282	44175	144962	3785	5156	23220	19331	174797	22948	2655	12482	16921	0	12498	21449	116334	44172	72690	13473	31858	25955	21099	7579	10001	0	0	0	420113	23043	5386	1035	12674	4683	10600	26051	25886	9488	36054	10801	3053	16810	4237	20455	200900	296329	3408	254	28	7119	8726	757	19832	14435	45623	12398	14294	2603	0	1908	62846	6533	18232	155464	29296	45251	45487	115426	80538	19381	4357	1570	8854	6689	2718	61407	12843	4031	23233	13473	3935	36127	0	8663
chr11	65501797	65502719	MALAT1chk4	0	+	7974	2473	370	27977	8945	3	29751	1988	5762	1609	67004	363839	7366	23253	39216	22537	5794	6597	9162	18255	9285	5773	0	740	11542	10417	9793	9527	26888	6479	17811	4269	3862	2043	24254	70019	10956	4406	28370	9255	19060	805	36508	27280	2453	3589	2758	12949	4438	34788	840	18576	17247	38759	66120	4140	18628	17579	54935	200154	4197	3446	16792	58373	233647	18708	1310	8209	11205	0	11346	19551	82726	38252	44317	7595	17730	19103	16070	4345	8612	0	0	0	250886	30988	2921	0	9274	3473	8402	27694	10438	8621	34037	5139	2147	12920	874	17065	164619	183454	2034	93	90	5851	9516	824	9718	8946	41641	3200	8578	2017	0	1407	47122	6590	14347	58250	7291	29176	20985	77863	32970	20053	2597	579	8462	2497	3167	42040	9353	2494	11061	16119	3040	12144	0	4210
chr11	65502720	65503642	MALAT1chk5	0	+	2280	1563	182	6448	13163	148	13195	1048	1093	935	60510	228496	4316	25081	67761	15323	3341	7154	5365	3971	27923	2569	3589	1784	6081	3549	8452	4674	9705	1702	4216	1453	4348	1951	10714	7731	3494	8981	8095	2735	8704	1936	14095	41749	1219	1941	1482	4331	1389	7571	17979	3594	99505	26611	23331	2147	33714	1900	41331	162562	1222	935	15957	74906	211174	17976	270	17044	11435	0	37251	25781	96740	7702	41463	3516	15536	34458	7664	1453	1312	0	116	0	268058	14258	3717	1739	3462	2659	2132	43232	39988	3457	46663	13171	1964	5537	3196	23667	124572	181453	859	823	25	932	5350	218	5946	8931	17873	13806	11985	2561	0	636	43082	2584	8784	38022	14564	11353	3676	12163	59060	5676	1794	1996	4534	5685	1144	25974	4302	8031	12555	6381	2328	44559	3227	800
chr11	65503643	65504565	MALAT1chk6	0	+	8407	4741	252	27398	7691	581	30817	1189	7017	0	33279	342521	2733	18164	508868	19862	7118	4424	12201	15015	13840	4711	3642	3203	10822	10879	14434	25447	26940	5145	12888	3248	3119	10469	61997	158535	10649	3195	22442	8484	17125	2211	30853	21646	2855	1811	2496	16655	5734	20465	86	16831	13931	43585	34671	7805	91067	16229	46429	163253	11413	2942	22165	72561	204898	11488	1124	16178	12686	0	13558	49688	47249	43254	36144	8678	5832	10132	23725	4275	5365	0	240	653	149439	23995	3659	2	9227	4409	8631	73935	2428	7893	33978	5250	1876	9757	1980	13937	70106	114992	2116	0	25	5966	8170	856	5638	12041	40684	4146	11895	1459	0	2269	43301	26081	15774	102846	2177	34625	38115	125856	14328	24025	4149	442	4963	1647	1878	23557	18557	2937	5635	15681	6521	6921	0	4848
chr11	65504566	65505488	MALAT1chk7	0	+	9894	6496	463	30634	24473	567	26398	2813	7829	0	29331	366144	2222	22499	164392	27425	9020	8267	14179	40958	32257	7650	5351	5313	17756	14729	16649	17196	23054	6150	16901	5106	1628	12787	38333	57753	15675	9935	22297	10263	13471	1963	31419	49069	3623	13762	4118	18119	6367	15318	26128	15456	11	51683	49070	12513	105737	24292	53295	263672	8411	6647	29899	48081	469483	9199	2792	13234	17707	0	14826	20685	44585	38266	58714	14523	6152	24412	20905	3947	5447	0	3173	665	158913	30594	6981	0	11249	6439	12938	45052	2846	9926	18216	2899	3833	12937	2310	10725	28152	133891	3821	6	75	6399	12237	1107	9547	22067	44848	12243	24201	2378	1	1084	59550	9676	19151	411725	5358	41689	153054	525687	35812	19462	3987	1181	3148	986	2663	28873	17366	12117	9015	10868	4939	44232	0	38934
chr11	65505489	65506411	MALAT1chk8	0	+	2000	318	111	5425	1923	1099	5099	613	2254	0	14	163200	389	3993	23178	11600	2244	1109	3404	11897	7480	2221	1105	558	5016	3944	5519	3608	4599	1132	3140	1565	10	1317	6813	55	5169	767	6160	2123	5150	162	9771	16902	1008	361	988	3456	1942	4435	1158	6283	5	31462	5279	4114	37534	1686	22020	153435	1663	2373	13385	60887	69016	2640	1139	2999	9049	0	4963	3115	17442	9459	10878	2988	2	5220	5432	1231	1810	0	0	1	22716	5594	1422	0	2450	1813	16585	10372	2	2162	4605	1558	1726	3396	980	3154	13965	20151	1054	87	13	1378	3329	262	3906	6350	14153	3812	14249	781	183	917	26777	18	4999	53417	0	12407	9727	28107	4	5709	435	0	1111	895	1660	4837	5313	5570	1774	3748	1311	2702	0	1469
chr11	65506412	65507342	MALAT1chk9	0	+	0	0	0	2	0	0	0	0	0	0	0	53	0	0	4	2	0	0	0	0	14	0	0	0	0	0	0	0	0	2	0	0	0	0	4	30	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0	38	0	0	4	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
