"seqName","NEAT1chk1_tuc0.05","NEAT1chk1116_tuc0.05","NEAT1chk22_tuc0.05","NEAT1chk910_tuc0.05","gene_type"
"DDX46_chr5_134758771_134855133_+_ENSG00000145833.16_ENSG00000145833.16.unspliced",2892,73041,1109,47620,"protein_coding"
"DDX54_chr12_113157173_113185479_-_ENSG00000123064.13_ENSG00000123064.13.unspliced",6366,7107,9962,2694,"protein_coding"
"DDX56_chr7_44565804_44575051_-_ENSG00000136271.11_ENSG00000136271.11.unspliced",2612,2118,2904,690,"protein_coding"
"DEDD2_chr19_42198598_42220140_-_ENSG00000160570.14_ENSG00000160570.14.unspliced",5100,7374,9124,3617,"protein_coding"
"DEF6_chr6_35297818_35321771_+_ENSG00000023892.12_ENSG00000023892.12.unspliced",2084,9225,4448,6083,"protein_coding"
"DEF8_chr16_89948697_89968060_+_ENSG00000140995.17_ENSG00000140995.17.unspliced",6448,2989,11418,847,"protein_coding"
"DEK_chr6_18223860_18264548_-_ENSG00000124795.17_ENSG00000124795.17.unspliced",1324,34720,1404,29649,"protein_coding"
"DELE1_chr5_141923855_141942047_+_ENSG00000081791.9_ENSG00000081791.9.unspliced",372,7977,2120,4098,"protein_coding"
"DENND4A_chr15_65658046_65792293_-_ENSG00000174485.16_ENSG00000174485.16.unspliced",1437,114568,1200,94243,"protein_coding"
"DENND4B_chr1_153929501_153946718_-_ENSG00000198837.10_ENSG00000198837.10.unspliced",5495,4378,9737,297,"protein_coding"
"DENR_chr12_122752824_122771064_+_ENSG00000139726.11_ENSG00000139726.11.unspliced",330,11266,208,10360,"protein_coding"
"DEPDC1B_chr5_60596912_60700190_-_ENSG00000035499.13_ENSG00000035499.13.unspliced",1487,83724,3580,70731,"protein_coding"
"DERL1_chr8_123013170_123042302_-_ENSG00000136986.10_ENSG00000136986.10.unspliced",674,24723,769,18888,"protein_coding"
"DESI1_chr22_41598028_41621043_-_ENSG00000100418.8_ENSG00000100418.8.unspliced",865,12114,847,5542,"protein_coding"
"DESI2_chr1_244653103_244709033_+_ENSG00000121644.19_ENSG00000121644.19.unspliced",646,43156,475,35813,"protein_coding"
"DGCR2_chr22_19036282_19122454_-_ENSG00000070413.21_ENSG00000070413.21.unspliced",10623,42462,21962,26674,"protein_coding"
"DGCR6L_chr22_20314238_20320080_-_ENSG00000128185.10_ENSG00000128185.10.unspliced",1944,1986,3401,1310,"protein_coding"
"DGCR8_chr22_20080221_20111877_+_ENSG00000128191.17_ENSG00000128191.17.unspliced",3450,15130,11543,6574,"protein_coding"
"DGKZ_chr11_46332905_46380554_+_ENSG00000149091.15_ENSG00000149091.15.unspliced",12895,8113,27339,2168,"protein_coding"
"DGUOK_chr2_73926826_73958961_+_ENSG00000114956.20_ENSG00000114956.20.unspliced",841,20066,1681,15241,"protein_coding"
"DHCR24_chr1_54849627_54887195_-_ENSG00000116133.13_ENSG00000116133.13.unspliced",2341,16316,7049,10926,"protein_coding"
"DHODH_chr16_72008588_72027664_+_ENSG00000102967.12_ENSG00000102967.12.unspliced",1513,5880,4275,3317,"protein_coding"
"DHRS11_chr17_36591879_36600804_+_ENSG00000278535.5_ENSG00000278535.5.unspliced",1294,1668,3116,382,"protein_coding"
"DHRS2_chr14_23630115_23645639_+_ENSG00000100867.15_ENST00000556729.1",442,1920,1005,839,"protein_coding"
"DHRS3_chr1_12567909_12620133_-_ENSG00000162496.10_ENSG00000162496.10.unspliced",7459,10083,14279,4961,"protein_coding"
"DHX16_chr6_30653119_30673006_-_ENSG00000204560.10_ENSG00000204560.10.unspliced",2286,6647,3165,2501,"protein_coding"
"DHX30_chr3_47802909_47850195_+_ENSG00000132153.15_ENSG00000132153.15.unspliced",5572,22062,9138,9194,"protein_coding"
"DHX34_chr19_47349312_47383247_+_ENSG00000134815.20_ENSG00000134815.20.unspliced",6758,6434,12730,1171,"protein_coding"
"DHX35_chr20_38962299_39039723_+_ENSG00000101452.15_ENSG00000101452.15.unspliced",1493,62405,4286,46001,"protein_coding"
"DHX37_chr12_124946825_124989131_-_ENSG00000150990.9_ENSG00000150990.9.unspliced",6113,14730,13913,3456,"protein_coding"
"DIABLO_chr12_122207668_122226062_-_ENSG00000184047.21_ENSG00000184047.21.unspliced",1012,10449,889,5663,"protein_coding"
"DIAPH1_chr5_141515016_141619055_-_ENSG00000131504.18_ENSG00000131504.18.unspliced",1834,83714,870,64251,"protein_coding"
"DIDO1_chr20_62877738_62937952_-_ENSG00000101191.17_ENSG00000101191.17.unspliced",6690,28254,12289,17132,"protein_coding"
"DKC1_chrX_154762742_154777689_+_ENSG00000130826.19_ENSG00000130826.19.unspliced",1574,11012,1814,6880,"protein_coding"
"DLD_chr7_107891162_107931730_+_ENSG00000091140.15_ENSG00000091140.15.unspliced",509,38604,743,35197,"protein_coding"
"DLEU2_chr13_49956669_50126118_-_ENSG00000231607.16_ENSG00000231607.16.unspliced",5475,124847,4463,102902,"lncRNA"
"DLG1_chr3_197042560_197299330_-_ENSG00000075711.21_ENSG00000075711.21.unspliced",1880,224327,1912,201166,"protein_coding"
"DMAP1_chr1_44213455_44220681_+_ENSG00000178028.14_ENSG00000178028.14.unspliced",1239,2731,2435,854,"protein_coding"
"DNAAF2_chr14_49625174_49635244_-_ENSG00000165506.15_ENSG00000165506.15.unspliced",2243,6418,1891,4143,"protein_coding"
"DNAAF3-AS1_chr19_55158939_55177540_+_ENSG00000267577.2_ENSG00000267577.2.unspliced",4800,4109,6190,1339,"lncRNA"
"DNAAF5_chr7_726699_786475_+_ENSG00000164818.16_ENSG00000164818.16.unspliced",10934,18246,22108,10158,"protein_coding"
"DNAAF9_chr20_3249306_3407669_-_ENSG00000088854.13_ENST00000252032.10",215,1435,579,1693,"protein_coding"
"DNAJA2_chr16_46955362_46973674_-_ENSG00000069345.12_ENSG00000069345.12.unspliced",718,14980,281,11311,"protein_coding"
"DNAJA3_chr16_4425805_4456775_+_ENSG00000103423.14_ENSG00000103423.14.unspliced",2521,15044,2757,5998,"protein_coding"
"DNAJB12_chr10_72332830_72355149_-_ENSG00000148719.16_ENSG00000148719.16.unspliced",2761,2937,7545,1162,"protein_coding"
"DNAJB4_chr1_77979175_78017964_+_ENSG00000162616.9_ENSG00000162616.9.unspliced",316,35027,211,29987,"protein_coding"
"DNAJB6_chr7_157335381_157417439_+_ENSG00000105993.15_ENSG00000105993.15.unspliced",8746,40218,15336,26410,"protein_coding"
"DNAJC11_chr1_6634168_6701924_-_ENSG00000007923.17_ENSG00000007923.17.unspliced",2125,33810,5893,20182,"protein_coding"
"DNAJC17_chr15_40765161_40807478_-_ENSG00000104129.10_ENSG00000104129.10.unspliced",3515,15188,10350,6246,"protein_coding"
"DNAJC1_chr10_21756548_22003769_-_ENSG00000136770.11_ENSG00000136770.11.unspliced",2838,209418,5068,178509,"protein_coding"
"DNAJC25_chr9_111631334_111654351_+_ENSG00000059769.20_ENSG00000059769.20.unspliced",2294,16954,2424,15149,"protein_coding"
"DNAJC5_chr20_63895126_63936031_+_ENSG00000101152.12_ENSG00000101152.12.unspliced",3962,14327,8491,6119,"protein_coding"
"DNAJC6_chr1_65248219_65415871_+_ENSG00000116675.16_ENSG00000116675.16.unspliced",3027,142475,1746,110566,"protein_coding"
"DNAJC7_chr17_41976421_42021376_-_ENSG00000168259.17_ENSG00000168259.17.unspliced",1783,24151,2829,13372,"protein_coding"
"DNAJC8_chr1_28199456_28233029_-_ENSG00000126698.11_ENSG00000126698.11.unspliced",517,25430,1098,15935,"protein_coding"
"DNAJC9_chr10_73183362_73247255_-_ENSG00000213551.7_ENSG00000213551.7.unspliced",795,44897,1139,31161,"protein_coding"
"DNM2_chr19_10718055_10833488_+_ENSG00000079805.19_ENSG00000079805.19.unspliced",17264,23442,34492,8160,"protein_coding"
"DNMT1_chr19_10133342_10231286_-_ENSG00000130816.17_ENSG00000130816.17.unspliced",8637,38070,18826,11049,"protein_coding"
"DNMT3B_chr20_32762385_32809359_+_ENSG00000088305.19_ENSG00000088305.19.unspliced",4158,23160,6746,11158,"protein_coding"
"DOCK11_chrX_118495815_118686163_+_ENSG00000147251.16_ENSG00000147251.16.unspliced",1373,149549,3860,118786,"protein_coding"
"DOHH_chr19_3490821_3500674_-_ENSG00000129932.10_ENSG00000129932.10.unspliced",3211,1229,3359,315,"protein_coding"
"DOK1_chr2_74549026_74557551_+_ENSG00000115325.14_ENSG00000115325.14.unspliced",2694,1381,4726,460,"protein_coding"
"DOT1L_chr19_2163933_2232578_+_ENSG00000104885.19_ENSG00000104885.19.unspliced",25694,15251,39781,1077,"protein_coding"
"DPH1_chr17_2030137_2043898_+_ENSG00000108963.19_ENSG00000108963.19.unspliced",3020,2093,5026,753,"protein_coding"
"DPH7_chr9_137554444_137578925_-_ENSG00000148399.13_ENSG00000148399.13.unspliced",3017,8097,4996,2762,"protein_coding"
"DPP9_chr19_4674341_4724673_-_ENSG00000142002.19_ENSG00000142002.19.unspliced",10722,4550,21762,1003,"protein_coding"
"DPY19L3_chr19_32405543_32485895_+_ENSG00000178904.19_ENSG00000178904.19.unspliced",952,57867,1653,45676,"protein_coding"
"DTYMK_chr2_241675747_241686944_-_ENSG00000168393.13_ENSG00000168393.13.unspliced",2045,6419,2084,3100,"protein_coding"
"DUS4L-BCAP29_chr7_107563971_107623317_+_ENSG00000288558.3_ENSG00000288558.3.unspliced",897,51617,901,45713,"protein_coding"
"DUSP13B_chr10_75094432_75109206_-_ENSG00000293542.1_ENSG00000293542.1.unspliced",1952,2701,7754,403,"protein_coding"
"DUSP1_chr5_172768096_172771195_-_ENSG00000120129.6_ENSG00000120129.6.unspliced",639,1172,278,875,"protein_coding"
"DUSP28_chr2_240560054_240565256_+_ENSG00000188542.10_ENSG00000188542.10.unspliced",1536,2138,1338,1431,"protein_coding"
"DUXAP9_chr14_19062294_19131345_+_ENSG00000293329.2_ENSG00000293329.2.unspliced",3507,47090,4274,40627,"lncRNA"
"DVL2_chr17_7225342_7234517_-_ENSG00000004975.12_ENSG00000004975.12.unspliced",2055,2048,3591,871,"protein_coding"
"DVL3_chr3_184155377_184173614_+_ENSG00000161202.20_ENSG00000161202.20.unspliced",3283,3896,5537,2985,"protein_coding"
"DYNC1H1_chr14_101964573_102056443_+_ENSG00000197102.14_ENSG00000197102.14.unspliced",4733,38771,12340,25812,"protein_coding"
"DYNC1I2_chr2_171687409_171750158_+_ENSG00000077380.16_ENSG00000077380.16.unspliced",878,58526,894,51245,"protein_coding"
"DYNC1LI2_chr16_66720893_66751609_-_ENSG00000135720.13_ENSG00000135720.13.unspliced",956,18408,1908,10301,"protein_coding"
"DYNC2I1_chr7_158856558_158956747_+_ENSG00000126870.16_ENSG00000126870.16.unspliced",7748,57274,17427,37826,"protein_coding"
"DYNC2I2_chr9_128633653_128656847_-_ENSG00000119333.12_ENSG00000119333.12.unspliced",3161,7839,6915,1797,"protein_coding"
"DYNLL2_chr17_58083419_58095542_+_ENSG00000264364.3_ENSG00000264364.3.unspliced",1546,5599,1816,2739,"protein_coding"
"DYNLT1_chr6_158636474_158644743_-_ENSG00000146425.11_ENSG00000146425.11.unspliced",1039,3785,1098,2866,"protein_coding"
"DYRK1A_chr21_37365573_37526358_+_ENSG00000157540.22_ENSG00000157540.22.unspliced",2933,138595,2586,112771,"protein_coding"
"E2F1_chr20_33675477_33686385_-_ENSG00000101412.13_ENSG00000101412.13.unspliced",2994,2932,6308,833,"protein_coding"
"E2F2_chr1_23506438_23531233_-_ENSG00000007968.7_ENSG00000007968.7.unspliced",2529,5714,8944,1258,"protein_coding"
"E2F3_chr6_20401879_20493714_+_ENSG00000112242.16_ENSG00000112242.16.unspliced",2620,70668,2460,52528,"protein_coding"
"E2F7_chr12_77021248_77065569_-_ENSG00000165891.16_ENSG00000165891.16.unspliced",531,34445,700,28237,"protein_coding"
"EBPL_chr13_49660674_49691486_-_ENSG00000123179.14_ENSG00000123179.14.unspliced",835,18796,2190,10500,"protein_coding"
"ECHDC3_chr10_11742366_11764070_+_ENSG00000134463.15_ENSG00000134463.15.unspliced",2036,8228,3772,5710,"protein_coding"
"ECHS1_chr10_133362485_133373354_-_ENSG00000127884.5_ENSG00000127884.5.unspliced",1259,2036,4427,850,"protein_coding"
"ECPAS_chr9_111360685_111484745_-_ENSG00000136813.15_ENSG00000136813.15.unspliced",2733,110072,3040,88425,"protein_coding"
"ECSIT_chr19_11505929_11529172_-_ENSG00000130159.15_ENSG00000130159.15.unspliced",2611,6219,3250,2307,"protein_coding"
"EDEM1_chr3_5187646_5219958_+_ENSG00000134109.11_ENSG00000134109.11.unspliced",1175,26914,2077,17494,"protein_coding"
"EEF1G_chr11_62559596_62574086_-_ENSG00000254772.10_ENSG00000254772.10.unspliced",531,6208,1369,3058,"protein_coding"
"EEF2K_chr16_22206278_22288738_+_ENSG00000103319.12_ENSG00000103319.12.unspliced",3966,29819,9790,13564,"protein_coding"
"EFR3A_chr8_131904093_132013642_+_ENSG00000132294.15_ENSG00000132294.15.unspliced",502,98079,751,88632,"protein_coding"
"EFTUD2_chr17_44849948_44899445_-_ENSG00000108883.13_ENSG00000108883.13.unspliced",216,25078,3114,13462,"protein_coding"
"EHMT2_chr6_31879759_31897698_-_ENSG00000204371.12_ENSG00000204371.12.unspliced",2719,4919,6318,3401,"protein_coding"
"EI24_chr11_125569280_125584684_+_ENSG00000149547.15_ENSG00000149547.15.unspliced",525,11431,994,7969,"protein_coding"
"EIF2AK1_chr7_6022247_6059175_-_ENSG00000086232.13_ENSG00000086232.13.unspliced",1724,25349,2023,14899,"protein_coding"
"EIF2A_chr3_150546678_150586016_+_ENSG00000144895.12_ENSG00000144895.12.unspliced",495,32775,202,26710,"protein_coding"
"EIF2B1_chr12_123620406_123633766_-_ENSG00000111361.13_ENSG00000111361.13.unspliced",425,6590,556,4290,"protein_coding"
"EIF2B3_chr1_44850522_44986722_-_ENSG00000070785.17_ENSG00000070785.17.unspliced",1362,81348,1941,55235,"protein_coding"
"EIF2B4_chr2_27364352_27370338_-_ENSG00000115211.17_ENSG00000115211.17.unspliced",513,1195,1186,1506,"protein_coding"
"EIF2B5_chr3_184135038_184146127_+_ENSG00000145191.15_ENSG00000145191.15.unspliced",729,4500,1055,862,"protein_coding"
"EIF2D_chr1_206571292_206612465_-_ENSG00000143486.16_ENSG00000143486.16.unspliced",1399,21906,4351,14127,"protein_coding"
"EIF3A_chr10_119033670_119080817_-_ENSG00000107581.14_ENSG00000107581.14.unspliced",1486,37449,883,27564,"protein_coding"
"EIF3B_chr7_2354086_2380745_+_ENSG00000106263.19_ENSG00000106263.19.unspliced",4544,8832,6545,3658,"protein_coding"
"EIF3D_chr22_36510855_36529184_-_ENSG00000100353.18_ENSG00000100353.18.unspliced",540,8014,524,5971,"protein_coding"
"EIF3H_chr8_116642130_116766925_-_ENSG00000147677.12_ENSG00000147677.12.unspliced",3345,112188,2917,100001,"protein_coding"
"EIF3K_chr19_38619082_38636955_+_ENSG00000178982.10_ENSG00000178982.10.unspliced",1384,5881,2968,1520,"protein_coding"
"EIF3L_chr22_37848868_37889407_+_ENSG00000100129.18_ENSG00000100129.18.unspliced",422,25418,648,13886,"protein_coding"
"EIF4A1_chr17_7572824_7579006_+_ENSG00000161960.16_ENSG00000161960.16.unspliced",1051,2059,1101,348,"protein_coding"
"EIF4A3_chr17_80134369_80147151_-_ENSG00000141543.12_ENSG00000141543.12.unspliced",624,7851,616,4461,"protein_coding"
"EIF4B_chr12_53006282_53042215_+_ENSG00000063046.18_ENSG00000063046.18.unspliced",939,25661,679,18617,"protein_coding"
"EIF4EBP1_chr8_38030534_38060365_+_ENSG00000187840.5_ENSG00000187840.5.unspliced",1841,11526,2012,3315,"protein_coding"
"EIF4EBP2_chr10_70404145_70428618_+_ENSG00000148730.7_ENSG00000148730.7.unspliced",2351,16766,1059,11362,"protein_coding"
"EIF4G1_chr3_184314495_184335358_+_ENSG00000114867.22_ENSG00000114867.22.unspliced",4482,5679,5600,1657,"protein_coding"
"EIF4H_chr7_74174231_74197122_+_ENSG00000106682.16_ENSG00000106682.16.unspliced",862,16384,2068,11057,"protein_coding"
"EIF5A_chr17_7306999_7312463_+_ENSG00000132507.18_ENSG00000132507.18.unspliced",1576,2394,1520,1337,"protein_coding"
"EIF5B_chr2_99337389_99401326_+_ENSG00000158417.12_ENSG00000158417.12.unspliced",366,56014,753,46320,"protein_coding"
"EIF6_chr20_35278907_35284985_-_ENSG00000242372.9_ENSG00000242372.9.unspliced",1348,1768,1445,984,"protein_coding"
"ELAC2_chr17_12991612_13018065_-_ENSG00000006744.19_ENSG00000006744.19.unspliced",1423,16259,2648,8732,"protein_coding"
"ELAPOR2_chr7_86876906_87059654_-_ENSG00000164659.15_ENSG00000164659.15.unspliced",940,159001,2861,141665,"protein_coding"
"ELAVL1_chr19_7958573_8005659_-_ENSG00000066044.15_ENSG00000066044.15.unspliced",6606,13201,14645,7221,"protein_coding"
"ELF1_chr13_40931919_41061440_-_ENSG00000120690.17_ENSG00000120690.17.unspliced",2787,105359,2024,87157,"protein_coding"
"ELF2_chr4_139028112_139177218_-_ENSG00000109381.21_ENSG00000109381.21.unspliced",2972,112565,3988,86915,"protein_coding"
"ELF4_chrX_130063955_130110716_-_ENSG00000102034.18_ENSG00000102034.18.unspliced",3470,12961,9898,4188,"protein_coding"
"ELK4_chr1_205597556_205632011_-_ENSG00000158711.14_ENSG00000158711.14.unspliced",906,25862,1533,20150,"protein_coding"
"ELOA_chr1_23743448_23762059_+_ENSG00000011007.13_ENSG00000011007.13.unspliced",1147,10556,1685,7913,"protein_coding"
"ELOVL5_chr6_53267398_53349179_-_ENSG00000012660.14_ENSG00000012660.14.unspliced",2371,60474,4140,48420,"protein_coding"
"ELOVL6_chr4_110045846_110199199_-_ENSG00000170522.10_ENSG00000170522.10.unspliced",2089,124632,2617,100822,"protein_coding"
"ELP2_chr18_36129444_36180557_+_ENSG00000134759.14_ENSG00000134759.14.unspliced",758,43425,366,32101,"protein_coding"
"ELP3_chr8_28089673_28191156_+_ENSG00000134014.18_ENSG00000134014.18.unspliced",901,83227,1269,65540,"protein_coding"
"ELP6_chr3_47495640_47513712_-_ENSG00000163832.16_ENSG00000163832.16.unspliced",1417,7220,1944,3722,"protein_coding"
"EMC1-AS1_chr1_19210330_19240709_+_ENSG00000230424.4_ENSG00000230424.4.unspliced",295,8210,652,4561,"lncRNA"
"EMC10_chr19_50476400_50490871_+_ENSG00000161671.17_ENSG00000161671.17.unspliced",4406,2397,7253,429,"protein_coding"
"EMC8_chr16_85771758_85799608_-_ENSG00000131148.9_ENSG00000131148.9.unspliced",1316,10615,5254,5956,"protein_coding"
"EME1_chr17_50373220_50381483_+_ENSG00000154920.15_ENSG00000154920.15.unspliced",508,2308,1567,1665,"protein_coding"
"EMP3_chr19_48321310_48330559_+_ENSG00000142227.12_ENSG00000142227.12.unspliced",2101,2887,2067,1377,"protein_coding"
"EMSY_chr11_76444923_76553031_+_ENSG00000158636.17_ENSG00000158636.17.unspliced",2053,86695,2902,77485,"protein_coding"
"ENGASE_chr17_79074824_79088599_+_ENSG00000167280.17_ENSG00000167280.17.unspliced",4681,2302,8745,865,"protein_coding"
"ENO1_chr1_8861000_8879190_-_ENSG00000074800.16_ENSG00000074800.16.unspliced",1668,4383,2357,3054,"protein_coding"
"ENOPH1_chr4_82430590_82461177_+_ENSG00000145293.17_ENSG00000145293.17.unspliced",984,22070,906,16224,"protein_coding"
"ENOSF1_chr18_670318_712662_-_ENSG00000132199.20_ENSG00000132199.20.unspliced",385,17460,2980,10150,"protein_coding"
"ENSA_chr1_150600851_150629612_-_ENSG00000143420.19_ENSG00000143420.19.unspliced",947,9520,862,6639,"protein_coding"
"ENSG00000144785_chr12_56285916_56316059_-_ENSG00000144785.8_ENSG00000144785.8.unspliced",1283,10598,1581,7263,"protein_coding"
"ENSG00000189229_chr3_6490460_6736750_+_ENSG00000189229.13_ENSG00000189229.13.unspliced",860,203236,1650,177240,"lncRNA"
"ENSG00000207751_chr22_21652128_21670237_+_ENSG00000207751.5_ENSG00000207751.5.unspliced",3778,2811,4774,1494,"lncRNA"
"ENSG00000224015_chr5_132129951_132181241_-_ENSG00000224015.2_ENSG00000224015.2.unspliced",596,38551,1161,32009,"lncRNA"
"ENSG00000226824_chr7_66654485_66685693_+_ENSG00000226824.9_ENSG00000226824.9.unspliced",4655,7865,5265,3064,"lncRNA"
"ENSG00000227598_chr6_166969626_166999083_-_ENSG00000227598.2_ENSG00000227598.2.unspliced",1594,17148,2203,10224,"lncRNA"
"ENSG00000227698_chr21_41872483_41877613_-_ENSG00000227698.2_ENSG00000227698.2.unspliced",1126,1771,1675,1054,"lncRNA"
"ENSG00000231992_chr1_95116816_95139044_+_ENSG00000231992.2_ENSG00000231992.2.unspliced",743,13778,966,9836,"lncRNA"
"ENSG00000232053_chr7_135980871_136437785_+_ENSG00000232053.8_ENSG00000232053.8.unspliced",3294,373356,8656,311198,"lncRNA"
"ENSG00000232546_chr7_66848496_66858136_+_ENSG00000232546.1_ENSG00000232546.1.unspliced",214,9206,308,5517,"transcribed_unprocessed_pseudogene"
"ENSG00000237429_chr1_27522446_27534529_+_ENSG00000237429.2_ENSG00000237429.2.unspliced",2779,3856,6357,1678,"lncRNA"
"ENSG00000242588_chr7_128530380_128663479_+_ENSG00000242588.8_ENSG00000242588.8.unspliced",5824,92131,8604,63249,"lncRNA"
"ENSG00000250264_chr6_32813767_32838822_-_ENSG00000250264.1_ENSG00000250264.1.unspliced",1195,16186,4246,13110,"protein_coding"
"ENSG00000253853_chr8_2726956_2926722_+_ENSG00000253853.4_ENSG00000253853.4.unspliced",1654,134258,3331,113413,"lncRNA"
"ENSG00000254639_chr11_46237246_46244154_+_ENSG00000254639.2_ENSG00000254639.2.unspliced",1400,2470,1314,1334,"lncRNA"
"ENSG00000256206_chr11_14493783_14520344_-_ENSG00000256206.2_ENSG00000256206.2.unspliced",1130,22318,496,18791,"protein_coding"
"ENSG00000256632_chr12_132688049_132714912_+_ENSG00000256632.3_ENSG00000256632.3.unspliced",3298,8048,4161,3699,"lncRNA"
"ENSG00000257379_chr12_53441741_53467528_+_ENSG00000257379.1_ENSG00000257379.1.unspliced",1601,19910,335,12258,"lncRNA"
"ENSG00000258674_chr19_19516227_19536076_+_ENSG00000258674.5_ENSG00000258674.5.unspliced",3624,4468,6363,2049,"protein_coding"
"ENSG00000260007_chr15_68184032_68229718_-_ENSG00000260007.3_ENSG00000260007.3.unspliced",8376,16317,13123,9622,"protein_coding"
"ENSG00000260272_chr16_2496032_2520218_+_ENSG00000260272.1_ENSG00000260272.1.unspliced",7157,6315,14163,1984,"protein_coding"
"ENSG00000260342_chr16_18788063_18801519_-_ENSG00000260342.2_ENSG00000260342.2.unspliced",2248,8134,718,7162,"protein_coding"
"ENSG00000260725_chr19_28418483_28429490_-_ENSG00000260725.2_ENSG00000260725.2.unspliced",300,5738,1653,3076,"lncRNA"
"ENSG00000261459_chr16_30525923_30534852_-_ENSG00000261459.1_ENSG00000261459.1.unspliced",3357,1258,3940,469,"protein_coding"
"ENSG00000261582_chr20_35267885_35280043_-_ENSG00000261582.1_ENSG00000261582.1.unspliced",2553,1410,5528,556,"protein_coding"
"ENSG00000263020_chr6_31666102_31673546_+_ENSG00000263020.6_ENSG00000263020.6.unspliced",258,1627,642,337,"protein_coding"
"ENSG00000267059_chr19_1578339_1605445_-_ENSG00000267059.2_ENSG00000267059.2.unspliced",8274,3961,11859,1172,"protein_coding"
"ENSG00000267698_chr19_36014493_36051117_+_ENSG00000267698.3_ENSG00000267698.3.unspliced",4371,5493,8162,1602,"lncRNA"
"ENSG00000268119_chr19_21444241_21464026_-_ENSG00000268119.9_ENSG00000268119.9.unspliced",1129,12604,709,8247,"lncRNA"
"ENSG00000268643_chr19_42234583_42255132_-_ENSG00000268643.2_ENSG00000268643.2.unspliced",6992,2191,9055,599,"protein_coding"
"ENSG00000268750_chr19_57819719_57858941_+_ENSG00000268750.7_ENSG00000268750.7.unspliced",1064,18644,3785,9204,"protein_coding"
"ENSG00000272762_chr3_51961212_51974031_-_ENSG00000272762.5_ENSG00000272762.5.unspliced",2615,1008,6611,551,"lncRNA"
"ENSG00000272822_chr12_48903503_48957365_-_ENSG00000272822.2_ENSG00000272822.2.unspliced",3743,21115,4572,9503,"protein_coding"
"ENSG00000274276_chr21_6444869_6467513_-_ENSG00000274276.6_ENSG00000274276.6.unspliced",8852,3436,13362,1640,"artifact"
"ENSG00000275895_chr21_6484623_6499248_-_ENSG00000275895.8_ENSG00000275895.8.unspliced",998,10304,844,8205,"artifact"
"ENSG00000276216_chr1_145281115_145291294_+_ENSG00000276216.2_ENSG00000276216.2.unspliced",1776,4805,1361,2552,"lncRNA"
"ENSG00000279583_chr16_29543201_29613723_-_ENSG00000279583.2_ENSG00000279583.2.unspliced",5223,43585,7637,29551,"lncRNA"
"ENSG00000280071_chr21_5116341_5128369_-_ENSG00000280071.5_ENSG00000280071.5.unspliced",4925,1940,6994,241,"artifact"
"ENSG00000283977_chr11_6481485_6508978_+_ENSG00000283977.1_ENSG00000283977.1.unspliced",986,19968,364,13950,"protein_coding"
"ENSG00000284803_chr15_82533175_82540008_-_ENSG00000284803.1_ENSG00000284803.1.unspliced",587,3863,686,2076,"lncRNA"
"ENSG00000285238_chr12_6556886_6607367_-_ENSG00000285238.2_ENSG00000285238.2.unspliced",2798,20077,5119,10332,"protein_coding"
"ENSG00000285245_chr9_133098121_133163914_-_ENSG00000285245.1_ENSG00000285245.1.unspliced",20479,10143,38146,2383,"protein_coding"
"ENSG00000285822_chr17_27089545_27170310_+_ENSG00000285822.1_ENSG00000285822.1.unspliced",1715,62725,4784,58698,"lncRNA"
"ENSG00000286129_chr22_22298124_22329122_+_ENSG00000286129.1_ENSG00000286129.1.unspliced",1618,17384,4360,13392,"lncRNA"
"ENSG00000286586_chr12_121664111_121694295_+_ENSG00000286586.2_ENSG00000286586.2.unspliced",1413,8640,2422,2726,"lncRNA"
"ENSG00000286909_chr3_197633661_197654943_-_ENSG00000286909.2_ENSG00000286909.2.unspliced",5055,6161,3168,4270,"lncRNA"
"ENSG00000287329_chr9_65383136_65400447_+_ENSG00000287329.2_ENSG00000287329.2.unspliced",3441,3747,6336,1821,"lncRNA"
"ENSG00000287978_chr1_146376529_146388116_+_ENSG00000287978.2_ENSG00000287978.2.unspliced",1187,5073,883,3883,"lncRNA"
"ENSG00000288714_chr6_140148490_140785421_+_ENSG00000288714.2_ENSG00000288714.2.unspliced",1321,534583,6595,478345,"lncRNA"
"ENSG00000288738_chr1_211599515_211614099_-_ENSG00000288738.2_ENSG00000288738.2.unspliced",455,5151,1911,3715,"lncRNA"
"ENSG00000288922_chr10_5428890_5497197_-_ENSG00000288922.3_ENSG00000288922.3.unspliced",4576,33105,10628,26110,"lncRNA"
"ENSG00000289245_chrX_49127482_49156324_-_ENSG00000289245.3_ENSG00000289245.3.unspliced",1370,10074,500,3715,"lncRNA"
"ENSG00000289405_chr8_134715820_134832014_-_ENSG00000289405.3_ENSG00000289405.3.unspliced",2186,85650,4350,68011,"lncRNA"
"ENSG00000289586_chr4_76908716_76949651_-_ENSG00000289586.3_ENSG00000289586.3.unspliced",3417,29580,3734,24602,"lncRNA"
"ENSG00000289605_chr12_91276222_91634239_-_ENSG00000289605.2_ENSG00000289605.2.unspliced",278,307077,1929,275665,"lncRNA"
"ENSG00000289750_chr3_15048548_15099145_-_ENSG00000289750.1_ENSG00000289750.1.unspliced",3016,28569,7134,18318,"lncRNA"
"ENSG00000290523_chr21_10413467_10500916_+_ENSG00000290523.2_ENSG00000290523.2.unspliced",2007,77722,1118,66181,"lncRNA"
