"seqName","NEAT1chk1_tuc0.01","NEAT1chk1116_tuc0.01","NEAT1chk22_tuc0.01","NEAT1chk910_tuc0.01","gene_type"
"DNAJC11_chr1_6634168_6701924_-_ENSG00000007923.17_ENSG00000007923.17.unspliced",1350,12383,1294,11469,"protein_coding"
"DNAJC17_chr15_40765161_40807478_-_ENSG00000104129.10_ENSG00000104129.10.unspliced",2398,2820,7604,2631,"protein_coding"
"DNAJC1_chr10_21756548_22003769_-_ENSG00000136770.11_ENSG00000136770.11.unspliced",1193,170551,2053,154902,"protein_coding"
"DNAJC5_chr20_63895126_63936031_+_ENSG00000101152.12_ENSG00000101152.12.unspliced",3382,3131,3438,3095,"protein_coding"
"DNM2_chr19_10718055_10833488_+_ENSG00000079805.19_ENSG00000079805.19.unspliced",11778,4656,24212,3566,"protein_coding"
"DNMT1_chr19_10133342_10231286_-_ENSG00000130816.17_ENSG00000130816.17.unspliced",5156,7489,8138,4358,"protein_coding"
"DNMT3B_chr20_32762385_32809359_+_ENSG00000088305.19_ENSG00000088305.19.unspliced",2495,6533,3430,4403,"protein_coding"
"DOCK11_chrX_118495815_118686163_+_ENSG00000147251.16_ENSG00000147251.16.unspliced",805,108997,1508,91880,"protein_coding"
"DTYMK_chr2_241675747_241686944_-_ENSG00000168393.13_ENSG00000168393.13.unspliced",1559,3635,2084,1446,"protein_coding"
"DUXAP9_chr14_19062294_19131345_+_ENSG00000293329.2_ENSG00000293329.2.unspliced",3077,37884,1855,32548,"lncRNA"
"DYNC1H1_chr14_101964573_102056443_+_ENSG00000197102.14_ENSG00000197102.14.unspliced",2726,19861,4451,13703,"protein_coding"
"DYNC2I1_chr7_158856558_158956747_+_ENSG00000126870.16_ENSG00000126870.16.unspliced",5392,32113,7997,27629,"protein_coding"
"DYNLT1_chr6_158636474_158644743_-_ENSG00000146425.11_ENSG00000146425.11.unspliced",597,2415,465,1914,"protein_coding"
"ECHDC3_chr10_11742366_11764070_+_ENSG00000134463.15_ENSG00000134463.15.unspliced",2036,2395,2189,2674,"protein_coding"
"EEF2K_chr16_22206278_22288738_+_ENSG00000103319.12_ENSG00000103319.12.unspliced",2049,8035,5073,5364,"protein_coding"
"EHMT2_chr6_31879759_31897698_-_ENSG00000204371.12_ENSG00000204371.12.unspliced",2083,1716,5489,1905,"protein_coding"
"EIF2AK1_chr7_6022247_6059175_-_ENSG00000086232.13_ENSG00000086232.13.unspliced",870,9778,460,9510,"protein_coding"
"EIF2D_chr1_206571292_206612465_-_ENSG00000143486.16_ENSG00000143486.16.unspliced",370,10134,1062,7587,"protein_coding"
"EIF3B_chr7_2354086_2380745_+_ENSG00000106263.19_ENSG00000106263.19.unspliced",3625,1966,4633,402,"protein_coding"
"EIF4H_chr7_74174231_74197122_+_ENSG00000106682.16_ENSG00000106682.16.unspliced",862,7743,811,4061,"protein_coding"
"ELAC2_chr17_12991612_13018065_-_ENSG00000006744.19_ENSG00000006744.19.unspliced",1197,8010,1492,6864,"protein_coding"
"ELAPOR2_chr7_86876906_87059654_-_ENSG00000164659.15_ENSG00000164659.15.unspliced",615,133895,1264,125074,"protein_coding"
"ELAVL1_chr19_7958573_8005659_-_ENSG00000066044.15_ENSG00000066044.15.unspliced",4097,4401,10745,5129,"protein_coding"
"ELF4_chrX_130063955_130110716_-_ENSG00000102034.18_ENSG00000102034.18.unspliced",2251,3313,5206,1922,"protein_coding"
"EMC8_chr16_85771758_85799608_-_ENSG00000131148.9_ENSG00000131148.9.unspliced",1316,1568,3048,1961,"protein_coding"
"EMSY_chr11_76444923_76553031_+_ENSG00000158636.17_ENSG00000158636.17.unspliced",1271,73595,1962,67230,"protein_coding"
"ENSG00000144785_chr12_56285916_56316059_-_ENSG00000144785.8_ENSG00000144785.8.unspliced",823,2390,665,3291,"protein_coding"
"ENSG00000227598_chr6_166969626_166999083_-_ENSG00000227598.2_ENSG00000227598.2.unspliced",1146,9769,961,6155,"lncRNA"
"ENSG00000242588_chr7_128530380_128663479_+_ENSG00000242588.8_ENSG00000242588.8.unspliced",4342,67250,2363,50357,"lncRNA"
"ENSG00000250264_chr6_32813767_32838822_-_ENSG00000250264.1_ENSG00000250264.1.unspliced",911,9452,1669,8562,"protein_coding"
"ENSG00000256632_chr12_132688049_132714912_+_ENSG00000256632.3_ENSG00000256632.3.unspliced",3298,3066,1753,2536,"lncRNA"
"ENSG00000260007_chr15_68184032_68229718_-_ENSG00000260007.3_ENSG00000260007.3.unspliced",5524,6785,10537,5566,"protein_coding"
"ENSG00000272822_chr12_48903503_48957365_-_ENSG00000272822.2_ENSG00000272822.2.unspliced",1768,4802,637,2567,"protein_coding"
"ENSG00000285238_chr12_6556886_6607367_-_ENSG00000285238.2_ENSG00000285238.2.unspliced",1984,4189,2492,3418,"protein_coding"
"ENSG00000286129_chr22_22298124_22329122_+_ENSG00000286129.1_ENSG00000286129.1.unspliced",1164,10513,3696,8545,"lncRNA"
"ENSG00000286909_chr3_197633661_197654943_-_ENSG00000286909.2_ENSG00000286909.2.unspliced",650,2917,509,1681,"lncRNA"
"ENSG00000287978_chr1_146376529_146388116_+_ENSG00000287978.2_ENSG00000287978.2.unspliced",937,1848,485,1290,"lncRNA"
"ENSG00000288714_chr6_140148490_140785421_+_ENSG00000288714.2_ENSG00000288714.2.unspliced",288,442888,1155,417658,"lncRNA"
"ENSG00000288922_chr10_5428890_5497197_-_ENSG00000288922.3_ENSG00000288922.3.unspliced",4193,18314,8459,18307,"lncRNA"
"ENSG00000289405_chr8_134715820_134832014_-_ENSG00000289405.3_ENSG00000289405.3.unspliced",956,54937,2024,49034,"lncRNA"
"ENSG00000290523_chr21_10413467_10500916_+_ENSG00000290523.2_ENSG00000290523.2.unspliced",1720,67696,262,61751,"lncRNA"
"ENSG00000290606_chr19_28435388_28727777_-_ENSG00000290606.3_ENSG00000290606.3.unspliced",1430,114044,7072,102568,"lncRNA"
"ENSG00000290654_chr2_131279290_131299819_+_ENSG00000290654.2_ENSG00000290654.2.unspliced",3053,5958,4008,4830,"lncRNA"
"ENSG00000290796_chr22_25351418_25405377_-_ENSG00000290796.1_ENSG00000290796.1.unspliced",8440,1976,19691,1525,"lncRNA"
"ENSG00000290823_chr15_101960198_101976611_+_ENSG00000290823.2_ENSG00000290823.2.unspliced",1857,1003,6854,1241,"lncRNA"
"ENSG00000290948_chr15_82471477_82513986_-_ENSG00000290948.2_ENSG00000290948.2.unspliced",2902,21872,4116,18871,"lncRNA"
"ENSG00000290981_chr22_20616230_20656986_-_ENSG00000290981.2_ENSG00000290981.2.unspliced",1805,4501,7051,2932,"lncRNA"
"ENSG00000291015_chr22_38335300_38398929_-_ENSG00000291015.2_ENSG00000291015.2.unspliced",3060,24369,3410,23036,"lncRNA"
"ENSG00000295087_chr12_9283643_9299103_+_ENSG00000295087.1_ENSG00000295087.1.unspliced",1299,2448,2642,2080,"lncRNA"
"ENSG00000295196_chr13_19601898_19631158_+_ENSG00000295196.1_ENSG00000295196.1.unspliced",802,16281,217,11044,"lncRNA"
"ENSG00000297575_chr16_81446184_81475359_+_ENSG00000297575.1_ENSG00000297575.1.unspliced",2799,3702,8120,1860,"lncRNA"
"ENSG00000308813_chr6_166331776_166342883_-_ENSG00000308813.1_ENSG00000308813.1.unspliced",1181,1276,1407,1293,"lncRNA"
"ENSG00000308846_chr7_64463845_64495920_+_ENSG00000308846.1_ENSG00000308846.1.unspliced",971,16651,487,13530,"lncRNA"
"ENSG00000310523_chr2_113583581_113599296_+_ENSG00000310523.1_ENSG00000310523.1.unspliced",1979,1015,6570,1099,"lncRNA"
"EP400_chr12_131949942_132080460_+_ENSG00000183495.15_ENSG00000183495.15.unspliced",4592,37367,11087,30444,"protein_coding"
"EPB41_chr1_28887091_29120046_+_ENSG00000159023.23_ENSG00000159023.23.unspliced",3216,102425,1781,92374,"protein_coding"
"EPC2_chr2_148644440_148788495_+_ENSG00000135999.13_ENSG00000135999.13.unspliced",1400,115501,866,103118,"protein_coding"
"EPHX2_chr8_27490781_27545564_+_ENSG00000120915.14_ENSG00000120915.14.unspliced",707,12250,3869,6001,"protein_coding"
"EPN1_chr19_55675226_55709858_+_ENSG00000063245.15_ENSG00000063245.15.unspliced",7094,2210,13037,1745,"protein_coding"
"ERCC3_chr2_127257290_127294166_-_ENSG00000163161.14_ENSG00000163161.14.unspliced",349,6473,1019,5082,"protein_coding"
"ERI3_chr1_44221070_44355260_-_ENSG00000117419.16_ENSG00000117419.16.unspliced",3372,14933,7220,11560,"protein_coding"
"ERMAP_chr1_42817122_42844991_+_ENSG00000164010.15_ENSG00000164010.15.unspliced",374,8820,428,8518,"protein_coding"
"ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced",836,11536,588,10856,"protein_coding"
"ESPL1_chr12_53268299_53293638_+_ENSG00000135476.12_ENSG00000135476.12.unspliced",931,1818,2040,1281,"protein_coding"
"ESYT2_chr7_158730995_158830253_-_ENSG00000117868.18_ENSG00000117868.18.unspliced",1974,40552,1533,38405,"protein_coding"
"ETFA_chr15_76188555_76311730_-_ENSG00000140374.17_ENSG00000140374.17.unspliced",1295,58701,7235,49483,"protein_coding"
"EWSR1_chr22_29268009_29300525_+_ENSG00000182944.18_ENSG00000182944.18.unspliced",684,13034,701,10589,"protein_coding"
"EXO1_chr1_241847967_241895148_+_ENSG00000174371.17_ENSG00000174371.17.unspliced",1015,24520,744,24318,"protein_coding"
"EXOC3_chr5_443175_471937_+_ENSG00000180104.16_ENSG00000180104.16.unspliced",3017,6208,6649,7109,"protein_coding"
"EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced",2064,24190,3748,21587,"protein_coding"
"EXOSC10_chr1_11066618_11099869_-_ENSG00000171824.14_ENSG00000171824.14.unspliced",759,5036,782,5032,"protein_coding"
"EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced",1614,16746,2867,9168,"protein_coding"
"EZR_chr6_158765741_158819368_-_ENSG00000092820.19_ENSG00000092820.19.unspliced",3025,16590,1640,14714,"protein_coding"
"FADS1_chr11_61799627_61829318_-_ENSG00000149485.19_ENSG00000149485.19.unspliced",3169,1485,1213,2390,"protein_coding"
"FAF1_chr1_50437028_50960267_-_ENSG00000185104.21_ENSG00000185104.21.unspliced",1128,326223,1558,289349,"protein_coding"
"FAHD2A_chr2_95402708_95416616_+_ENSG00000115042.10_ENSG00000115042.10.unspliced",372,2747,1485,2145,"protein_coding"
"FAH_chr15_80152490_80186946_+_ENSG00000103876.14_ENSG00000103876.14.unspliced",1113,6782,4561,3222,"protein_coding"
"FAM110A_chr20_833715_857463_+_ENSG00000125898.13_ENSG00000125898.13.unspliced",4855,3511,4279,2458,"protein_coding"
"FAM118A_chr22_45308968_45341955_+_ENSG00000100376.12_ENSG00000100376.12.unspliced",3634,3657,1813,3586,"protein_coding"
"FAM120A_chr9_93451685_93566112_+_ENSG00000048828.18_ENSG00000048828.18.unspliced",1335,66423,3266,50868,"protein_coding"
"FAM120B_chr6_170290703_170407067_+_ENSG00000112584.14_ENSG00000112584.14.unspliced",3355,39273,3496,31752,"protein_coding"
"FAM193B_chr5_177519789_177554586_-_ENSG00000146067.17_ENSG00000146067.17.unspliced",1706,4229,2464,2975,"protein_coding"
"FAM20B_chr1_179025804_179076567_+_ENSG00000116199.12_ENSG00000116199.12.unspliced",2515,22532,1158,19889,"protein_coding"
"FANCA_chr16_89726683_89816977_-_ENSG00000187741.16_ENSG00000187741.16.unspliced",1860,6601,6772,4863,"protein_coding"
"FANCE_chr6_35452338_35467104_+_ENSG00000112039.6_ENSG00000112039.6.unspliced",308,2687,515,1173,"protein_coding"
"FBH1_chr10_5890203_5937594_+_ENSG00000134452.20_ENSG00000134452.20.unspliced",896,14288,798,9714,"protein_coding"
"FBXL4_chr6_98868535_98948006_-_ENSG00000112234.9_ENSG00000112234.9.unspliced",569,61585,915,57703,"protein_coding"
"FBXO17_chr19_38941401_38975742_-_ENSG00000269190.6_ENSG00000269190.6.unspliced",1835,4603,2168,3110,"protein_coding"
"FBXO31_chr16_87326987_87392142_-_ENSG00000103264.18_ENSG00000103264.18.unspliced",8419,8644,10542,5230,"protein_coding"
"FBXO38_chr5_148383935_148442836_+_ENSG00000145868.17_ENSG00000145868.17.unspliced",247,44826,498,41895,"protein_coding"
"FBXO46_chr19_45710629_45730896_-_ENSG00000177051.6_ENSG00000177051.6.unspliced",2104,1918,664,1084,"protein_coding"
"FCHO1_chr19_17747718_17788568_+_ENSG00000130475.16_ENSG00000130475.16.unspliced",6503,2008,8549,1190,"protein_coding"
"FCHSD1_chr5_141639302_141651418_-_ENSG00000197948.11_ENSG00000197948.11.unspliced",1848,1394,3475,1613,"protein_coding"
"FECH_chr18_57544377_57586732_-_ENSG00000066926.13_ENSG00000066926.13.unspliced",402,19965,495,15812,"protein_coding"
"FERMT3_chr11_64205926_64223896_+_ENSG00000149781.14_ENSG00000149781.14.unspliced",4258,1376,7518,875,"protein_coding"
"FN3K_chr17_82735615_82751196_+_ENSG00000167363.14_ENSG00000167363.14.unspliced",1432,4431,3697,2629,"protein_coding"
"FNDC3B_chr3_172039578_172401669_+_ENSG00000075420.13_ENSG00000075420.13.unspliced",1674,219894,1358,196284,"protein_coding"
"FOXJ3_chr1_42176539_42335877_-_ENSG00000198815.9_ENSG00000198815.9.unspliced",1809,114364,1966,98937,"protein_coding"
"FOXK2_chr17_82519713_82644662_+_ENSG00000141568.21_ENSG00000141568.21.unspliced",4616,6749,7366,8713,"protein_coding"
"FUBP3_chr9_130578965_130638352_+_ENSG00000107164.17_ENSG00000107164.17.unspliced",2260,13846,5675,8996,"protein_coding"
"FYCO1_chr3_45917903_45995824_-_ENSG00000163820.16_ENSG00000163820.16.unspliced",1516,17577,5894,12762,"protein_coding"
"G6PD_chrX_154517825_154547572_-_ENSG00000160211.20_ENSG00000160211.20.unspliced",1379,1783,4426,972,"protein_coding"
"GABRG3_chr15_26971181_27541984_+_ENSG00000182256.13_ENSG00000182256.13.unspliced",4142,263831,11836,222519,"protein_coding"
"GAK_chr4_849276_932373_-_ENSG00000178950.18_ENSG00000178950.18.unspliced",18931,5908,28572,5193,"protein_coding"
"GALNT12_chr9_98807670_98850081_+_ENSG00000119514.7_ENSG00000119514.7.unspliced",2281,13545,3333,11606,"protein_coding"
"GAN_chr16_81314944_81390884_+_ENSG00000261609.9_ENSG00000261609.9.unspliced",1171,37581,444,31608,"protein_coding"
"GATA2-AS1_chr3_128488130_128539314_+_ENSG00000244300.4_ENSG00000244300.4.unspliced",4585,14274,7028,11570,"lncRNA"
"GATAD2A_chr19_19385826_19508932_+_ENSG00000167491.18_ENSG00000167491.18.unspliced",9786,10186,17922,7596,"protein_coding"
"GBA2_chr9_35736866_35749228_-_ENSG00000070610.14_ENSG00000070610.14.unspliced",606,1374,803,929,"protein_coding"
"GCN1_chr12_120127202_120194715_-_ENSG00000089154.11_ENSG00000089154.11.unspliced",1381,8900,8098,4694,"protein_coding"
"GID8_chr20_62938147_62948475_+_ENSG00000101193.8_ENSG00000101193.8.unspliced",785,1909,400,1079,"protein_coding"
"GINS2_chr16_85676198_85690073_-_ENSG00000131153.9_ENSG00000131153.9.unspliced",1672,2616,1608,778,"protein_coding"
"GINS4_chr8_41529218_41545030_+_ENSG00000147536.12_ENSG00000147536.12.unspliced",622,2394,840,2546,"protein_coding"
"GLYR1_chr16_4803203_4847288_-_ENSG00000140632.17_ENSG00000140632.17.unspliced",1019,4253,665,6224,"protein_coding"
"GMPR_chr6_16238587_16295549_+_ENSG00000137198.10_ENSG00000137198.10.unspliced",2973,4925,3111,3620,"protein_coding"
"GNB1L_chr22_19783223_19854939_-_ENSG00000185838.14_ENSG00000185838.14.unspliced",15337,18222,29236,12133,"protein_coding"
"GNB1_chr1_1785285_1892292_-_ENSG00000078369.19_ENSG00000078369.19.unspliced",3687,21063,2833,14352,"protein_coding"
"GOLGA3_chr12_132768902_132829143_-_ENSG00000090615.16_ENSG00000090615.16.unspliced",8059,2334,8237,1893,"protein_coding"
"GPAT4_chr8_41577187_41625001_+_ENSG00000158669.11_ENSG00000158669.11.unspliced",1038,15331,2903,13517,"protein_coding"
"GPBP1_chr5_57173948_57264679_+_ENSG00000062194.16_ENSG00000062194.16.unspliced",444,55171,771,45969,"protein_coding"
"GRB10_chr7_50590063_50793462_-_ENSG00000106070.20_ENSG00000106070.20.unspliced",5205,70018,13496,57389,"protein_coding"
"GRB2_chr17_75318076_75405709_-_ENSG00000177885.15_ENSG00000177885.15.unspliced",1072,29787,1806,23880,"protein_coding"
"GSE1_chr16_85169525_85676204_+_ENSG00000131149.19_ENSG00000131149.19.unspliced",93862,10098,184372,5316,"protein_coding"
"GTF3C5_chr9_133030675_133058503_+_ENSG00000148308.18_ENSG00000148308.18.unspliced",2457,2223,4134,1366,"protein_coding"
"GTPBP1_chr22_38705742_38738299_+_ENSG00000100226.16_ENSG00000100226.16.unspliced",1153,2287,6298,1844,"protein_coding"
"GUSBP1_chr5_21459560_21501826_+_ENSG00000183666.20_ENSG00000183666.20.unspliced",2765,12520,5314,9206,"transcribed_unprocessed_pseudogene"
"GYPC_chr2_126656133_126696667_+_ENSG00000136732.16_ENSG00000136732.16.unspliced",811,1958,3750,2436,"protein_coding"
"GZF1_chr20_23362182_23373062_+_ENSG00000125812.16_ENSG00000125812.16.unspliced",531,5746,1110,5978,"protein_coding"
"HARS1_chr5_140673035_140691537_-_ENSG00000170445.16_ENSG00000170445.16.unspliced",1269,3290,1186,3107,"protein_coding"
"HAUS8_chr19_17049729_17075625_-_ENSG00000131351.15_ENSG00000131351.15.unspliced",2663,2471,2303,2002,"protein_coding"
"HDAC7_chr12_47782722_47833132_-_ENSG00000061273.18_ENSG00000061273.18.unspliced",7152,1246,17331,2497,"protein_coding"
"HDLBP_chr2_241227264_241317061_-_ENSG00000115677.18_ENSG00000115677.18.unspliced",3541,36832,2872,26249,"protein_coding"
"HERC2_chr15_28111040_28322179_-_ENSG00000128731.18_ENSG00000128731.18.unspliced",3500,96866,13007,75336,"protein_coding"
"HIRA_chr22_19330698_19447450_-_ENSG00000100084.14_ENSG00000100084.14.unspliced",4707,24916,6862,21481,"protein_coding"
"HIVEP1_chr6_12008762_12164999_+_ENSG00000095951.18_ENSG00000095951.18.unspliced",2987,101185,741,91980,"protein_coding"
"HK2_chr2_74834127_74893359_+_ENSG00000159399.10_ENSG00000159399.10.unspliced",2453,7716,2014,6063,"protein_coding"
"HMGXB3_chr5_150000046_150053142_+_ENSG00000113716.13_ENSG00000113716.13.unspliced",1230,22298,1555,18484,"protein_coding"
"HNRNPM_chr19_8444767_8489114_+_ENSG00000099783.13_ENSG00000099783.13.unspliced",2191,9990,1688,8361,"protein_coding"
"HNRNPUL2-BSCL2_chr11_62690275_62727384_-_ENSG00000234857.2_ENSG00000234857.2.unspliced",2030,2602,1230,2664,"protein_coding"
"HOXB7_chr17_48607232_48633572_-_ENSG00000260027.5_ENSG00000260027.5.unspliced",4734,1579,1700,638,"protein_coding"
"HSPG2_chr1_21822244_21937310_-_ENSG00000142798.20_ENSG00000142798.20.unspliced",25496,1846,47228,1036,"protein_coding"
"HUWE1_chrX_53532096_53686752_-_ENSG00000086758.17_ENSG00000086758.17.unspliced",1300,97239,688,81932,"protein_coding"
"ICE1_chr5_5420664_5490220_+_ENSG00000164151.12_ENSG00000164151.12.unspliced",1249,42078,289,37152,"protein_coding"
"ICMT_chr1_6221193_6235972_-_ENSG00000116237.16_ENSG00000116237.16.unspliced",927,1404,364,1248,"protein_coding"
"IDH2_chr15_90083045_90102477_-_ENSG00000182054.10_ENSG00000182054.10.unspliced",3954,2414,3616,1337,"protein_coding"
"IGF2BP1_chr17_48997385_49056145_+_ENSG00000159217.10_ENSG00000159217.10.unspliced",2754,9866,1385,7206,"protein_coding"
"IGF2BP2_chr3_185643130_185825042_-_ENSG00000073792.16_ENSG00000073792.16.unspliced",1830,73006,2645,62958,"protein_coding"
"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",1470,80584,1828,68939,"protein_coding"
"IGF2R_chr6_159969082_160113507_+_ENSG00000197081.16_ENSG00000197081.16.unspliced",3665,43159,10319,34094,"protein_coding"
"IGHMBP2_chr11_68903863_68940602_+_ENSG00000132740.10_ENSG00000132740.10.unspliced",2788,6999,5976,4437,"protein_coding"
"IKBKB_chr8_42271302_42332460_+_ENSG00000104365.16_ENSG00000104365.16.unspliced",2851,11550,6197,9513,"protein_coding"
"IKZF1_chr7_50304068_50405101_+_ENSG00000185811.21_ENSG00000185811.21.unspliced",1296,33702,2270,29454,"protein_coding"
"ILF3_chr19_10654304_10692400_+_ENSG00000129351.18_ENSG00000129351.18.unspliced",3397,2678,6035,1306,"protein_coding"
"ILKAP_chr2_238170402_238203708_-_ENSG00000132323.9_ENSG00000132323.9.unspliced",1106,11370,632,7382,"protein_coding"
"IMMP2L_chr7_110662644_111562517_-_ENSG00000184903.10_ENSG00000184903.10.unspliced",993,694174,1397,649174,"protein_coding"
"INSIG1_chr7_155297776_155310235_+_ENSG00000186480.13_ENSG00000186480.13.unspliced",814,4868,311,4747,"protein_coding"
"IP6K2_chr3_48688003_48740353_-_ENSG00000068745.15_ENSG00000068745.15.unspliced",647,7750,1132,4595,"protein_coding"
"IPO13_chr1_43946950_43968022_+_ENSG00000117408.11_ENSG00000117408.11.unspliced",971,2229,2783,1374,"protein_coding"
"IST1_chr16_71845996_71931199_+_ENSG00000182149.21_ENSG00000182149.21.unspliced",2745,26897,1191,24400,"protein_coding"
"ITFG1_chr16_47154387_47464149_-_ENSG00000129636.13_ENSG00000129636.13.unspliced",1929,208220,1426,187977,"protein_coding"
"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENSG00000096433.11.unspliced",10908,4146,26726,2380,"protein_coding"
"ITPRIP_chr10_104309698_104338465_-_ENSG00000148841.17_ENSG00000148841.17.unspliced",2910,1256,6668,641,"protein_coding"
"IWS1_chr2_127436207_127526886_-_ENSG00000163166.15_ENSG00000163166.15.unspliced",867,40199,541,37088,"protein_coding"
"JADE1_chr4_128809700_128875224_+_ENSG00000077684.16_ENSG00000077684.16.unspliced",1348,25856,243,18283,"protein_coding"
"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",4742,97900,1269,94258,"protein_coding"
"JARID2_chr6_15246069_15522042_+_ENSG00000008083.14_ENSG00000008083.14.unspliced",3495,135365,5525,102798,"protein_coding"
"JMJD1C_chr10_63167221_63521850_-_ENSG00000171988.20_ENSG00000171988.20.unspliced",2254,247997,932,218484,"protein_coding"
"JPT2_chr16_1678256_1702280_+_ENSG00000206053.13_ENSG00000206053.13.unspliced",586,2584,232,2916,"protein_coding"
"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",2142,113030,986,96527,"protein_coding"
"KCNH2_chr7_150944961_150978321_-_ENSG00000055118.18_ENSG00000055118.18.unspliced",12619,2456,22125,1844,"protein_coding"
"KCNK5_chr6_39188971_39229475_-_ENSG00000164626.9_ENSG00000164626.9.unspliced",3430,4495,5192,1594,"protein_coding"
"KCTD10_chr12_109448655_109477359_-_ENSG00000110906.13_ENSG00000110906.13.unspliced",815,5212,1070,2608,"protein_coding"
"KCTD13_chr16_29905012_29926236_-_ENSG00000174943.11_ENSG00000174943.11.unspliced",1467,4847,2558,3368,"protein_coding"
"KDM2A_chr11_67119263_67258082_+_ENSG00000173120.15_ENSG00000173120.15.unspliced",1169,54468,429,45469,"protein_coding"
"KDM3A_chr2_86440647_86492716_+_ENSG00000115548.17_ENSG00000115548.17.unspliced",1045,28666,291,25515,"protein_coding"
"KDM5C_chrX_53176277_53225422_-_ENSG00000126012.14_ENSG00000126012.14.unspliced",2877,11403,1953,7988,"protein_coding"
"KHNYN_chr14_24429286_24441843_+_ENSG00000100441.10_ENSG00000100441.10.unspliced",2157,2254,3181,596,"protein_coding"
"KIAA0232_chr4_6781375_6884170_+_ENSG00000170871.12_ENSG00000170871.12.unspliced",2694,49324,414,41667,"protein_coding"
"KIF13A_chr6_17759183_17987635_-_ENSG00000137177.20_ENSG00000137177.20.unspliced",1335,107221,821,98577,"protein_coding"
"KIF18B_chr17_44924709_44947773_-_ENSG00000186185.14_ENSG00000186185.14.unspliced",1207,1863,4354,2211,"protein_coding"
"KIFC1_chr6_33391823_33409896_+_ENSG00000237649.8_ENSG00000237649.8.unspliced",821,4782,662,3806,"protein_coding"
"KLC1_chr14_103561896_103714249_+_ENSG00000126214.22_ENSG00000126214.22.unspliced",10594,23612,13154,13320,"protein_coding"
"KLF3_chr4_38664197_38701517_+_ENSG00000109787.13_ENSG00000109787.13.unspliced",926,14350,702,14761,"protein_coding"
"KLHL18_chr3_47282917_47346816_+_ENSG00000114648.12_ENSG00000114648.12.unspliced",1013,18439,1187,13481,"protein_coding"
"KLHL22_chr22_20441519_20495844_-_ENSG00000099910.17_ENSG00000099910.17.unspliced",2131,4432,5277,3227,"protein_coding"
"KMT5A_chr12_123384132_123409353_+_ENSG00000183955.14_ENSG00000183955.14.unspliced",2328,1189,1984,1468,"protein_coding"
"KSR1_chr17_27456448_27626438_+_ENSG00000141068.17_ENSG00000141068.17.unspliced",3915,18007,16308,14656,"protein_coding"
"LAMA5_chr20_62307955_62367312_-_ENSG00000130702.15_ENSG00000130702.15.unspliced",33869,1804,35136,1765,"protein_coding"
"LARS2_chr3_45388561_45554726_+_ENSG00000011376.12_ENSG00000011376.12.unspliced",628,62116,2460,53860,"protein_coding"
"LASP1_chr17_38869859_38921770_+_ENSG00000002834.19_ENSG00000002834.19.unspliced",7298,1560,17187,1177,"protein_coding"
"LBR_chr1_225401502_225428925_-_ENSG00000143815.15_ENSG00000143815.15.unspliced",938,18249,269,15729,"protein_coding"
"LCORL_chr4_17841187_18021876_-_ENSG00000178177.17_ENSG00000178177.17.unspliced",937,120800,2177,119102,"protein_coding"
"LDLR_chr19_11089418_11133820_+_ENSG00000130164.16_ENSG00000130164.16.unspliced",2878,1789,2006,906,"protein_coding"
"LETM1_chr4_1811479_1856156_-_ENSG00000168924.15_ENSG00000168924.15.unspliced",6186,2226,10303,922,"protein_coding"
"LIG1_chr19_48115445_48170603_-_ENSG00000105486.15_ENSG00000105486.15.unspliced",3717,3827,11087,3633,"protein_coding"
"LIG3_chr17_34980512_35009743_+_ENSG00000005156.12_ENSG00000005156.12.unspliced",948,6109,745,3107,"protein_coding"
"LIMK1_chr7_74082933_74122525_+_ENSG00000106683.15_ENSG00000106683.15.unspliced",5540,2516,9542,1297,"protein_coding"
"LINC01820_chr2_46347186_46429238_-_ENSG00000228100.3_ENSG00000228100.3.unspliced",1803,32145,3344,25807,"lncRNA"
"LINC02109_chr5_28809297_29217728_+_ENSG00000259786.8_ENSG00000259786.8.unspliced",2558,302071,4337,282688,"lncRNA"
"LINC02882_chr12_73621834_74509544_-_ENSG00000251138.8_ENSG00000251138.8.unspliced",1739,618773,3833,585374,"lncRNA"
"LINC03009_chr7_76549360_76689386_+_ENSG00000290873.2_ENSG00000290873.2.unspliced",1593,58247,1501,56833,"lncRNA"
"LINC03021_chr8_2637089_2728577_-_ENSG00000254319.7_ENSG00000254319.7.unspliced",506,36617,398,37845,"lncRNA"
"LMBR1_chr7_156668946_156893216_-_ENSG00000105983.23_ENSG00000105983.23.unspliced",1434,162378,1770,136815,"protein_coding"
"LNPK_chr2_175923882_176002839_-_ENSG00000144320.14_ENSG00000144320.14.unspliced",614,65074,655,62694,"protein_coding"
"LRP5_chr11_68312591_68449275_+_ENSG00000162337.12_ENSG00000162337.12.unspliced",23079,8618,45750,3222,"protein_coding"
