seqName,NEAT1chk1_tuc0.05,NEAT1chk1116_tuc0.05,NEAT1chk22_tuc0.05,NEAT1chk910_tuc0.05,gene_type
DHX16_chr6_30653119_30673006_-_ENSG00000204560.10_ENSG00000204560.10.unspliced,5378,3694,1163,1925,protein_coding
DHX30_chr3_47802909_47850195_+_ENSG00000132153.15_ENSG00000132153.15.unspliced,14052,13475,8157,7428,protein_coding
DHX34_chr19_47349312_47383247_+_ENSG00000134815.20_ENSG00000134815.20.unspliced,12783,5641,9376,1833,protein_coding
DHX35_chr20_38962299_39039723_+_ENSG00000101452.15_ENSG00000101452.15.unspliced,1630,59815,1125,52504,protein_coding
DHX37_chr12_124946825_124989131_-_ENSG00000150990.9_ENSG00000150990.9.unspliced,14424,11363,11081,3740,protein_coding
DIAPH1_chr5_141515016_141619055_-_ENSG00000131504.18_ENSG00000131504.18.unspliced,3604,74196,1485,70488,protein_coding
DIDO1_chr20_62877738_62937952_-_ENSG00000101191.17_ENSG00000101191.17.unspliced,16690,28240,15713,14871,protein_coding
DLST_chr14_74881891_74903743_+_ENSG00000119689.15_ENSG00000119689.15.unspliced,2279,15059,2188,12867,protein_coding
DMAP1_chr1_44213455_44220681_+_ENSG00000178028.14_ENSG00000178028.14.unspliced,4059,3413,1285,1696,protein_coding
DNAAF3-AS1_chr19_55158939_55177540_+_ENSG00000267577.2_ENSG00000267577.2.unspliced,7759,2899,5098,1338,lncRNA
DNAAF5_chr7_726699_786475_+_ENSG00000164818.16_ENSG00000164818.16.unspliced,26000,21954,19530,10581,protein_coding
DNAJA3_chr16_4425805_4456775_+_ENSG00000103423.14_ENSG00000103423.14.unspliced,6490,11502,3738,9252,protein_coding
DNAJB12_chr10_72332830_72355149_-_ENSG00000148719.16_ENSG00000148719.16.unspliced,5249,3012,6230,775,protein_coding
DNAJB6_chr7_157335381_157417439_+_ENSG00000105993.15_ENSG00000105993.15.unspliced,23907,39190,11555,35513,protein_coding
DNAJB9_chr7_108569867_108574850_+_ENSG00000128590.5_ENSG00000128590.5.unspliced,1105,4805,473,4984,protein_coding
DNAJC11_chr1_6634168_6701924_-_ENSG00000007923.17_ENSG00000007923.17.unspliced,7497,32968,7143,20018,protein_coding
DNAJC17_chr15_40765161_40807478_-_ENSG00000104129.10_ENSG00000104129.10.unspliced,10543,13089,8835,7423,protein_coding
DNAJC1_chr10_21756548_22003769_-_ENSG00000136770.11_ENSG00000136770.11.unspliced,7068,195811,1951,180668,protein_coding
DNAJC25_chr9_111631334_111654351_+_ENSG00000059769.20_ENSG00000059769.20.unspliced,4530,14395,1811,14596,protein_coding
DNAJC5_chr20_63895126_63936031_+_ENSG00000101152.12_ENSG00000101152.12.unspliced,11872,11220,6245,4920,protein_coding
DNAJC7_chr17_41976421_42021376_-_ENSG00000168259.17_ENSG00000168259.17.unspliced,4533,19992,1196,16432,protein_coding
DNAJC8_chr1_28199456_28233029_-_ENSG00000126698.11_ENSG00000126698.11.unspliced,1205,19763,256,18258,protein_coding
DNM2_chr19_10718055_10833488_+_ENSG00000079805.19_ENSG00000079805.19.unspliced,33253,22398,21928,9736,protein_coding
DNMT1_chr19_10133342_10231286_-_ENSG00000130816.17_ENSG00000130816.17.unspliced,22552,20926,16142,11265,protein_coding
DNMT3B_chr20_32762385_32809359_+_ENSG00000088305.19_ENSG00000088305.19.unspliced,8574,20912,4769,12849,protein_coding
DOCK11_chrX_118495815_118686163_+_ENSG00000147251.16_ENSG00000147251.16.unspliced,2144,142275,1282,134009,protein_coding
DOT1L_chr19_2163933_2232578_+_ENSG00000104885.19_ENSG00000104885.19.unspliced,41757,10199,34201,1453,protein_coding
DPH1_chr17_2030137_2043898_+_ENSG00000108963.19_ENSG00000108963.19.unspliced,9028,3202,5160,538,protein_coding
DPH7_chr9_137554444_137578925_-_ENSG00000148399.13_ENSG00000148399.13.unspliced,5470,5550,2780,2871,protein_coding
DPP9_chr19_4674341_4724673_-_ENSG00000142002.19_ENSG00000142002.19.unspliced,25754,5750,19227,677,protein_coding
DRG2_chr17_18087892_18107970_+_ENSG00000108591.10_ENSG00000108591.10.unspliced,6720,2251,6021,778,protein_coding
DSCC1_chr8_119833976_119855894_-_ENSG00000136982.6_ENSG00000136982.6.unspliced,225,14052,586,11373,protein_coding
DTYMK_chr2_241675747_241686944_-_ENSG00000168393.13_ENSG00000168393.13.unspliced,3384,3837,1317,4996,protein_coding
DUXAP9_chr14_19062294_19131345_+_ENSG00000293329.2_ENSG00000293329.2.unspliced,4770,47580,3643,41963,lncRNA
DVL2_chr17_7225342_7234517_-_ENSG00000004975.12_ENSG00000004975.12.unspliced,4097,1855,3975,1844,protein_coding
DVL3_chr3_184155377_184173614_+_ENSG00000161202.20_ENSG00000161202.20.unspliced,6098,6267,5776,1961,protein_coding
DYNC1H1_chr14_101964573_102056443_+_ENSG00000197102.14_ENSG00000197102.14.unspliced,12334,35360,7959,26295,protein_coding
DYNC1LI2_chr16_66720893_66751609_-_ENSG00000135720.13_ENSG00000135720.13.unspliced,1604,18627,2753,17665,protein_coding
DYNC2I1_chr7_158856558_158956747_+_ENSG00000126870.16_ENSG00000126870.16.unspliced,19107,52545,15326,42637,protein_coding
DYNC2I2_chr9_128633653_128656847_-_ENSG00000119333.12_ENSG00000119333.12.unspliced,5717,3348,5164,2268,protein_coding
DYNLL2_chr17_58083419_58095542_+_ENSG00000264364.3_ENSG00000264364.3.unspliced,3149,7020,2877,2031,protein_coding
DYNLT1_chr6_158636474_158644743_-_ENSG00000146425.11_ENSG00000146425.11.unspliced,984,4052,321,4511,protein_coding
E2F1_chr20_33675477_33686385_-_ENSG00000101412.13_ENSG00000101412.13.unspliced,6206,1041,5602,1119,protein_coding
E2F2_chr1_23506438_23531233_-_ENSG00000007968.7_ENSG00000007968.7.unspliced,8363,3712,4609,3069,protein_coding
E2F3_chr6_20401879_20493714_+_ENSG00000112242.16_ENSG00000112242.16.unspliced,4755,65989,1752,60939,protein_coding
EBP_chrX_48521799_48528716_+_ENSG00000147155.11_ENSG00000147155.11.unspliced,829,2402,528,1742,protein_coding
ECHDC1_chr6_127288712_127343609_-_ENSG00000093144.19_ENSG00000093144.19.unspliced,1331,47573,346,44965,protein_coding
ECHDC3_chr10_11742366_11764070_+_ENSG00000134463.15_ENSG00000134463.15.unspliced,4188,10266,2079,8431,protein_coding
ECPAS_chr9_111360685_111484745_-_ENSG00000136813.15_ENSG00000136813.15.unspliced,4871,98814,2673,91962,protein_coding
ECSIT_chr19_11505929_11529172_-_ENSG00000130159.15_ENSG00000130159.15.unspliced,3926,3660,1927,3056,protein_coding
EDEM1_chr3_5187646_5219958_+_ENSG00000134109.11_ENSG00000134109.11.unspliced,2189,22427,3082,18512,protein_coding
EEF1G_chr11_62559596_62574086_-_ENSG00000254772.10_ENSG00000254772.10.unspliced,1951,6286,1086,4025,protein_coding
EEF2K_chr16_22206278_22288738_+_ENSG00000103319.12_ENSG00000103319.12.unspliced,10326,23724,5771,15548,protein_coding
EHMT2_chr6_31879759_31897698_-_ENSG00000204371.12_ENSG00000204371.12.unspliced,5907,4037,4738,2797,protein_coding
EIF2AK1_chr7_6022247_6059175_-_ENSG00000086232.13_ENSG00000086232.13.unspliced,2582,17764,987,13027,protein_coding
EIF2B3_chr1_44850522_44986722_-_ENSG00000070785.17_ENSG00000070785.17.unspliced,6425,66691,2685,59589,protein_coding
EIF2D_chr1_206571292_206612465_-_ENSG00000143486.16_ENSG00000143486.16.unspliced,4485,23188,2380,17173,protein_coding
EIF3A_chr10_119033670_119080817_-_ENSG00000107581.14_ENSG00000107581.14.unspliced,1903,31885,1452,28466,protein_coding
EIF3B_chr7_2354086_2380745_+_ENSG00000106263.19_ENSG00000106263.19.unspliced,10235,8432,6801,6159,protein_coding
EIF3D_chr22_36510855_36529184_-_ENSG00000100353.18_ENSG00000100353.18.unspliced,2045,8086,578,7197,protein_coding
EIF3K_chr19_38619082_38636955_+_ENSG00000178982.10_ENSG00000178982.10.unspliced,5191,4552,2251,1573,protein_coding
EIF4B_chr12_53006282_53042215_+_ENSG00000063046.18_ENSG00000063046.18.unspliced,1717,23222,521,19357,protein_coding
EIF4EBP1_chr8_38030534_38060365_+_ENSG00000187840.5_ENSG00000187840.5.unspliced,4369,7883,2340,4550,protein_coding
EIF4G1_chr3_184314495_184335358_+_ENSG00000114867.22_ENSG00000114867.22.unspliced,12612,2522,8966,2014,protein_coding
EIF4H_chr7_74174231_74197122_+_ENSG00000106682.16_ENSG00000106682.16.unspliced,1753,14993,421,10145,protein_coding
EIF6_chr20_35278907_35284985_-_ENSG00000242372.9_ENSG00000242372.9.unspliced,2581,1037,2015,1206,protein_coding
ELAC2_chr17_12991612_13018065_-_ENSG00000006744.19_ENSG00000006744.19.unspliced,5770,14677,5252,12184,protein_coding
ELAVL1_chr19_7958573_8005659_-_ENSG00000066044.15_ENSG00000066044.15.unspliced,12490,12784,15952,7436,protein_coding
ELF2_chr4_139028112_139177218_-_ENSG00000109381.21_ENSG00000109381.21.unspliced,6821,94826,1951,89631,protein_coding
ELF4_chrX_130063955_130110716_-_ENSG00000102034.18_ENSG00000102034.18.unspliced,18398,9707,10159,5746,protein_coding
ELK4_chr1_205597556_205632011_-_ENSG00000158711.14_ENSG00000158711.14.unspliced,2173,23834,1712,18960,protein_coding
ELOA_chr1_23743448_23762059_+_ENSG00000011007.13_ENSG00000011007.13.unspliced,3024,10145,638,9729,protein_coding
ELOVL5_chr6_53267398_53349179_-_ENSG00000012660.14_ENSG00000012660.14.unspliced,6059,56311,1810,50973,protein_coding
ELOVL6_chr4_110045846_110199199_-_ENSG00000170522.10_ENSG00000170522.10.unspliced,4319,115225,496,102727,protein_coding
ELP2_chr18_36129444_36180557_+_ENSG00000134759.14_ENSG00000134759.14.unspliced,1555,37161,441,32708,protein_coding
ELP3_chr8_28089673_28191156_+_ENSG00000134014.18_ENSG00000134014.18.unspliced,2498,81326,1448,74497,protein_coding
ELP6_chr3_47495640_47513712_-_ENSG00000163832.16_ENSG00000163832.16.unspliced,3528,6343,783,2998,protein_coding
EMC10_chr19_50476400_50490871_+_ENSG00000161671.17_ENSG00000161671.17.unspliced,6883,3175,4296,290,protein_coding
EMC8_chr16_85771758_85799608_-_ENSG00000131148.9_ENSG00000131148.9.unspliced,5087,10041,6757,4059,protein_coding
EMSY_chr11_76444923_76553031_+_ENSG00000158636.17_ENSG00000158636.17.unspliced,3224,81998,2097,72498,protein_coding
ENGASE_chr17_79074824_79088599_+_ENSG00000167280.17_ENSG00000167280.17.unspliced,8993,1413,6471,1275,protein_coding
ENO1_chr1_8861000_8879190_-_ENSG00000074800.16_ENSG00000074800.16.unspliced,4179,5302,2936,3447,protein_coding
ENOSF1_chr18_670318_712662_-_ENSG00000132199.20_ENSG00000132199.20.unspliced,3394,16090,2967,11993,protein_coding
ENSG00000144785_chr12_56285916_56316059_-_ENSG00000144785.8_ENSG00000144785.8.unspliced,3529,10441,2750,8033,protein_coding
ENSG00000167774_chr19_8308283_8321379_-_ENSG00000167774.2_ENSG00000167774.2.unspliced,2065,1422,599,370,protein_coding
ENSG00000207751_chr22_21652128_21670237_+_ENSG00000207751.5_ENSG00000207751.5.unspliced,7272,2380,4297,1419,lncRNA
ENSG00000224015_chr5_132129951_132181241_-_ENSG00000224015.2_ENSG00000224015.2.unspliced,1231,34261,616,32040,lncRNA
ENSG00000226824_chr7_66654485_66685693_+_ENSG00000226824.9_ENSG00000226824.9.unspliced,4625,5620,5265,3900,lncRNA
ENSG00000227598_chr6_166969626_166999083_-_ENSG00000227598.2_ENSG00000227598.2.unspliced,4003,18199,241,12792,lncRNA
ENSG00000231992_chr1_95116816_95139044_+_ENSG00000231992.2_ENSG00000231992.2.unspliced,6225,13528,372,14845,lncRNA
ENSG00000237429_chr1_27522446_27534529_+_ENSG00000237429.2_ENSG00000237429.2.unspliced,5416,4529,2600,1771,lncRNA
ENSG00000242588_chr7_128530380_128663479_+_ENSG00000242588.8_ENSG00000242588.8.unspliced,12505,71312,5828,62586,lncRNA
ENSG00000250264_chr6_32813767_32838822_-_ENSG00000250264.1_ENSG00000250264.1.unspliced,5048,19307,1900,16758,protein_coding
ENSG00000253853_chr8_2726956_2926722_+_ENSG00000253853.4_ENSG00000253853.4.unspliced,3622,130285,1561,120013,lncRNA
ENSG00000254692_chr14_24189157_24213473_-_ENSG00000254692.1_ENSG00000254692.1.unspliced,7720,4797,1690,4085,protein_coding
ENSG00000256632_chr12_132688049_132714912_+_ENSG00000256632.3_ENSG00000256632.3.unspliced,5861,9627,4605,5482,lncRNA
ENSG00000257379_chr12_53441741_53467528_+_ENSG00000257379.1_ENSG00000257379.1.unspliced,3838,16223,412,13162,lncRNA
ENSG00000258472_chr17_28580012_28614185_-_ENSG00000258472.10_ENSG00000258472.10.unspliced,4707,8666,2352,6074,protein_coding
ENSG00000258674_chr19_19516227_19536076_+_ENSG00000258674.5_ENSG00000258674.5.unspliced,7691,4468,3888,2000,protein_coding
ENSG00000260007_chr15_68184032_68229718_-_ENSG00000260007.3_ENSG00000260007.3.unspliced,18574,15447,11027,6699,protein_coding
ENSG00000260272_chr16_2496032_2520218_+_ENSG00000260272.1_ENSG00000260272.1.unspliced,12144,3637,10358,2409,protein_coding
ENSG00000261459_chr16_30525923_30534852_-_ENSG00000261459.1_ENSG00000261459.1.unspliced,4761,2354,2622,550,protein_coding
ENSG00000263020_chr6_31666102_31673546_+_ENSG00000263020.6_ENSG00000263020.6.unspliced,1843,1570,1892,1008,protein_coding
ENSG00000267059_chr19_1578339_1605445_-_ENSG00000267059.2_ENSG00000267059.2.unspliced,9813,1321,8794,959,protein_coding
ENSG00000267149_chr19_55027593_55053928_-_ENSG00000267149.2_ENSG00000267149.2.unspliced,4694,7439,1902,5074,lncRNA
ENSG00000267698_chr19_36014493_36051117_+_ENSG00000267698.3_ENSG00000267698.3.unspliced,10086,7555,5445,2141,lncRNA
ENSG00000268119_chr19_21444241_21464026_-_ENSG00000268119.9_ENSG00000268119.9.unspliced,1564,10209,250,6982,lncRNA
ENSG00000268575_chr1_1702736_1737688_-_ENSG00000268575.1_ENSG00000268575.1.unspliced,11567,9116,6589,2207,lncRNA
ENSG00000268643_chr19_42234583_42255132_-_ENSG00000268643.2_ENSG00000268643.2.unspliced,13014,1213,10189,428,protein_coding
ENSG00000268750_chr19_57819719_57858941_+_ENSG00000268750.7_ENSG00000268750.7.unspliced,5375,14989,2126,10711,protein_coding
ENSG00000269825_chr19_52594060_52690559_-_ENSG00000269825.4_ENSG00000269825.4.unspliced,15690,48617,3691,36984,protein_coding
ENSG00000272822_chr12_48903503_48957365_-_ENSG00000272822.2_ENSG00000272822.2.unspliced,10542,16139,4211,16002,protein_coding
ENSG00000274276_chr21_6444869_6467513_-_ENSG00000274276.6_ENSG00000274276.6.unspliced,15921,3632,13318,802,artifact
ENSG00000279583_chr16_29543201_29613723_-_ENSG00000279583.2_ENSG00000279583.2.unspliced,11090,35087,7377,30041,lncRNA
ENSG00000280441_chr21_8380643_8454792_+_ENSG00000280441.4_ENSG00000280441.4.unspliced,30856,20071,12096,8009,lncRNA
ENSG00000284722_chr11_75069243_75096964_-_ENSG00000284722.2_ENSG00000284722.2.unspliced,688,15745,254,13701,lncRNA
ENSG00000285238_chr12_6556886_6607367_-_ENSG00000285238.2_ENSG00000285238.2.unspliced,9909,15950,3085,9321,protein_coding
ENSG00000285245_chr9_133098121_133163914_-_ENSG00000285245.1_ENSG00000285245.1.unspliced,33832,8052,28020,2180,protein_coding
ENSG00000285314_chr22_20979462_20998121_+_ENSG00000285314.1_ENSG00000285314.1.unspliced,10751,3020,9307,713,lncRNA
ENSG00000285822_chr17_27089545_27170310_+_ENSG00000285822.1_ENSG00000285822.1.unspliced,3671,63650,2371,56684,lncRNA
ENSG00000286129_chr22_22298124_22329122_+_ENSG00000286129.1_ENSG00000286129.1.unspliced,4214,16337,3426,15623,lncRNA
ENSG00000286909_chr3_197633661_197654943_-_ENSG00000286909.2_ENSG00000286909.2.unspliced,2770,7381,2220,2719,lncRNA
ENSG00000287329_chr9_65383136_65400447_+_ENSG00000287329.2_ENSG00000287329.2.unspliced,10490,4668,5423,3210,lncRNA
ENSG00000288714_chr6_140148490_140785421_+_ENSG00000288714.2_ENSG00000288714.2.unspliced,7349,521999,4289,486539,lncRNA
ENSG00000288738_chr1_211599515_211614099_-_ENSG00000288738.2_ENSG00000288738.2.unspliced,3269,6179,580,3927,lncRNA
ENSG00000288841_chr9_131432759_131446473_+_ENSG00000288841.1_ENSG00000288841.1.unspliced,3943,3463,1275,3164,protein_coding
ENSG00000288922_chr10_5428890_5497197_-_ENSG00000288922.3_ENSG00000288922.3.unspliced,20773,35126,9243,31442,lncRNA
ENSG00000289245_chrX_49127482_49156324_-_ENSG00000289245.3_ENSG00000289245.3.unspliced,3341,5580,962,3691,lncRNA
ENSG00000289405_chr8_134715820_134832014_-_ENSG00000289405.3_ENSG00000289405.3.unspliced,6462,86676,4431,74141,lncRNA
ENSG00000289750_chr3_15048548_15099145_-_ENSG00000289750.1_ENSG00000289750.1.unspliced,10907,26272,6606,20007,lncRNA
ENSG00000290548_chr5_34051309_34244861_-_ENSG00000290548.2_ENSG00000290548.2.unspliced,6409,161486,5539,143734,lncRNA
ENSG00000290606_chr19_28435388_28727777_-_ENSG00000290606.3_ENSG00000290606.3.unspliced,13563,193850,17279,158852,lncRNA
ENSG00000290654_chr2_131279290_131299819_+_ENSG00000290654.2_ENSG00000290654.2.unspliced,7405,9394,2796,8709,lncRNA
ENSG00000290683_chr1_247189321_247210904_-_ENSG00000290683.2_ENSG00000290683.2.unspliced,934,15968,1254,11846,lncRNA
ENSG00000290796_chr22_25351418_25405377_-_ENSG00000290796.1_ENSG00000290796.1.unspliced,24809,12409,21843,2983,lncRNA
ENSG00000290823_chr15_101960198_101976611_+_ENSG00000290823.2_ENSG00000290823.2.unspliced,7155,5028,6433,2197,lncRNA
ENSG00000290927_chr16_31700536_31711986_+_ENSG00000290927.2_ENSG00000290927.2.unspliced,6237,2222,4675,503,lncRNA
ENSG00000290931_chr22_17036425_17071041_+_ENSG00000290931.2_ENSG00000290931.2.unspliced,2235,15233,1796,10009,lncRNA
ENSG00000290948_chr15_82471477_82513986_-_ENSG00000290948.2_ENSG00000290948.2.unspliced,5820,29570,4781,29307,lncRNA
ENSG00000290981_chr22_20616230_20656986_-_ENSG00000290981.2_ENSG00000290981.2.unspliced,6441,15065,9397,5427,lncRNA
ENSG00000291015_chr22_38335300_38398929_-_ENSG00000291015.2_ENSG00000291015.2.unspliced,6293,35118,4220,31008,lncRNA
ENSG00000291073_chr16_21446683_21520458_-_ENSG00000291073.2_ENSG00000291073.2.unspliced,9694,38614,6871,35880,lncRNA
ENSG00000291207_chr7_45723772_45769247_-_ENSG00000291207.2_ENSG00000291207.2.unspliced,2531,34402,1339,32591,lncRNA
ENSG00000293076_chr7_32728830_32838774_+_ENSG00000293076.2_ENSG00000293076.2.unspliced,3214,72535,2128,65380,lncRNA
ENSG00000293642_chr6_11094194_11135830_+_ENSG00000293642.1_ENSG00000293642.1.unspliced,1246,32673,1491,26652,protein_coding
ENSG00000295087_chr12_9283643_9299103_+_ENSG00000295087.1_ENSG00000295087.1.unspliced,4324,6809,5273,5344,lncRNA
ENSG00000295196_chr13_19601898_19631158_+_ENSG00000295196.1_ENSG00000295196.1.unspliced,1287,19699,251,17283,lncRNA
ENSG00000296183_chr6_161276207_161315056_-_ENSG00000296183.1_ENSG00000296183.1.unspliced,2659,22112,533,14673,lncRNA
ENSG00000297575_chr16_81446184_81475359_+_ENSG00000297575.1_ENSG00000297575.1.unspliced,14834,11374,14502,5566,lncRNA
ENSG00000298850_chr3_128416399_128425531_+_ENSG00000298850.1_ENSG00000298850.1.unspliced,2058,1365,4630,254,lncRNA
ENSG00000299127_chr2_42335559_42346358_-_ENSG00000299127.1_ENSG00000299127.1.unspliced,6856,4420,2406,2577,lncRNA
ENSG00000302531_chr17_27071599_27089255_-_ENSG00000302531.1_ENSG00000302531.1.unspliced,1835,12022,299,10416,lncRNA
ENSG00000304283_chr14_91425813_91458922_+_ENSG00000304283.1_ENSG00000304283.1.unspliced,1478,17097,1784,12626,lncRNA
ENSG00000305583_chr3_14244178_14252954_-_ENSG00000305583.1_ENSG00000305583.1.unspliced,1472,4305,404,2364,lncRNA
ENSG00000306802_chr3_13413898_13421253_-_ENSG00000306802.1_ENSG00000306802.1.unspliced,3974,2474,3063,1634,lncRNA
ENSG00000308813_chr6_166331776_166342883_-_ENSG00000308813.1_ENSG00000308813.1.unspliced,3249,4585,3104,4062,lncRNA
ENSG00000308846_chr7_64463845_64495920_+_ENSG00000308846.1_ENSG00000308846.1.unspliced,811,20284,1651,17736,lncRNA
ENSG00000310123_chr13_110822107_110830723_+_ENSG00000310123.1_ENSG00000310123.1.unspliced,490,3493,1824,2184,lncRNA
ENSG00000310523_chr2_113583581_113599296_+_ENSG00000310523.1_ENSG00000310523.1.unspliced,6912,5514,3321,3493,lncRNA
EP400_chr12_131949942_132080460_+_ENSG00000183495.15_ENSG00000183495.15.unspliced,35662,67245,26943,49543,protein_coding
EPB41_chr1_28887091_29120046_+_ENSG00000159023.23_ENSG00000159023.23.unspliced,7619,132846,7215,114010,protein_coding
EPC2_chr2_148644440_148788495_+_ENSG00000135999.13_ENSG00000135999.13.unspliced,4162,116309,934,110963,protein_coding
EPHB4_chr7_100802565_100827523_-_ENSG00000196411.10_ENSG00000196411.10.unspliced,9676,1777,6168,1910,protein_coding
EPHX2_chr8_27490781_27545564_+_ENSG00000120915.14_ENSG00000120915.14.unspliced,13902,29281,6574,19467,protein_coding
EPN1_chr19_55675226_55709858_+_ENSG00000063245.15_ENSG00000063245.15.unspliced,18430,8275,16197,4690,protein_coding
EPS15_chr1_51354263_51519328_-_ENSG00000085832.18_ENSG00000085832.18.unspliced,1991,122475,1475,114883,protein_coding
ERCC3_chr2_127257290_127294166_-_ENSG00000163161.14_ENSG00000163161.14.unspliced,4223,17551,2937,14237,protein_coding
ERGIC3_chr20_35542038_35557634_+_ENSG00000125991.21_ENSG00000125991.21.unspliced,6805,2683,1006,1206,protein_coding
ERI3_chr1_44221070_44355260_-_ENSG00000117419.16_ENSG00000117419.16.unspliced,40791,67026,25747,52058,protein_coding
ERMARD_chr6_169751622_169781600_+_ENSG00000130023.16_ENSG00000130023.16.unspliced,8376,18321,2181,17858,protein_coding
ESCO1_chr18_21529281_21600884_-_ENSG00000141446.12_ENSG00000141446.12.unspliced,2863,41436,1770,35859,protein_coding
ESPL1_chr12_53268299_53293638_+_ENSG00000135476.12_ENSG00000135476.12.unspliced,5443,4958,4297,1080,protein_coding
ESS2_chr22_19130279_19144684_-_ENSG00000100056.12_ENSG00000100056.12.unspliced,10079,2556,7687,502,protein_coding
ESYT1_chr12_56118250_56144674_+_ENSG00000139641.13_ENSG00000139641.13.unspliced,8046,4531,5827,2954,protein_coding
ETFA_chr15_76188555_76311730_-_ENSG00000140374.17_ENSG00000140374.17.unspliced,15206,72711,8388,64687,protein_coding
ETS2_chr21_38805183_38824955_+_ENSG00000157557.13_ENSG00000157557.13.unspliced,2401,12144,289,11392,protein_coding
EXO1_chr1_241847967_241895148_+_ENSG00000174371.17_ENSG00000174371.17.unspliced,3074,34389,1471,29199,protein_coding
EXOC3_chr5_443175_471937_+_ENSG00000180104.16_ENSG00000180104.16.unspliced,9714,11670,10148,10032,protein_coding
EXOC4_chr7_133253072_134067137_+_ENSG00000131558.16_ENSG00000131558.16.unspliced,9189,692693,3179,641087,protein_coding
EXOG_chr3_38496127_38542161_+_ENSG00000157036.13_ENSG00000157036.13.unspliced,4797,33604,3853,25754,protein_coding
EXOSC7_chr3_44975241_45036066_+_ENSG00000075914.13_ENSG00000075914.13.unspliced,10059,31842,5776,25123,protein_coding
EXTL2_chr1_100872372_100895179_-_ENSG00000162694.14_ENSG00000162694.14.unspliced,552,20507,338,19960,protein_coding
EZR_chr6_158765741_158819368_-_ENSG00000092820.19_ENSG00000092820.19.unspliced,8752,30449,5511,24611,protein_coding
FADS1_chr11_61799627_61829318_-_ENSG00000149485.19_ENSG00000149485.19.unspliced,9707,8297,7617,5832,protein_coding
FAF1_chr1_50437028_50960267_-_ENSG00000185104.21_ENSG00000185104.21.unspliced,7618,386267,2731,354006,protein_coding
FAF2_chr5_176447628_176510074_+_ENSG00000113194.13_ENSG00000113194.13.unspliced,2679,35299,2276,32207,protein_coding
FAHD2A_chr2_95402708_95416616_+_ENSG00000115042.10_ENSG00000115042.10.unspliced,4823,4765,5296,3141,protein_coding
FAHD2CP_chr2_96013730_96021608_+_ENSG00000231584.11_ENSG00000231584.11.unspliced,1262,4020,1986,2971,transcribed_unprocessed_pseudogene
FAH_chr15_80152490_80186946_+_ENSG00000103876.14_ENSG00000103876.14.unspliced,9887,14605,8321,5863,protein_coding
FAM110A_chr20_833715_857463_+_ENSG00000125898.13_ENSG00000125898.13.unspliced,11147,6006,5560,2798,protein_coding
FAM117A_chr17_49710332_49789180_-_ENSG00000121104.8_ENSG00000121104.8.unspliced,7291,35552,2364,25999,protein_coding
FAM118A_chr22_45308968_45341955_+_ENSG00000100376.12_ENSG00000100376.12.unspliced,11565,13729,5635,11297,protein_coding
FAM120A_chr9_93451685_93566112_+_ENSG00000048828.18_ENSG00000048828.18.unspliced,10030,84436,5619,77524,protein_coding
FAM120B_chr6_170290703_170407067_+_ENSG00000112584.14_ENSG00000112584.14.unspliced,13150,70974,10235,59775,protein_coding
FAM168B_chr2_131047876_131093460_-_ENSG00000152102.18_ENSG00000152102.18.unspliced,5478,27722,3264,24032,protein_coding
FAM193B_chr5_177519789_177554586_-_ENSG00000146067.17_ENSG00000146067.17.unspliced,6372,12675,5781,7568,protein_coding
FAM20B_chr1_179025804_179076567_+_ENSG00000116199.12_ENSG00000116199.12.unspliced,4386,32690,3870,27197,protein_coding
FAM216A_chr12_110468415_110490385_+_ENSG00000204856.12_ENSG00000204856.12.unspliced,1030,8731,1312,6964,protein_coding
FAM222B_chr17_28755980_28855232_-_ENSG00000173065.14_ENSG00000173065.14.unspliced,4760,33767,1983,31921,protein_coding
FAM3A_chrX_154506159_154516242_-_ENSG00000071889.17_ENSG00000071889.17.unspliced,4567,2632,2998,1131,protein_coding
FAM78A_chr9_131258076_131277365_-_ENSG00000126882.14_ENSG00000126882.14.unspliced,10495,1864,8584,1773,protein_coding
FAM83A_chr8_123178960_123210079_+_ENSG00000147689.17_ENSG00000147689.17.unspliced,6667,4891,4427,4476,protein_coding
FAM83D_chr20_38926312_38953106_+_ENSG00000101447.15_ENSG00000101447.15.unspliced,1613,10590,818,8271,protein_coding
FAM86DP_chr3_75413292_75435125_-_ENSG00000291223.1_ENSG00000291223.1.unspliced,5643,2323,3915,995,lncRNA
FAM89A_chr1_231018958_231040254_-_ENSG00000182118.8_ENSG00000182118.8.unspliced,9852,6167,233,6254,protein_coding
FANCA_chr16_89726683_89816977_-_ENSG00000187741.16_ENSG00000187741.16.unspliced,18202,25371,10345,13817,protein_coding
FANCI_chr15_89243945_89317261_+_ENSG00000140525.20_ENSG00000140525.20.unspliced,2725,54128,570,47322,protein_coding
FBH1_chr10_5890203_5937594_+_ENSG00000134452.20_ENSG00000134452.20.unspliced,6710,29194,5085,23138,protein_coding
FBL_chr19_39834458_39846379_-_ENSG00000105202.9_ENSG00000105202.9.unspliced,4300,4735,2609,3735,protein_coding
FBRSL1_chr12_132489551_132585188_+_ENSG00000112787.14_ENSG00000112787.14.unspliced,65109,17903,58421,887,protein_coding
FBXL13_chr7_102811189_103074839_-_ENSG00000161040.19_ENSG00000161040.19.unspliced,11627,198351,4058,175858,protein_coding
